,y1,y2,y3,y4,y5,feature_0,feature_1,feature_2,feature_3,feature_4
0,-0.45499999999999985,-0.1983333333333332,0.34499999999999986,0.018333333333333302,0.0,0.19852681645666664,-0.26817150158166664,-0.20626992105666664,-0.11533406415833326,-0.4455805341699998
1,-0.22166666666666632,0.25666666666666627,-0.2516666666666666,-0.07333333333333318,0.0,0.003845313549999757,-0.17523841218166641,-0.22402535540499968,0.2100117807283331,0.24230077625666646
2,-0.18333333333333313,-0.17333333333333295,-0.14166666666666677,0.20833333333333323,0.0,-0.2527458826833332,-0.12579291991666655,-0.09441819868833326,0.0828589335300002,-0.17788365311833298
3,-0.2116666666666664,-0.0399999999999999,0.019999999999999664,-0.05833333333333318,0.0,0.03924472958666639,-0.14706632644499984,-0.14726158016333318,-0.03641229488833314,-0.06343490379499975
4,-0.5166666666666666,-0.13666666666666683,0.24499999999999988,0.1183333333333331,0.0,0.12906048684999988,-0.3080940975433334,-0.2433356396916667,0.02493305756999973,-0.4338600681649999
5,0.266666666666667,0.09999999999999981,0.29000000000000004,0.05333333333333342,0.0,0.2211097912333332,0.22482788238000023,0.25367421676333357,0.0039782169933332,-0.06518266847000007
6,-0.233333333333333,-0.39999999999999997,0.4299999999999997,-0.08666666666666667,0.0,0.16300887719333307,-0.13045480107999982,-0.06953594219666649,-0.37757178874666664,-0.46461732818999973
7,0.4566666666666668,0.1733333333333334,0.11666666666666672,-0.03666666666666653,0.0,0.14032032470000003,0.3237897362766668,0.3109927359500001,-0.005055533383333241,0.1796328741933333
8,-0.24999999999999992,0.36,-0.3633333333333333,-0.03666666666666648,0.0,-0.03315710628666671,-0.19923954082999992,-0.25960309300999984,0.33199823071000006,0.3271693711133332
9,-0.5116666666666667,0.018333333333333417,0.25999999999999995,-0.05666666666666679,0.0,0.28635825898000006,-0.3144778981383334,-0.28473250023166674,0.006568480304999971,-0.2663321151649999
10,-0.40833333333333305,0.03333333333333329,0.10833333333333267,-0.0233333333333332,0.0,0.15660350572333273,-0.26009859336833324,-0.2448028197349999,0.05242344814166681,-0.15897232268333297
11,-0.37333333333333296,0.08833333333333329,0.016666666666666472,-0.02166666666666657,0.0,0.11307827859999976,-0.24538849489333314,-0.24373663063499976,0.10321196412666668,-0.06973044324666652
12,0.04000000000000037,0.02166666666666671,0.5383333333333329,0.11000000000000001,0.0,0.371634816243333,0.10690337751333354,0.18140189573333348,-0.021944722893333272,-0.347910318378333
13,-0.5166666666666665,0.1766666666666664,0.2599999999999999,-0.21000000000000021,0.0,0.4277327893733332,-0.3269097248566666,-0.33033933296999995,0.009915222403333007,-0.10393457878999993
14,-0.375,0.12833333333333302,0.010000000000000103,-0.0533333333333334,0.0,0.14133359233333326,-0.24886599578833335,-0.2551918976983333,0.11028059780833305,-0.02900761242500017
15,-0.4466666666666663,0.16833333333333367,0.023333333333332984,-0.035000000000000094,0.0,0.1752209533866666,-0.2911776791533332,-0.29378262336166655,0.1592085874800002,-0.04969822151333281
16,-0.31833333333333347,0.2683333333333334,-0.06999999999999997,-0.17,0.0,0.1923211351066668,-0.22701035439833345,-0.26978182608500006,0.1318773188716667,0.168642403025
17,-0.46166666666666656,0.15833333333333285,0.3316666666666664,-0.31833333333333336,0.0,0.503341762523333,-0.2938260410683334,-0.3068284642066666,-0.09994177500500029,-0.07563726343666673
18,-0.40166666666666656,-9.367506770274758e-17,0.305,-0.1933333333333334,0.0,0.3454416697966667,-0.25106408537499997,-0.23954097999833326,-0.12651774915833347,-0.18970047943999999
19,-0.20666666666666672,0.30166666666666664,-0.3216666666666666,-0.0633333333333334,0.0,-0.029449480089999924,-0.1707495890266667,-0.22847542510000002,0.25874677831333326,0.3033450480216667
20,-0.6566666666666666,0.0016666666666665976,0.3749999999999999,-0.0100000000000002,0.0,0.3643023242633333,-0.39268047039666676,-0.33875784687000005,0.02848046528333316,-0.41164425028499985
21,-0.4700000000000002,0.1550000000000003,-0.12500000000000033,0.15000000000000008,0.0,-0.0061526691900000985,-0.3058930735700002,-0.2940526195900002,0.30995147595000033,-0.08306850810499976
22,-0.29666666666666636,0.08333333333333318,0.15999999999999973,-0.23666666666666672,0.0,0.2849661910399997,-0.1997990731433332,-0.21806666069666655,-0.08834942547000013,-0.008955225429999804
23,-0.08833333333333321,0.008333333333333345,0.05500000000000013,-0.2650000000000001,0.0,0.15043730803666683,-0.08041513474833324,-0.11510450065999991,-0.17239190109833347,0.09516074556000004
24,-0.385,-0.023333333333333105,0.0533333333333333,0.06500000000000002,0.0,0.05030855113333342,-0.24451097959166668,-0.21852370308666663,0.08142475243166683,-0.19783156072833322
25,-0.7266666666666666,0.256666666666667,0.3049999999999996,-0.12500000000000003,0.0,0.5000822107033331,-0.44852992572666667,-0.43334060424500004,0.14826727215333357,-0.2037995110549996
26,-0.2099999999999996,-0.0383333333333332,-0.17833333333333315,0.13666666666666646,0.0,-0.17798487134999977,-0.1495389870966664,-0.14057337539666642,0.1370962778766665,-0.05875563115166646
27,0.14000000000000024,-0.10333333333333315,-0.24666666666666692,-0.08000000000000011,0.0,-0.22967997294666676,0.04911449945333346,0.012009615823333389,-0.09976045313333326,0.17961267692666708
28,-0.4499999999999996,-0.25999999999999984,0.20833333333333337,0.21166666666666661,0.0,-0.00680857750333326,-0.26389815376999975,-0.18286122166499974,0.0013110067699999978,-0.5051488310483332
29,-0.31666666666666665,-0.025000000000000022,-0.011666666666666683,0.06333333333333331,0.0,-0.006932823656666691,-0.20725754323,-0.19007965476333333,0.08068264323666663,-0.1392999331983333
30,-0.37666666666666654,-0.00999999999999978,0.036666666666666736,0.060000000000000026,0.0,0.045859218980000144,-0.2409371293699999,-0.21850512031333322,0.0889657745966668,-0.17637081336666657
31,-0.32333333333333336,-0.1666666666666668,0.0033333333333332984,0.1966666666666668,0.0,-0.1194738205666668,-0.20211786090333336,-0.15398044153,0.0739271029166667,-0.2944641005933335
32,-0.06166666666666671,-0.0833333333333333,-0.15333333333333318,0.008333333333333597,0.0,-0.1559901589333333,-0.06338695476166666,-0.07286200819999991,-0.010780590211666483,0.023485812168333106
33,-0.20999999999999985,-0.125,0.0283333333333331,0.016666666666666795,0.0,-0.027683589043333578,-0.14082293290999992,-0.12343667084999992,-0.04469425638999989,-0.15156887511833322
34,-0.5599999999999999,-0.06666666666666637,0.2516666666666665,0.08500000000000023,0.0,0.1892560987166666,-0.3364888060533333,-0.2792728565683333,0.05548679905333371,-0.39810418952166654
35,-0.5816666666666668,-0.0616666666666671,0.15,0.20333333333333348,0.0,0.07633848739999974,-0.3506098133683334,-0.2855078502016667,0.1635473223349998,-0.4110498532050003
36,-0.253333333333333,-0.28833333333333333,0.168333333333333,0.0833333333333329,0.0,-0.030253473043333465,-0.15279888768666655,-0.09933280129333331,-0.13041260424000028,-0.3625696128083328
37,0.13333333333333344,-0.019999999999999706,-0.3716666666666667,-0.03166666666666679,0.0,-0.29432358471666653,0.03823143684000007,-0.009412349558333324,0.01568379458666677,0.262476810401667
38,-0.32166666666666666,0.005000000000000102,0.023333333333333595,0.003333333333333195,0.0,0.05756934597333363,-0.21129760577499998,-0.2014041209683333,0.053890652981666586,-0.11233537425833336
39,0.165,-0.014999999999999604,-0.3899999999999999,-0.049999999999999795,0.0,-0.3026288390399998,0.055340364765000066,0.0017878859450000811,0.004909117775000395,0.295594209335
40,-0.3933333333333331,-0.04166666666666671,0.1983333333333333,-0.053333333333333295,0.0,0.19204120120333323,-0.24564283757333316,-0.22137928282999983,-0.039280815393333376,-0.2255068202783333
41,-0.2649999999999998,-0.22666666666666668,0.021666666666666612,0.18000000000000008,0.0,-0.13951773690333347,-0.16552217847833323,-0.11595189680833318,0.008515751918333356,-0.3067432116466666
42,-0.49833333333333296,0.013333333333333393,0.13666666666666646,0.05833333333333341,0.0,0.1487318935799998,-0.3087676823983331,-0.2742553755399998,0.10404665173166674,-0.2590179524316665
43,-0.218333333333333,-0.2150000000000003,-0.018333333333333493,0.1616666666666666,0.0,-0.16223051060333366,-0.1407868179049998,-0.10020637461666648,0.0040635973783330614,-0.2533153510966666
44,-0.12833333333333313,-0.17000000000000065,-0.07666666666666658,0.0850000000000003,0.0,-0.16499544198000043,-0.09413864705499987,-0.07667036531666642,-0.021241506531666954,-0.12671543380833383
45,-0.13666666666666646,-0.05000000000000019,-0.05166666666666661,-0.0516666666666667,0.0,-0.03129672707666674,-0.10568665850999988,-0.11377589184833319,-0.036893356263333524,-0.007796762828333373
46,0.2466666666666671,-0.4950000000000001,-0.016666666666666715,-0.024999999999999998,0.0,-0.30310853284000017,0.1364612347800003,0.15293714186833357,-0.3910580224666668,-0.14127439461333322
47,-0.14499999999999996,0.10500000000000013,-0.13333333333333328,-0.11666666666666653,0.0,0.016065960993333406,-0.12114116214499995,-0.15703940796499993,0.04133768012500017,0.1487755919283333
48,-0.028333333333333217,0.4783333333333329,0.6066666666666661,-0.3466666666666666,0.0,0.8422041866599994,0.04201993485166667,0.027223663594999965,-0.026738337378333532,0.07278825921833337
49,0.32333333333333314,0.14333333333333292,0.33333333333333326,-0.08999999999999991,0.0,0.32132729738666643,0.2546198981966665,0.2617206022433332,-0.08265655609000017,0.029736598456666374
50,-0.0399999999999999,-0.4983333333333331,0.278333333333333,-0.029999999999999902,0.0,-0.047613671156666815,-0.018821458726666622,0.03572824143333335,-0.407570073853333,-0.39786217447833305
51,0.513333333333333,-1.2166666666666663,0.3550000000000001,0.05833333333333331,0.0,-0.4794939468499998,0.3357727938466665,0.4408429473583331,-0.9414260462199997,-0.6707634527649999
52,0.46166666666666695,0.593333333333333,-0.6483333333333334,0.30333333333333334,0.0,-0.32555495595000034,0.28828828274166685,0.22206343747500018,0.6630467951516664,0.6320489873433334
53,0.07666666666666667,0.3483333333333333,-0.08666666666666617,0.37166666666666626,0.0,-0.016147674486666208,0.09713166279666668,0.125619086275,0.4962901054766662,0.032878394186666604
54,-0.03499999999999999,-0.5716666666666668,0.193333333333333,0.12333333333333346,0.0,-0.20637055178000036,-0.012977570608333364,0.060660135891666626,-0.33642968361166653,-0.47010070920833325
55,-0.09666666666666658,-0.743333333333333,0.5516666666666663,-0.0016666666666668075,0.0,0.020463314796666632,-0.031067616136666643,0.07295485351499995,-0.5990924239166665,-0.7075375770116661
56,0.011666666666666672,-0.40999999999999986,1.4566666666666659,-0.3483333333333334,0.0,0.9909236231666662,0.13261313828499993,0.25968720020333314,-0.8053908854716664,-0.8341695642016662
57,-0.3233333333333334,-0.0866666666666668,0.1249999999999996,-0.00499999999999978,0.0,0.08697118571666623,-0.20495894344333346,-0.1800666873350001,-0.03384218382333318,-0.21109824560499998
58,-0.29666666666666647,0.12333333333333305,-0.36166666666666675,0.24499999999999994,0.0,-0.2553675077233335,-0.21092280388333326,-0.21196677213166654,0.3715448622299997,0.03703052646166667
59,0.05500000000000021,-0.5783333333333334,0.1766666666666668,0.05666666666666692,0.0,-0.20961791600000007,0.03750845514833352,0.09709189992833357,-0.3981910405683332,-0.3982294541016668
60,-0.11833333333333329,-0.31333333333333313,-0.12333333333333352,0.26499999999999996,0.0,-0.3432473122466667,-0.08059922879166664,-0.03178007323333336,0.012237308605000136,-0.2685925203916664
61,-0.3533333333333333,-0.39499999999999985,0.45166666666666666,0.0066666666666668865,0.0,0.16322366701666668,-0.19754212795999998,-0.11701965519666654,-0.29471111452666643,-0.5645377596516667
62,-0.4866666666666666,0.11666666666666668,0.06666666666666643,0.0133333333333335,0.0,0.16717170994666644,-0.3096933978666666,-0.29607203422999995,0.15528219989333347,-0.13944816846666658
63,0.0516666666666665,-0.46833333333333316,0.12000000000000019,0.0066666666666666,0.0,-0.17397313585999974,0.028006194078333248,0.06732250928166658,-0.3460038782049999,-0.28486447737500004
64,-0.3499999999999999,-0.029999999999999766,0.16499999999999976,-0.0750000000000001,0.0,0.17590986316999999,-0.22266153615,-0.20711371698500003,-0.046779803929999864,-0.17504561966499968
65,0.008333333333333498,-0.4766666666666666,0.17166666666666677,0.006666666666666795,0.0,-0.13458574581666666,0.0051274619016668105,0.05153411819833349,-0.3546943438349999,-0.3319500786966667
66,-0.4233333333333333,0.47666666666666613,-0.17999999999999994,-0.1633333333333331,0.0,0.2336612699599997,-0.3002702509766666,-0.3634045574833332,0.3169612194299998,0.29699542212999963
67,0.0949999999999999,-0.3083333333333333,-0.046666666666666544,-0.029999999999999902,0.0,-0.2038661164866666,0.0397407643083333,0.04501532778833332,-0.2367458768883332,-0.07717778211833345
68,-0.0766666666666666,-0.12000000000000012,-0.20000000000000007,0.10666666666666651,0.0,-0.24408808129333343,-0.07032625315,-0.06687867651333335,0.043339663136666484,-0.0279191026299999
69,-0.1349999999999998,0.3366666666666666,0.28166666666666673,0.2266666666666663,0.0,0.3305048021900001,-0.014457388761666565,0.036670497488333384,0.3513940170416663,-0.16738682185666648
70,-0.6150000000000001,-0.11666666666666667,0.5383333333333331,-0.09666666666666651,0.0,0.4480182508899998,-0.35944553146833347,-0.2956931228283334,-0.15032495145166652,-0.5010244495733334
71,0.2666666666666669,-0.06500000000000006,-0.5099999999999999,0.01833333333333277,0.0,-0.45631046450666646,0.1132696880400001,0.05799283161833331,0.02462079727333287,0.3327964031200003
72,0.04333333333333341,-0.1233333333333333,-0.11333333333333334,-0.0966666666666664,0.0,-0.12311377497333344,-0.0015357395766665803,-0.023415343749999887,-0.13508310983666647,0.07295660186333322
73,-0.09499999999999995,-0.2883333333333332,0.09166666666666655,0.0016666666666666982,0.0,-0.07771546385000004,-0.06548319742166663,-0.03692212418666665,-0.1973737292383332,-0.22342610333666657
74,0.013333333333333627,-0.2416666666666668,0.02833333333333343,-0.09,0.0,-0.08019187132333337,-0.00876161531333313,-0.006747197226666453,-0.23386151136000016,-0.07898796026833337
75,-0.23666666666666658,-0.3116666666666667,0.25999999999999995,-0.0016666666666663988,0.0,0.05393408809999983,-0.14052659154333325,-0.08959867277166655,-0.22529831380999985,-0.3732368366600001
76,-0.12499999999999996,-0.698333333333333,0.5083333333333334,0.025000000000000088,0.0,0.006438133983333483,-0.0503810320916666,0.05123716365333342,-0.5370448333283331,-0.6846166750433333
77,-0.0766666666666666,-0.1116666666666668,-0.05666666666666661,-0.044999999999999894,0.0,-0.0782282436533334,-0.06844569102333328,-0.07388993466166657,-0.08313130409000004,-0.020200319643333478
78,-0.07166666666666671,-0.20666666666666664,-0.006666666666666403,-0.004999999999999807,0.0,-0.1073416775333332,-0.05903463635833331,-0.04741249231666658,-0.1309405404149999,-0.1162577339483336
79,-0.07833333333333352,-0.16999999999999993,-0.033333333333333215,-0.008333333333333198,0.0,-0.10535979997333324,-0.06544013664500009,-0.05918146070666672,-0.10196242454166651,-0.08327431272166683
80,-0.06666666666666639,-0.3249999999999999,0.04333333333333308,0.05833333333333309,0.0,-0.1574625611866668,-0.04820381079999987,-0.014492760808333276,-0.1786166667933334,-0.23689231891333293
81,-0.08333333333333341,-0.40333333333333343,0.11500000000000019,0.0816666666666666,0.0,-0.15272905476999987,-0.05156918245666671,-0.001524626488333361,-0.22721488445000015,-0.33451785307500015
82,-0.2666666666666666,-0.3899999999999998,0.36999999999999994,-0.003333333333333112,0.0,0.09788287484666663,-0.15071385837999995,-0.08293377179333322,-0.29637414647333304,-0.48281519016999996
83,-0.4083333333333333,0.038333333333333185,-0.03999999999999999,0.12000000000000022,0.0,-0.002776162473333482,-0.2628737423283333,-0.2413085519849999,0.1832284721216667,-0.1526100740350002
84,-0.31500000000000006,-0.003333333333333295,0.0316666666666665,-0.0033333333333334034,0.0,0.060841526809999935,-0.20692150666166675,-0.19685543406166672,0.040921342061666685,-0.11533966316666654
85,-0.09666666666666679,-0.3083333333333334,-0.05499999999999971,0.1699999999999997,0.0,-0.2581537586366664,-0.06764195591666675,-0.027210609370000083,-0.06647946459666695,-0.24486755613500005
86,-0.1483333333333332,0.05666666666666678,-0.24999999999999978,0.051666666666666604,0.0,-0.15712886173999976,-0.12200873374166656,-0.1411214526633332,0.14734952351499997,0.095810119985
87,-0.17500000000000007,-0.5599999999999997,0.19833333333333325,0.24666666666666676,0.0,-0.22327134524333325,-0.09193884525500003,0.0043182979749999545,-0.22190668954499973,-0.5803804648933333
88,-0.15666666666666654,-0.4733333333333331,0.3016666666666665,0.0383333333333334,0.0,-0.026767118863333356,-0.08523285763666659,-0.016071340184999935,-0.32912685917666645,-0.47381135658166645
