,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.005,0.0,-0.003333333333333334,0.0016666666666666668,-0.0033333333333333335,0.0016666666666666668,-0.01,0.0,0.0,-0.005,0.0016666666666666668,0.0,0.0,0.0016666666666666663,0.0,-0.0016666666666666668,0.0,0.0016666666666666668,0.005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,-0.0016666666666666668,0.01,0.0,-0.015,0.0016666666666666668,-0.0016666666666666663,0.0016666666666666663,0.0016666666666666668,0.0,-0.0016666666666666668,0.0016666666666666663,0.0,0.0,0.0,0.0016666666666666668,0.005,-0.0016666666666666668,0.0,-0.0033333333333333327,0.001666666666666667,0.006666666666666668,0.0,-0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0,0.0,-0.0033333333333333335,0.001666666666666666,-0.005,0.0,0.0016666666666666663,0.0,0.0016666666666666668,-0.0033333333333333335,0.0033333333333333327,2.8912057932946783e-19,-0.0016666666666666668,0.0,0.0,-0.0016666666666666668,0.0033333333333333335,-0.0016666666666666668,0.0033333333333333327,0.0,0.005,-0.006666666666666665,0.0,-0.0033333333333333335,0.0033333333333333335,-0.0016666666666666668
1,0.0,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0016666666666666668,-0.0016666666666666668,0.0016666666666666668,-0.0016666666666666668,0.0,-0.0016666666666666668,-0.0016666666666666668,0.0,0.0,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,-0.0016666666666666668,-0.0033333333333333327,0.0,0.0016666666666666668,0.0,0.0016666666666666668,-0.0016666666666666663,0.0,-0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0,0.0,0.0033333333333333327,0.005,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0,-0.0016666666666666668
2,0.0,0.006666666666666665,-0.0033333333333333353,0.0,0.0,0.0016666666666666668,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0,0.003333333333333332,0.0,-0.0033333333333333335,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0016666666666666668,0.0,0.0,-0.0016666666666666668,-0.0016666666666666668,-0.0033333333333333335,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,8.673617379884035e-19,-0.001666666666666666,0.005,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.001666666666666668,-0.016666666666666666,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,-0.0033333333333333335,0.0,0.0,0.0,0.0
3,-0.0033333333333333335,0.0,-0.0016666666666666668,0.0,0.0,0.0,-0.0033333333333333335,-0.003333333333333334,0.0016666666666666668,-0.0033333333333333327,0.0016666666666666668,-0.0016666666666666668,0.0,0.001666666666666667,-0.0033333333333333335,0.0,0.001666666666666667,0.0016666666666666668,-0.0016666666666666668,0.0,0.0,0.0,-0.0033333333333333353,0.0,-0.001666666666666667,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,-0.0033333333333333335,0.0,-0.0033333333333333335,0.001666666666666666,0.0,0.0,0.001666666666666667,0.0,0.001666666666666668,0.0016666666666666663,0.0,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,2.8912057932946783e-19,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,-0.0016666666666666668,-0.0016666666666666668,-0.0016666666666666668,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0033333333333333327,0.0,-0.003333333333333334,-0.001666666666666666,0.0,0.0,0.005,0.0016666666666666668,0.0016666666666666661,0.003333333333333334
4,0.0,0.0033333333333333335,-0.0033333333333333335,0.0,-0.0016666666666666668,-0.0033333333333333335,-0.0033333333333333335,0.0016666666666666668,0.0,0.0,-0.0016666666666666668,0.0016666666666666668,0.003333333333333332,-0.0033333333333333335,0.0,0.0,0.0,-0.0066666666666666645,0.0016666666666666668,0.0,0.001666666666666666,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0,-0.0016666666666666668,-0.0033333333333333335,0.005,0.0033333333333333335,0.0016666666666666668,0.0,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,-0.0016666666666666668,0.0016666666666666668,-0.005,0.0016666666666666668,-0.02333333333333333,0.0,0.0,0.0,-0.006666666666666667,-0.0016666666666666668,-0.005,0.0,0.01833333333333333,0.0016666666666666668,0.0,0.0,0.0,-0.005,0.005,-0.011666666666666664,0.0016666666666666668,0.0,0.008333333333333333,-0.0033333333333333335,0.02333333333333333,0.0,0.0033333333333333335,0.0016666666666666668,0.006666666666666667,0.0,0.0,0.0,0.0016666666666666668,-0.0033333333333333353
5,0.001666666666666668,0.009999999999999998,-0.02,0.0,0.005,0.003333333333333334,-0.005,-0.005000000000000004,0.004999999999999995,0.0,0.005,-0.0016666666666666668,-0.006666666666666654,-0.0033333333333333335,0.0016666666666666668,0.006666666666666668,0.0033333333333333327,0.0016666666666666668,0.0033333333333333327,0.0,0.0,0.005,-0.0016666666666666668,-0.001666666666666666,-0.0016666666666666668,0.0,-0.005000000000000004,0.0050000000000000044,-0.01833333333333333,2.8912057932946783e-19,0.0,0.005000000000000002,-0.011666666666666665,-0.0016666666666666694,0.0016666666666666668,0.0016666666666666635,0.0,-0.0016666666666666668,0.001666666666666668,-0.0033333333333333335,-0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,-0.0016666666666666668,-0.0016666666666666668,0.0,-0.003333333333333334,0.0016666666666666696,0.005000000000000004,0.0,-0.006666666666666667,-0.0033333333333333353,2.8912057932946783e-19,0.0,-0.0033333333333333327,-0.0016666666666666668,0.0,0.0033333333333333327,0.005,-0.005,-0.02666666666666667,-0.003333333333333334,0.006666666666666667,-0.006666666666666668,-0.026666666666666675,0.0,0.005,-0.001666666666666667,-0.005,0.005000000000000001,0.008333333333333333,-0.03,-0.0033333333333333335,0.003333333333333334,0.0033333333333333335,0.0,0.04333333333333333,0.018333333333333337,0.043333333333333335,-0.0016666666666666668
6,0.0,-0.0016666666666666668,-0.004999999999999995,0.0,-0.0066666666666666645,0.0,-0.0016666666666666668,0.0,0.015000000000000001,0.0,0.0,0.0033333333333333335,0.0016666666666666668,-0.0033333333333333335,-0.0016666666666666668,0.0,0.0,-0.006666666666666664,0.0,0.0,-0.01,-0.004999999999999998,0.01,0.0,-0.0033333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.0,0.0,0.0016666666666666668,-0.0016666666666666668,0.0,0.0033333333333333335,-0.0033333333333333327,0.0,0.0,0.0,0.0,-0.003333333333333334,-0.008333333333333337,0.0016666666666666668,-0.006666666666666667,0.0,-0.008333333333333333,0.004999999999999995,-0.016666666666666666,0.0016666666666666668,2.8912057932946783e-19,0.0,0.0016666666666666668,0.0,-0.003333333333333336,0.0,0.0,-0.0016666666666666668,0.0016666666666666668,-0.0016666666666666668,0.0016666666666666668,0.0,0.005,0.0,0.0016666666666666668,-0.0016666666666666668,0.001666666666666666,0.0,0.0,0.0,0.01833333333333333,0.015,-0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666663,0.0
7,-0.0016666666666666663,0.0,-0.0016666666666666668,0.0,0.0,0.0,-0.001666666666666667,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,-0.003333333333333334,0.0,-0.003333333333333327,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333334,-0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,-0.0016666666666666668,0.0016666666666666668,0.01833333333333333,0.0,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.003333333333333334,0.001666666666666668,0.0,-0.005,-0.0016666666666666668,0.008333333333333331,-0.0016666666666666668,0.0,0.003333333333333334,0.0,0.0033333333333333335,-0.0033333333333333335,0.0016666666666666668,-0.0016666666666666668,0.0,0.0,0.0,0.0,-0.0033333333333333322,0.0016666666666666668,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0033333333333333335,0.0,-0.015,0.021666666666666667,0.01,-0.016666666666666666,0.030000000000000002,0.0,0.0,0.0,-0.045000000000000005,0.0,0.005,-0.001666666666666668
8,-0.005000000000000004,-0.006666666666666665,-0.001666666666666668,-0.011666666666666664,-0.003333333333333334,0.0,-0.006666666666666667,-0.0016666666666666668,2.8912057932946783e-19,0.0,-0.0016666666666666668,0.0,0.0,-0.003333333333333334,-0.011666666666666664,0.0016666666666666663,0.0,0.0016666666666666668,0.0,0.0,0.01,-0.0033333333333333335,0.0033333333333333335,0.0016666666666666668,0.0,0.0016666666666666668,-0.0016666666666666663,0.011666666666666667,-0.021666666666666667,-0.0016666666666666696,0.008333333333333333,0.0,-0.0033333333333333327,0.0016666666666666663,0.0016666666666666668,-0.0016666666666666668,0.006666666666666667,0.0,0.008333333333333335,0.006666666666666668,0.0016666666666666668,-0.001666666666666668,0.0,0.0,-0.003333333333333334,0.0,0.0,0.0,-0.016666666666666666,0.0,-0.015,-0.0033333333333333327,-0.013333333333333336,0.0016666666666666668,-0.0016666666666666668,0.005,-0.0016666666666666668,-0.001666666666666666,0.0033333333333333335,-0.003333333333333332,-0.0016666666666666668,0.0,5.782411586589357e-19,0.0016666666666666668,0.0,0.0,0.0016666666666666663,-0.008333333333333331,0.001666666666666667,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0,-0.005000000000000001,-0.003333333333333336,-0.003333333333333334,0.03833333333333334,0.05833333333333333,-0.011666666666666664
9,0.001666666666666667,0.0,-0.006666666666666667,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,-0.005000000000000001,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.001666666666666668,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0016666666666666668,-0.001666666666666666,0.0016666666666666663,0.0,0.0,0.0,0.0,0.0016666666666666668,-0.006666666666666667,0.001666666666666668,0.0,0.0,-0.003333333333333334,0.0,0.0,0.0,-0.0016666666666666668,0.006666666666666665,0.0,0.0,-0.001666666666666667,0.0,-0.010000000000000002,0.0016666666666666668,0.0,0.001666666666666667,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0016666666666666668,0.013333333333333336,0.0,0.0,-0.018333333333333337,0.0,0.0,0.001666666666666668,0.0,-0.0016666666666666668,0.01,0.0,0.0,0.0,0.005000000000000001,0.0,-0.0016666666666666668,0.0,0.003333333333333332,0.0
