time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model8,y_test_model9,y_test_model10,y_test_model11,y_real
160429,-0.915357581,-0.818722968,0.324463569,-0.072901532,-1.135284714,0.13055052,1.61379077,-0.692268516,-1.022607295,-0.745128732,0.46246909,-0.188736938,-0.954899179,-0.85167465,-0.007111485,0.246104417,-0.982749201,-0.773735675,-0.112130007,0.437273842,-1.205086949,0.137581292,1.354927713,-0.311275962,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,0,0,0,0,0,0,0,0,0,0,0
160503,-1.135284714,0.13055052,1.61379077,-0.692268516,-1.022607295,-0.745128732,0.46246909,-0.188736938,-0.954899179,-0.85167465,-0.007111485,0.246104417,-0.982749201,-0.773735675,-0.112130007,0.437273842,-1.205086949,0.137581292,1.354927713,-0.311275962,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,0,0,0,0,0,0,0,0,0,0,0
160504,-1.022607295,-0.745128732,0.46246909,-0.188736938,-0.954899179,-0.85167465,-0.007111485,0.246104417,-0.982749201,-0.773735675,-0.112130007,0.437273842,-1.205086949,0.137581292,1.354927713,-0.311275962,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,0,0,0,0,0,0,0,0,0,0,0
160505,-0.954899179,-0.85167465,-0.007111485,0.246104417,-0.982749201,-0.773735675,-0.112130007,0.437273842,-1.205086949,0.137581292,1.354927713,-0.311275962,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,0,0,0,0,0,0,0,0,0,0,0
160506,-0.982749201,-0.773735675,-0.112130007,0.437273842,-1.205086949,0.137581292,1.354927713,-0.311275962,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,0,0,0,0,0,0,0,0,0,0,0
160509,-1.205086949,0.137581292,1.354927713,-0.311275962,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,0,0,0,0,0,0,0,0,0,0,0
160510,-1.162801452,-0.241864872,0.195195167,0.642930292,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,0,0,0,0,0,0,0,0,0,0,0
160511,-1.262024997,0.083705945,1.087444929,0.132802405,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,0,0,0,0,0,0,0,0,0,0,0
160512,-1.379160263,-0.262011861,0.523423728,0.577555821,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,0,0,1,0,0,0,0,0,0,0,0
160513,-0.726024442,-2.018399242,-0.352189767,-0.243532934,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,1,0,1,0,0,0,1,0,0,1,0
160516,-0.731709521,-1.872301129,0.049861234,-0.577653222,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,0,0,1,0,0,0,0,0,0,0,0
160517,-0.803020242,-1.587099471,0.646987805,-0.998357126,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,1,0,1,0,0,0,1,0,0,1,0
160518,-0.335586207,-3.206907623,-1.269504233,-0.249776558,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,1,0,1,0,0,0,1,0,0,1,0
160519,-0.781318751,-1.476777814,0.463038118,-0.768754984,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,0,0,0,0,0,0,0,0,0,0,0
160520,-0.872689733,-1.148952008,0.636965624,-0.718420232,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,0,0,0,0,0,0,0,0,0,0,0
160523,-0.849327729,-1.290419785,0.459863368,-0.646026751,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,0,0,0,0,0,0,0,0,0,0,0
160524,-0.923284891,-0.891837912,0.987026669,-0.892982549,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,0,0,0,0,0,0,0,0,0,0,0
160525,-0.893777645,-1.12160055,0.526646019,-0.609196097,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,0,0,0,0,0,0,0,0,0,0,0
160526,-0.80609532,-1.30912297,0.332340705,-0.564848729,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,-0.900525318,-0.577763788,0.694462615,-0.534572548,0,0,0,0,0,0,0,0,0,0,0
160527,-0.937406211,-0.967358244,0.599051857,-0.584579657,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,-0.900525318,-0.577763788,0.694462615,-0.534572548,-0.950298359,-0.591182261,0.58646376,-0.437069973,0,0,0,0,0,0,0,0,0,0,0
160530,-1.170104079,0.360307125,1.663095432,-0.686469184,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,-0.900525318,-0.577763788,0.694462615,-0.534572548,-0.950298359,-0.591182261,0.58646376,-0.437069973,-0.870765998,-0.85664025,0.112648238,-0.147167818,0,0,0,0,0,0,0,0,0,0,0
160531,-1.007608528,-0.732851373,0.480879713,-0.306708701,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,-0.900525318,-0.577763788,0.694462615,-0.534572548,-0.950298359,-0.591182261,0.58646376,-0.437069973,-0.870765998,-0.85664025,0.112648238,-0.147167818,-1.268492809,1.220114996,2.011690169,-0.497027524,0,0,0,0,0,0,0,0,0,0,0
160601,-1.104352068,-0.283893147,0.627591586,-0.137535446,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,-0.900525318,-0.577763788,0.694462615,-0.534572548,-0.950298359,-0.591182261,0.58646376,-0.437069973,-0.870765998,-0.85664025,0.112648238,-0.147167818,-1.268492809,1.220114996,2.011690169,-0.497027524,-1.000140088,-0.497093114,0.310230673,-0.041113606,1,0,0,0,0,0,1,0,0,1,0
160602,-0.727156261,-1.572493215,-1.075227348,0.697877585,-0.666506883,-2.060333692,-1.504443643,0.789036088,-1.001633288,-0.888413772,0.099191325,0.038451308,-0.98454444,-0.797875855,0.183943431,0.073841885,-1.049138625,-0.515334759,0.25040801,0.236528375,-1.106524797,-0.461523498,0.338132328,0.217005825,-1.275709336,0.18454153,1.102957591,-0.00099906,-1.250547356,-0.077918334,0.448327716,0.561330753,-1.136228529,-0.917640691,-0.776959121,1.282093584,-1.398794367,-0.239636689,0.642382701,0.503317069,-0.691017434,-1.756342252,-0.179462621,-0.451918713,-0.889809299,-0.946545801,0.97329431,-1.041187746,-0.805246436,-1.287005106,0.107286608,-0.439479403,-0.793157553,-1.338721157,0.217161446,-0.595560661,-0.900525318,-0.577763788,0.694462615,-0.534572548,-0.950298359,-0.591182261,0.58646376,-0.437069973,-0.870765998,-0.85664025,0.112648238,-0.147167818,-1.268492809,1.220114996,2.011690169,-0.497027524,-1.000140088,-0.497093114,0.310230673,-0.041113606,-1.040165138,-0.505951373,0.346861562,-0.066188839,1,1,1,0,1,1,1,1,1,1,1
