,per,normcjl,normcje,jc,normccl,y1o,y2o,y3o,y4o,time,y1,y2,y3,y4
529,0.002154458,-0.720031916,-0.55,-44.1925,-0.773870404,-1.005775037,-0.690252045,0.403621568,-0.170210832,170621,-1.101742987,-0.291709995,0.299312503,0.221131897
530,-0.01110214,-0.705918136,-0.54,-47.5352,-0.780982908,-0.906819891,-1.078813009,-0.075459815,0.0461411,170622,-1.002787841,-0.680270959,-0.17976888,0.437483829
531,-0.004535376,-0.66260477,-0.52,-57.1137,-0.771306032,-0.883248676,-0.968125345,0.195540852,-0.140079868,170623,-0.979216626,-0.569583295,0.091231787,0.251262861
532,0.025173354,-0.673958004,-0.52,-25.8406,-0.77747504,-1.128242916,0.076739599,1.236581076,-0.41860388,170626,-1.224210866,0.475281649,1.132272011,-0.027261151
533,-0.001352912,-0.745187883,-0.57,-52.1658,-0.789135676,-1.004416083,-0.855627819,0.291436624,-0.169915454,170627,-1.100384033,-0.457085769,0.187127559,0.221427275
534,-0.00327381,-0.764297865,-0.58,-38.2112,-0.795377261,-1.04017097,-0.803609697,0.187452277,-0.028267014,170628,-1.13613892,-0.405067647,0.083143212,0.363075715
535,0.005432635,-0.736264708,-0.56,-42.5932,-0.789595327,-1.0504676,-0.597247172,0.527031755,-0.211180484,170629,-1.14643555,-0.198705122,0.42272269,0.180162245
536,0.004100243,-0.761284592,-0.58,-40.9556,-0.815577739,-1.083244804,-0.634414262,0.480728394,-0.168214933,170630,-1.179212754,-0.235872212,0.376419329,0.223127796
537,0.00699642,-0.766494638,-0.58,-31.3953,-0.819206568,-1.122963326,-0.483821272,0.568906333,-0.143271599,170703,-1.218931276,-0.085279222,0.464597268,0.24807113
538,-0.003595359,-0.765308769,-0.58,-27.8527,-0.826899684,-1.068021986,-0.747569237,0.170279988,0.07599556,170704,-1.163989936,-0.349027187,0.065970923,0.467338289
539,0.007757977,-0.769605113,-0.58,-32.5641,-0.825883612,-1.129463868,-0.475600922,0.603374545,-0.162408216,170705,-1.225431818,-0.077058872,0.49906548,0.228934513
540,-0.001854744,-0.742232932,-0.56,-55.2535,-0.830988164,-1.000174989,-0.913495152,0.306307096,-0.158472062,170706,-1.096142939,-0.514953102,0.201998031,0.232870667
541,0.004560745,-0.789725998,-0.6,-42.8108,-0.842358493,-1.122720749,-0.650507424,0.509159581,-0.184107743,170707,-1.218688699,-0.251965374,0.404850516,0.207234986
542,-0.003438767,-0.766280792,-0.58,-41.5568,-0.847874313,-1.050505386,-0.859667143,0.218608623,-0.021975175,170710,-1.146473336,-0.461125093,0.114299558,0.369367554
543,-0.011164953,-0.739938957,-0.56,-20.5942,-0.859897831,-1.01679772,-0.911886667,-0.101631731,0.293160353,170711,-1.11276567,-0.513344617,-0.205940796,0.684503082
544,-0.005258488,-0.683775441,-0.53,-47.5922,-0.850317724,-0.941755143,-0.953481397,0.18760835,-0.013241395,170712,-1.037723093,-0.554939347,0.083299285,0.378101334
545,0.005271602,-0.71602718,-0.55,-41.7337,-0.888347846,-1.061689472,-0.642226862,0.580589144,-0.140879338,170713,-1.157657422,-0.243684812,0.476280079,0.250463391
546,-0.002034989,-0.770032803,-0.59,-35.3397,-0.90949182,-1.098508318,-0.803569668,0.289629411,0.0335364,170714,-1.194476268,-0.405027618,0.185320346,0.424879129
547,-0.04559187,-0.697480972,-0.54,-50.8592,-0.924660323,-0.733812788,-2.110277962,-1.271760494,0.711769471,170717,-0.829780738,-1.711735912,-1.376069559,1.1031122
548,0.004543143,-0.712819502,-0.55,-39.4342,-0.990100197,-1.09097616,-0.693645013,0.607002359,-0.052134828,170718,-1.18694411,-0.295102963,0.502693294,0.339207901
549,0.023735331,-0.736925684,-0.57,-26.1582,-1.074361595,-1.28526268,-0.112021504,1.334214181,-0.247873087,170719,-1.38123063,0.286520546,1.229905116,0.143469642
550,0.007869608,-0.820072571,-0.62,-25.2835,-1.200281943,-1.319082274,-0.600762901,0.790225688,0.088141559,170720,-1.415050224,-0.202220851,0.685916623,0.479484288
551,-0.005296961,-0.77158804,-0.59,-84.9083,-0.929789068,-0.993826212,-1.285762723,0.289954196,-0.284423391,170721,-1.089794162,-0.887220673,0.185645131,0.106919338
552,0.006541964,-0.733659685,-0.56,-83.3282,-0.884065829,-1.008507261,-0.928377279,0.713817313,-0.494998257,170724,-1.104475211,-0.529835229,0.609508248,-0.103655528
553,-0.001545748,-0.735428768,-0.56,-72.3984,-0.886315702,-0.98257679,-1.064466737,0.388666283,-0.265711625,170725,-1.07854474,-0.665924687,0.284357218,0.125631104
554,0.002240527,-0.749989679,-0.57,-76.7028,-0.881114382,-1.011684978,-0.993089945,0.532426074,-0.373400145,170726,-1.107652928,-0.594547895,0.428117009,0.017942584
555,0.01115933,-0.707570576,-0.54,-54.6207,-0.863623428,-1.052973203,-0.569811561,0.81830448,-0.355892095,170727,-1.148941153,-0.171269511,0.713995415,0.035450634
556,0.008019142,-0.749095418,-0.57,-30.2633,-0.873832532,-1.129995572,-0.473188303,0.6403824,-0.117034815,170728,-1.225963522,-0.074646253,0.536073335,0.274307914
557,0.013278856,-0.764161781,-0.58,-32.4004,-0.870082743,-1.172721137,-0.34577555,0.8350624,-0.233072236,170731,-1.268689087,0.0527665,0.730753335,0.158270493
558,-0.002400922,-0.778975419,-0.59,-38.9362,-0.879372544,-1.086265731,-0.827083401,0.26561591,-0.006082611,170801,-1.182233681,-0.428541351,0.161306845,0.385260118
559,-0.002570116,-0.748745489,-0.57,-26.4627,-0.866720029,-1.071528986,-0.727693532,0.232682593,0.095733133,170802,-1.167496936,-0.329151482,0.128373528,0.487075862
560,0.001122911,-0.748434442,-0.57,-28.1676,-0.875646947,-1.09291591,-0.644993026,0.379465075,0.02226287,170803,-1.18888386,-0.246450976,0.27515601,0.413605599
561,-0.009312553,-0.744390824,-0.56,-39.9151,-0.877219439,-1.000097071,-1.019819727,0.019989189,0.118942439,170804,-1.096065021,-0.621277677,-0.084319876,0.510285168
562,0.01,-0.767699947,-0.58,-23.4209,-0.894420086,-1.179831974,-0.377292496,0.706168006,-0.091663728,170807,-1.275799924,0.021249554,0.601858941,0.299679001
563,0.000350754,-0.770402172,-0.58,-31.516,-0.897081227,-1.109819824,-0.703273193,0.36531707,0.016844201,170808,-1.205787774,-0.304731143,0.261008005,0.40818693
564,0.008452845,-0.793769616,-0.6,-22.622,-0.911838463,-1.207814537,-0.422655925,0.648680982,-0.056410028,170809,-1.303782487,-0.024113875,0.544371917,0.334932701
565,-0.01081427,-0.744002015,-0.56,-38.2174,-0.911886847,-1.004779357,-1.064317173,-0.019920877,0.178385123,170810,-1.100747307,-0.665775123,-0.124229942,0.569727852
566,-0.018471462,-0.700785852,-0.53,-21.9903,-0.911959424,-0.941216899,-1.144779792,-0.329414595,0.45307843,170811,-1.037184849,-0.746237742,-0.43372366,0.844421159
567,0.020711377,-0.747462418,-0.57,-6.2418,-0.972391514,-1.279913587,0.00927382,1.117145199,-0.097830655,170814,-1.375881537,0.40781587,1.012836134,0.293512074
568,0.00228833,-0.779558633,-0.59,-21.9608,-1.021985503,-1.190425318,-0.637953691,0.484413595,0.124206984,170815,-1.286393268,-0.239411641,0.38010453,0.515549713
569,0.003613541,-0.780005764,-0.59,-9.1986,-1.094320151,-1.244830935,-0.538478559,0.546799375,0.241292297,170816,-1.340798885,-0.139936509,0.44249031,0.632635026
570,0.008702755,-0.813462811,-0.61,-0.234,-1.21141035,-1.363391403,-0.389448498,0.774969073,0.278634363,170817,-1.459359353,0.009093552,0.670660008,0.669977092
571,-0.01221646,-0.74378817,-0.56,-61.1557,-0.722970036,-0.895004309,-1.187834819,-0.129330357,-0.082764983,170818,-0.990972259,-0.789292769,-0.233639422,0.308577746
572,0.011102724,-0.780200168,-0.59,-44.9803,-0.711381977,-1.104332235,-0.425532433,0.686598077,-0.387032607,170821,-1.200300185,-0.026990383,0.582289012,0.004310122
573,-0.004229798,-0.779966883,-0.59,-39.9814,-0.710680404,-1.021886795,-0.802631594,0.102868854,-0.077493071,170822,-1.117854745,-0.404089544,-0.001440211,0.313849658
574,-0.007223318,-0.743943693,-0.56,-37.5819,-0.69418133,-0.959985671,-0.855812837,-0.012119767,-0.00328445,170823,-1.055953621,-0.457270787,-0.116428832,0.388058279
575,-0.006689498,-0.760040402,-0.57,-29.99,-0.697882735,-0.995696235,-0.785040191,-0.011376074,0.044219124,170824,-1.091664185,-0.386498141,-0.115685139,0.435561853
576,0.011663927,-0.729421663,-0.55,-19.3305,-0.704148513,-1.093589862,-0.206164376,0.66188533,-0.184631354,170825,-1.189557812,0.192377674,0.557576265,0.206711375
577,0.012995107,-0.723978332,-0.54,-6.7841,-0.695681246,-1.112239439,-0.068617762,0.681738242,-0.111745745,170828,-1.208207389,0.329924288,0.577429177,0.279596984
578,-0.004976682,-0.78649888,-0.59,-18.3567,-0.732017915,-1.068774319,-0.666225415,0.038153126,0.115861762,170829,-1.164742269,-0.267683365,-0.066155939,0.507204491
579,0.006714748,-0.785857345,-0.59,-19.8636,-0.732598528,-1.135411554,-0.360820089,0.478246099,-0.102064458,170830,-1.231379504,0.037721961,0.373937034,0.289278271
580,0.003186783,-0.788190201,-0.59,-6.2259,-0.745299428,-1.145330225,-0.357311673,0.323139718,0.073650792,170831,-1.241298175,0.041230377,0.218830653,0.464993521
581,0.009925558,-0.753819452,-0.56,2.0954,-0.742275404,-1.157778371,-0.107152781,0.56565744,0.029579869,170901,-1.253746321,0.291389269,0.461348375,0.420922598
582,0.004336805,-0.788229082,-0.59,-16.0804,-0.771233455,-1.141835016,-0.415021391,0.402911267,-0.00891616,170904,-1.237802966,-0.016479341,0.298602202,0.382426569
583,0.004475431,-0.78399106,-0.59,-2.6591,-0.77725731,-1.166754726,-0.310105194,0.382116053,0.097262435,170905,-1.262722676,0.088436856,0.277806988,0.488605164
584,0.00409488,-0.784924202,-0.59,-13.5176,-0.793949921,-1.149998478,-0.412666188,0.401598706,0.028574407,170906,-1.245966428,-0.014124138,0.297289641,0.419917136
585,-0.00760375,-0.785837904,-0.59,-9.1963,-0.801497885,-1.0912697,-0.700456891,-0.040417927,0.273165911,170907,-1.18723765,-0.301914841,-0.144726992,0.66450864
586,-0.001251297,-0.758387962,-0.57,-20.9826,-0.824746579,-1.083077997,-0.629477263,0.244404604,0.090412195,170908,-1.179045947,-0.230935213,0.140095539,0.481754924
587,0.018193281,-0.743438241,-0.55,12.1724,-0.878622586,-1.254672187,0.129192474,0.933520828,0.043117031,170911,-1.350640137,0.527734524,0.829211763,0.43445976
588,0.000902717,-0.725494688,-0.54,2.5882,-0.951320117,-1.137745935,-0.448956389,0.355898145,0.319549126,170912,-1.233713885,-0.050414339,0.25158908,0.710891855
589,0.003801485,-0.762489901,-0.57,-2.7798,-1.048887219,-1.219267723,-0.460886897,0.52032624,0.269612215,170913,-1.315235673,-0.062344847,0.416017175,0.660954944
590,0.000119735,-0.803936981,-0.6,9.2151,-1.173162498,-1.305214032,-0.530252596,0.415180238,0.48609645,170914,-1.401181982,-0.131710546,0.310871173,0.877439179
591,0.007383505,-0.750456251,-0.56,8.9452,-0.829367287,-1.180110127,-0.165418905,0.50584914,0.177605092,170918,-1.276078077,0.233123145,0.401540075,0.568947821
592,-0.008150774,-0.756482796,-0.56,-35.4201,-0.828980212,-1.008567931,-0.930552983,0.024151049,0.104896038,170919,-1.104535881,-0.532010933,-0.080158016,0.496238767
593,0.008247608,-0.759048938,-0.56,-23.8724,-0.824698195,-1.12827918,-0.394125576,0.607583442,-0.097392679,170920,-1.22424713,0.004416474,0.503274377,0.29395005
594,-0.011918843,-0.750806179,-0.56,-17.4456,-0.829560825,-1.016054474,-0.893704098,-0.155541336,0.312713143,170921,-1.112022424,-0.495162048,-0.259850401,0.704055872
595,-0.009338355,-0.755121963,-0.56,-39.8096,-0.826972261,-0.991762129,-0.995719729,-0.011354101,0.090626772,170922,-1.087730079,-0.597177679,-0.115663166,0.481969501
596,-0.015339709,-0.758912855,-0.57,-49.0441,-0.826391648,-0.947552167,-1.229896794,-0.217866299,0.121163101,170925,-1.043520117,-0.831354744,-0.322175364,0.51250583
597,0.003022359,-0.782474703,-0.59,-35.7175,-0.842382686,-1.115500758,-0.637108606,0.439184896,-0.098086681,170926,-1.211468708,-0.238566556,0.334875831,0.293256048
598,0.013140244,-0.784943643,-0.59,-23.1401,-0.840761809,-1.200451133,-0.264464967,0.787472652,-0.179858985,170927,-1.296419083,0.134077083,0.683163587,0.211483744
599,-0.002716728,-0.805161731,-0.6,-15.7915,-0.856172234,-1.144366561,-0.646348213,0.183262113,0.161514574,170928,-1.240334511,-0.247806163,0.078953048,0.552857303
600,0.004819496,-0.792603188,-0.59,-5.0587,-0.854623934,-1.194010718,-0.357461297,0.443586031,0.115300063,170929,-1.289978668,0.041080753,0.339276966,0.506642792
601,0.016007899,-0.781230513,-0.58,5.829,-0.856002889,-1.26741445,0.030266926,0.841391306,0.007296621,171009,-1.3633824,0.428808976,0.737082241,0.39863935
602,0.006401667,-0.795091568,-0.59,11.5188,-0.868703788,-1.240413573,-0.193180142,0.473397391,0.224440488,171010,-1.336381523,0.205361908,0.369088326,0.615783217
603,-0.005404756,-0.788306844,-0.59,-5.6696,-0.880945036,-1.137190662,-0.652317204,0.079011747,0.306531289,171011,-1.233158612,-0.253775154,-0.025297318,0.697874018
604,-0.001503714,-0.792175497,-0.59,-8.8957,-0.888105925,-1.159222231,-0.575083263,0.235417423,0.216060215,171012,-1.255190181,-0.176541213,0.131108358,0.607402944
605,0.01365665,-0.785507416,-0.58,12.1836,-0.905717839,-1.283498289,-0.008796891,0.767427916,0.126107941,171013,-1.379466239,0.389745159,0.663118851,0.51745067
606,-0.015681288,-0.743924253,-0.55,-12.6056,-0.942489967,-1.026543048,-1.013163478,-0.238811192,0.484289299,171016,-1.122510998,-0.614621428,-0.343120257,0.875632028
607,-0.00543099,-0.764064579,-0.57,-21.1428,-0.995688593,-1.114534526,-0.827753718,0.186062173,0.259123356,171017,-1.210502476,-0.429211668,0.081753108,0.650466085
608,-0.009384361,-0.769546791,-0.57,-20.6369,-1.067805511,-1.117881763,-0.966550729,0.078052048,0.373134514,171018,-1.213849713,-0.568008679,-0.026257017,0.764477243
609,-0.009666,-0.808505491,-0.6,-4.3999,-1.194911277,-1.231232816,-0.91205779,0.09226283,0.564529102,171019,-1.327200766,-0.51351574,-0.012046235,0.955871831
610,0.00409507,-0.807436266,-0.6,-36.5637,-0.897540879,-1.160507184,-0.642528292,0.507260576,-0.097810121,171023,-1.256475134,-0.243986242,0.402951511,0.293532608
611,-0.000792586,-0.758096355,-0.57,-42.2042,-0.883920676,-1.064299514,-0.81012532,0.342840163,-0.049821773,171024,-1.160267464,-0.41158327,0.238531098,0.341520956
612,0.009424528,-0.737314493,-0.55,-48.092,-0.875840484,-1.084922028,-0.573640488,0.739933899,-0.273264643,171025,-1.180889978,-0.175098438,0.635624834,0.118078086
613,0.003654154,-0.744138098,-0.55,-49.3288,-0.882711066,-1.054894333,-0.743502938,0.530433181,-0.177819561,171026,-1.150862283,-0.344960888,0.426124116,0.213523168
614,-0.005423092,-0.782221977,-0.58,-29.4067,-0.895823233,-1.086841024,-0.843603772,0.142935645,0.133328059,171027,-1.182808974,-0.445061722,0.03862658,0.524670788
615,-0.018243097,-0.723939451,-0.54,-43.5616,-0.881259535,-0.91472394,-1.291604479,-0.295591232,0.258114139,171030,-1.01069189,-0.893062429,-0.399900297,0.649456868
616,0.006300326,-0.778975419,-0.58,-52.6054,-0.903032506,-1.11347756,-0.708345447,0.636755671,-0.250446183,171031,-1.20944551,-0.309803397,0.532446606,0.140896546
617,-0.003332819,-0.765289328,-0.57,-71.9545,-0.896210308,-1.002212045,-1.115687826,0.320578118,-0.230982562,171101,-1.098179995,-0.717145776,0.216269053,0.160360167
618,-0.009223602,-0.772540623,-0.58,-44.9258,-0.900589095,-1.030216114,-1.068746255,0.039677216,0.083085149,171102,-1.126184064,-0.670204205,-0.064631849,0.474427878
619,-0.01005973,-0.753216797,-0.57,-64.9799,-0.888178501,-0.96458485,-1.239790674,0.050873115,-0.060930113,171103,-1.0605528,-0.841248624,-0.05343595,0.330412616
620,0.018749035,-0.767058411,-0.58,-36.0958,-0.914064144,-1.213972651,-0.247487405,1.0723035,-0.333988979,171106,-1.309940601,0.151054645,0.967994435,0.05735375
621,0.006969176,-0.774542992,-0.58,-37.5363,-0.918273585,-1.147356593,-0.580766881,0.637378909,-0.135536794,171107,-1.243324543,-0.182224831,0.533069844,0.255805935
622,0.005503746,-0.772093493,-0.58,-20.6897,-0.921249225,-1.169360582,-0.49147217,0.54710647,0.023799707,171108,-1.265328532,-0.09293012,0.442797405,0.415142436
623,0.00787831,-0.806347599,-0.6,-10.9517,-0.940699745,-1.243508019,-0.362579153,0.616169389,0.059803307,171109,-1.339475969,0.035962897,0.511860324,0.451146036
624,0.005982235,-0.792408783,-0.59,-21.6164,-0.95831166,-1.201973293,-0.504602035,0.583392812,0.024209828,171110,-1.297941243,-0.106059985,0.479083747,0.415552557
625,0.004388338,-0.812024216,-0.61,-17.2054,-0.99653532,-1.238547752,-0.53310955,0.528833553,0.100955486,171113,-1.334515702,-0.1345675,0.424524488,0.492298215
626,-0.009527855,-0.785993428,-0.59,-23.3136,-1.039500649,-1.127171638,-0.977976231,0.055696299,0.331628414,171114,-1.223139588,-0.579434181,-0.048612766,0.722971143
627,-0.010234411,-0.779247585,-0.58,-10.6563,-1.125286154,-1.162168229,-0.940759259,0.053447964,0.49485741,171115,-1.258136179,-0.542217209,-0.050861101,0.886200139
628,0.004209884,-0.838774302,-0.63,-2.3085,-1.228586805,-1.367866475,-0.536850873,0.613918079,0.343449249,171116,-1.463834425,-0.138308823,0.509609014,0.734791978
629,-0.037510279,-0.737003446,-0.55,-38.3415,-0.747791223,-0.783500242,-1.709612583,-1.106770048,0.559653893,171117,-0.879468192,-1.311070533,-1.211079113,0.950996622
630,0.005383749,-0.722423094,-0.55,-43.5702,-0.728340702,-1.013700553,-0.575707773,0.496349303,-0.248430565,171120,-1.109668503,-0.177165723,0.392040238,0.142912164
631,0.006419445,-0.742680063,-0.56,-38.352,-0.73383233,-1.051303055,-0.510757292,0.521626423,-0.227759429,171121,-1.147271005,-0.112215242,0.417317358,0.1635833
632,-0.005897854,-0.740191683,-0.56,-64.2419,-0.724034493,-0.924838411,-1.040576114,0.114422976,-0.217498647,171122,-1.020806361,-0.642034064,0.010113911,0.173844082
633,-0.027576431,-0.721451071,-0.55,-66.3116,-0.722945844,-0.772424747,-1.643650906,-0.685925768,0.153447936,171123,-0.868392697,-1.245108856,-0.790234833,0.544790665
634,-0.006809057,-0.753916654,-0.57,-51.0287,-0.739517494,-0.964491154,-0.971141575,0.055744775,-0.093663891,171124,-1.060459104,-0.572599525,-0.04856429,0.297678838
635,-0.02017601,-0.748551085,-0.57,-58.5522,-0.731243765,-0.864612267,-1.387888935,-0.430384884,0.079675305,171127,-0.960580217,-0.989346885,-0.534693949,0.471018034
636,0.01501022,-0.742194051,-0.56,-36.9122,-0.736541855,-1.105719872,-0.267744061,0.840629859,-0.36671546,171128,-1.201687822,0.130797989,0.736320794,0.024627269
637,0.001562201,-0.739219659,-0.56,-45.1684,-0.739590071,-1.009089008,-0.697995401,0.359301577,-0.191515311,171129,-1.105056958,-0.299453351,0.254992512,0.199827418
638,-0.014419355,-0.762587103,-0.58,-63.421,-0.76090339,-0.91484727,-1.284369787,-0.191782478,-0.047447541,171130,-1.01081522,-0.885827737,-0.296091543,0.343895188
639,0.010511228,-0.763753531,-0.58,-37.4072,-0.760782429,-1.112787393,-0.406351694,0.680343842,-0.285060029,171201,-1.208755343,-0.007809644,0.576034777,0.1062827
640,-0.007379127,-0.758154676,-0.57,-45.8206,-0.773144638,-0.98405009,-0.962892518,0.041594962,-0.024370476,171204,-1.08001804,-0.564350468,-0.062714103,0.366972253
641,-0.023548704,-0.746315431,-0.57,-34.912,-0.770725419,-0.899367013,-1.315578245,-0.586095596,0.346370939,171205,-0.995334963,-0.917036195,-0.690404661,0.737713668
642,0.006392694,-0.707570576,-0.54,-40.8031,-0.77670089,-1.02346601,-0.549858642,0.559752265,-0.213008882,171206,-1.11943396,-0.151316592,0.4554432,0.178333847
643,-0.001939004,-0.742893908,-0.57,-49.8702,-0.815964814,-1.011976228,-0.866734725,0.280107552,-0.126212075,171207,-1.107944178,-0.468192675,0.175798487,0.265130654
644,0.010949142,-0.740308326,-0.56,-29.1433,-0.847656583,-1.129130272,-0.371904131,0.735667939,-0.171244593,171208,-1.225098222,0.026637919,0.631358874,0.220098136
645,0.014257009,-0.774504111,-0.59,-15.5656,-0.912757766,-1.236552787,-0.210121909,0.854822259,-0.098596533,171211,-1.332520737,0.188420141,0.750513194,0.292746196
646,-0.005171195,-0.766222471,-0.58,-6.4115,-0.977496066,-1.145860471,-0.697822167,0.149837588,0.356315269,171212,-1.241828421,-0.299280117,0.045528523,0.747657998
647,0.005546877,-0.769041339,-0.58,-3.641,-1.067732935,-1.244728431,-0.429591845,0.59502321,0.23933221,171213,-1.340696381,-0.031049795,0.490714145,0.630674939
648,0.003532782,-0.812315823,-0.61,-0.0807,-1.19781434,-1.327884293,-0.521900709,0.574036024,0.36360378,171214,-1.423852243,-0.123358659,0.469726959,0.754946509
649,-0.011761174,-0.782960715,-0.59,-38.1889,-0.855252931,-1.027058731,-1.063781644,-0.099695274,0.15104576,171218,-1.123026681,-0.665239594,-0.204004339,0.542388489
650,0.011774142,-0.77862549,-0.59,-17.2416,-0.846205052,-1.200785126,-0.258238613,0.727236986,-0.105917843,171219,-1.296753076,0.140303437,0.622927921,0.285424886
651,-0.011723824,-0.780880585,-0.59,-40.9628,-0.8472937,-1.018250658,-1.080261263,-0.096413869,0.124455493,171220,-1.114218608,-0.681719213,-0.200722934,0.515798222
652,0.010470532,-0.732745983,-0.56,-11.4987,-0.831762314,-1.149255338,-0.240208242,0.670263725,-0.033238494,171221,-1.245223288,0.158333808,0.56595466,0.358104235
653,-0.000160174,-0.819314392,-0.62,0.3153,-0.858349531,-1.212723138,-0.453844367,0.237513375,0.236416722,171222,-1.308691088,-0.055302317,0.13320431,0.627759451
654,-0.011911717,-0.786012869,-0.59,-23.5907,-0.855011009,-1.05538205,-0.954895521,-0.138411128,0.267184756,171225,-1.15135,-0.556353471,-0.242720193,0.658527485
655,0.010161752,-0.778061717,-0.59,-0.7473,-0.848938769,-1.222439649,-0.175631128,0.631892024,0.052924168,171226,-1.318407599,0.222910922,0.527582959,0.444266897
656,-0.009323934,-0.795013806,-0.6,-16.9528,-0.861131633,-1.097566059,-0.836602617,-0.056612505,0.273090035,171227,-1.193534009,-0.438060567,-0.16092157,0.664432764
657,0.006735417,-0.784282667,-0.59,1.7298,-0.854164282,-1.212409315,-0.252294698,0.500713657,0.135078484,171228,-1.308377265,0.146247352,0.396404592,0.526421213
658,0.010444529,-0.809049825,-0.61,29.9793,-0.869865013,-1.321581545,0.0583878,0.577306024,0.290900761,171229,-1.417549495,0.45692985,0.472996959,0.68224349
659,0.013490938,-0.798357567,-0.6,12.7731,-0.870881085,-1.294331825,0.007811423,0.73365896,0.107182011,180102,-1.390299775,0.406353473,0.629349895,0.49852474
660,0.006919007,-0.798046519,-0.6,-0.0533,-0.875138911,-1.232312914,-0.27190503,0.519501807,0.125619982,180103,-1.328280864,0.12663702,0.415192742,0.516962711
661,0.002216395,-0.827634913,-0.62,-10.735,-0.888783306,-1.221229908,-0.490106168,0.367272367,0.124495098,180104,-1.317197858,-0.091564118,0.262963302,0.515837827
662,-0.00056243,-0.823532974,-0.62,-16.4537,-0.892073444,-1.192264376,-0.611202894,0.278728805,0.131259334,180105,-1.288232326,-0.212660844,0.17441974,0.522602063
663,0.00404166,-0.816534405,-0.61,-13.1818,-0.89512166,-1.215632457,-0.462154408,0.448217522,0.080612034,180108,-1.311600407,-0.063612358,0.343908457,0.471954763
664,0.000683761,-0.827809877,-0.62,-10.7462,-0.91224973,-1.219448429,-0.543237573,0.323530699,0.16474587,180109,-1.315416379,-0.144695523,0.219221634,0.556088599
665,-0.00255986,-0.808136123,-0.61,0.6605,-0.914935063,-1.20264384,-0.543440985,0.183369216,0.317413909,180110,-1.29861179,-0.144898935,0.079060151,0.708756638
666,0.004359198,-0.806464242,-0.61,-2.7401,-0.927974653,-1.240460437,-0.388247251,0.456857011,0.176185443,180111,-1.336428387,0.010294799,0.352547946,0.567528172
667,-0.004311692,-0.811479883,-0.61,1.8263,-0.958674542,-1.210141045,-0.603443263,0.140046285,0.381853261,180112,-1.306108995,-0.204901213,0.03573722,0.77319599
668,-0.01944843,-0.788598451,-0.59,19.6241,-0.977060607,-1.13062455,-0.88455878,-0.446473743,0.806439852,180115,-1.2265925,-0.48601673,-0.550782808,1.197782581
669,0.002768232,-0.787529225,-0.59,-15.5327,-1.044798738,-1.217668974,-0.586669207,0.500060121,0.177949073,180116,-1.313636924,-0.188127157,0.395751056,0.569291802
670,-0.0048,-0.770246648,-0.58,-17.4599,-1.113359405,-1.172162008,-0.839685042,0.265727449,0.339963169,180117,-1.268129958,-0.441142992,0.161418384,0.731305898
671,0.00232277,-0.83537222,-0.63,-1.2007,-1.218401893,-1.353261981,-0.574368924,0.535606422,0.380042459,180118,-1.449229931,-0.175826874,0.431297357,0.771385188
672,0.010657468,-0.761265151,-0.57,0.9617,-0.931168023,-1.229891029,-0.188404816,0.700508018,0.111205698,180122,-1.325858979,0.210137234,0.596198953,0.502548427
673,-0.000630338,-0.814493156,-0.61,-9.1978,-0.935014581,-1.206196755,-0.577469266,0.288094284,0.21704829,180123,-1.302164705,-0.178927216,0.183785219,0.608391019
674,0.010671493,-0.766397435,-0.58,15.3001,-0.90794352,-1.259447805,-0.065873363,0.652732069,0.206503578,180124,-1.355415755,0.332668687,0.548423004,0.597846307
675,-0.0046031,-0.79396402,-0.6,4.2835,-0.926402161,-1.184852667,-0.575856389,0.109722371,0.392491606,180125,-1.280820617,-0.177314339,0.005413306,0.783834335
676,-0.000812881,-0.828859663,-0.62,13.3688,-0.935183926,-1.263348919,-0.408422777,0.226877232,0.392282464,180126,-1.359316869,-0.009880727,0.122568167,0.783625193
677,-0.013402617,-0.784515952,-0.59,2.3164,-0.936901572,-1.119200918,-0.834669974,-0.204734578,0.542245277,180129,-1.215168868,-0.436127924,-0.309043643,0.933588006
678,-0.000729834,-0.818322928,-0.62,-10.642,-0.959835768,-1.219601431,-0.603543525,0.299007645,0.218488806,180130,-1.315569381,-0.205001475,0.19469858,0.609831535
679,-0.019461417,-0.778081157,-0.59,-2.7413,-0.95202169,-1.074017493,-1.045329197,-0.410086939,0.619065731,180131,-1.169985443,-0.646787147,-0.514396004,1.01040846
680,-0.034673367,-0.753916654,-0.57,-14.7428,-0.936320959,-0.927010206,-1.542474501,-0.952293036,0.793232418,180201,-1.022978156,-1.143932451,-1.056602101,1.184575147
681,-0.001002305,-0.746432073,-0.57,-18.6494,-0.949796009,-1.119619846,-0.665046225,0.321668509,0.176280516,180202,-1.215587796,-0.266504175,0.217359444,0.567623245
682,-0.000501689,-0.805608862,-0.61,-18.4236,-0.977229952,-1.196864255,-0.665547033,0.338793867,0.167613281,180205,-1.292832205,-0.267004983,0.234484802,0.55895601
683,-0.051417317,-0.737450577,-0.57,-17.4641,-0.9609728,-0.81873839,-2.029229356,-1.554905467,1.083552782,180206,-0.91470634,-1.630687306,-1.659214532,1.474895511
684,-0.012431573,-0.721178904,-0.56,-48.3322,-0.964891935,-0.977407745,-1.211262309,-0.024468663,0.160472877,180207,-1.073375695,-0.812720259,-0.128777728,0.551815606
685,0.010092222,-0.763986817,-0.59,-19.4797,-0.99842231,-1.22389326,-0.394715443,0.758551011,-0.005952102,180208,-1.31986121,0.003826607,0.654241946,0.385390627
