time,normper,normcjl,normcje,normjc,normccl
150915,3.16200259,-0.821141796,-0.63,0.189230302,-1.191209872
150916,-0.575049973,-0.890699795,-0.67,0.458105893,-1.23869914
150917,-2.055984795,-0.802848315,-0.61,-1.777686532,-1.148341311
150918,2.971980055,-0.775767741,-0.59,-0.336540357,-1.118899416
150921,0.014939087,-0.790659141,-0.6,-1.905644171,-1.115149627
150922,-0.965368503,-0.795033246,-0.6,-2.202366969,-1.108835465
150923,0.840627129,-0.796296877,-0.6,-1.871326479,-1.100973003
150924,-2.372196974,-0.763228639,-0.59,-3.076050764,-1.109561231
150925,1.743632013,-0.787645868,-0.6,-1.987189797,-1.102859994
150928,-0.644759905,-0.79851309,-0.61,-1.581095787,-1.104819562
150929,0.311070497,-0.82749883,-0.63,-1.766830321,-1.113867441
150930,2.212899455,-0.818264607,-0.62,-1.440973273,-1.108762889
151008,1.375790497,-0.825399259,-0.62,-0.143223544,-1.111327261
151009,1.884816685,-0.805433897,-0.6,-0.289687951,-1.109488654
151012,0.147091873,-0.843148407,-0.63,-0.714773504,-1.131963199
151013,-0.424235075,-0.83539166,-0.62,-0.325802493,-1.162590511
151014,2.094138145,-0.8569317,-0.64,0.867451077,-1.219127659
151015,-2.176521565,-0.802129018,-0.6,-3.54711704,-1.128382755
151019,1.582520114,-0.799076864,-0.59,-2.974760261,-1.10999669
151020,-2.2145915,-0.762839829,-0.57,-2.085588725,-1.102618072
151021,1.258500301,-0.766572399,-0.57,-2.815697413,-1.085151311
151022,1.73215844,-0.777750669,-0.58,-2.043436126,-1.083651395
151023,-0.04633481,-0.789045582,-0.58,-3.084908705,-1.076805006
151026,0.636011262,-0.769643994,-0.57,-3.156389007,-1.064104106
151027,-1.76366963,-0.781191632,-0.58,-3.582660323,-1.066813631
151028,0.510689266,-0.781561001,-0.58,-3.144310618,-1.054233693
151029,-0.039692401,-0.769430148,-0.57,-2.85066716,-1.042839171
151030,-1.03915065,-0.770868743,-0.57,-2.46900304,-1.035896013
151102,-0.221627593,-0.785274131,-0.58,-2.426572777,-1.037033046
151103,3.114155108,-0.752478059,-0.55,-1.442065722,-1.029122199
151104,0.090548554,-0.780083526,-0.57,-1.813749866,-1.054015963
151105,1.630236351,-0.798999102,-0.58,-1.165069594,-1.048959795
151106,0.512495136,-0.806192076,-0.59,-1.585597587,-1.053338582
151109,0.014356773,-0.829054067,-0.61,-1.483260153,-1.068990928
151110,0.969472522,-0.834789006,-0.61,-1.012797,-1.06768455
151111,0.169203224,-0.822366546,-0.6,-1.28347058,-1.077167889
151112,-0.280240465,-0.816962096,-0.59,-0.551260065,-1.082296633
151113,1.082920492,-0.820850189,-0.6,-0.343544548,-1.095771683
151116,-0.4868576,-0.824330033,-0.6,-0.593055343,-1.135567835
151117,-0.377260466,-0.855493105,-0.63,0.258589432,-1.174372108
151118,1.182048022,-0.890349867,-0.66,0.330505576,-1.229070649
151119,-1.559835905,-0.795888627,-0.58,-3.561838928,-1.014824615
151120,-0.522803135,-0.795966389,-0.58,-3.834003246,-0.987971284
151123,0.692501575,-0.802673351,-0.58,-3.150258775,-0.97776218
151124,1.18434403,-0.812140859,-0.59,-2.739299953,-0.964698398
151125,-0.456184792,-0.815737346,-0.59,-3.318475435,-0.964141977
151126,-3.235910258,-0.750495131,-0.54,-2.649857968,-0.975246193
151127,0.242399971,-0.756366153,-0.55,-2.725811622,-0.954029642
151130,0.098129285,-0.773298802,-0.56,-2.909552436,-0.953618375
151201,1.131467696,-0.735739815,-0.53,-0.853408694,-0.94328831
151202,1.116653931,-0.781288835,-0.57,-1.616394406,-0.941812586
151203,-0.302640883,-0.802498386,-0.58,-1.652436119,-0.953545798
151204,0.364289949,-0.800068328,-0.58,-2.41433621,-0.954948945
151207,-0.788242029,-0.799096304,-0.58,-1.405122739,-0.954707023
151208,-0.065627613,-0.807125218,-0.59,-1.27007101,-0.957392356
151209,-0.174367452,-0.785001964,-0.57,-1.474172343,-0.9705771
151210,0.197595651,-0.804442433,-0.59,-0.143795942,-0.988237399
151211,1.398422646,-0.792350462,-0.58,0.360000561,-1.030331809
151214,0.363252136,-0.838366052,-0.61,-0.017249383,-1.07530509
151215,0.264083347,-0.853879546,-0.63,0.157752978,-1.11993968
151216,1.247255921,-0.872289671,-0.64,0.318852787,-1.186419818
151217,-1.257921322,-0.817914678,-0.6,-1.833317221,-1.060886545
151218,0.872557785,-0.817798036,-0.59,-1.739935592,-1.032871989
151221,0.411128684,-0.83080371,-0.6,-1.774576467,-1.032896181
151222,-0.703465997,-0.816806572,-0.59,-2.346682893,-1.029194776
151223,-0.108576542,-0.817817476,-0.59,-1.922837725,-1.015961648
151224,0.425773329,-0.840076813,-0.61,-1.657551284,-1.013615006
151225,-1.769305781,-0.805220052,-0.58,-2.818693682,-1.011510285
151228,0.325656164,-0.800865387,-0.58,-2.338780846,-0.991309807
151229,0.744497968,-0.822055498,-0.6,-2.03675398,-0.97797991
151230,-1.130163462,-0.805336695,-0.58,-2.481037048,-0.98107651
151231,-3.733484771,-0.855182058,-0.63,-0.586496097,-0.997261085
160104,-2.224623871,-0.772579504,-0.57,-1.594018548,-0.964311323
160105,1.04148752,-0.785040845,-0.58,-2.282095261,-0.979600787
160106,-3.733637517,-0.928297662,-0.69,-0.586933076,-1.000018995
160107,-1.640142953,-0.763870174,-0.57,-1.365175522,-0.979092751
160108,-4.303156703,-0.752555821,-0.57,-1.565733223,-0.99764816
160111,0.069014689,-0.756891046,-0.58,-0.127426276,-1.037831388
160112,-1.534283477,-0.768419244,-0.59,0.353014577,-1.083990086
160113,1.072908925,-0.798046519,-0.61,0.043758203,-1.177759014
160114,-2.130267234,-0.727263771,-0.57,-2.651943863,-0.987729363
160118,1.62176488,-0.741183147,-0.57,-2.476550042,-0.975246193
160119,-0.810592477,-0.74960087,-0.58,-2.877210257,-0.969512644
160120,-1.497486171,-0.711322586,-0.55,-1.789090106,-0.941425511
160121,0.50938553,-0.721081702,-0.56,-1.70860848,-0.929184263
160122,0.246786486,-0.769993922,-0.59,-2.169656088,-0.935909692
160125,-3.565480467,-0.732882066,-0.57,-1.564038789,-0.923232984
160126,-1.750904366,-0.693748402,-0.56,-2.083881774,-0.907024217
160127,-1.237664864,-0.737975469,-0.59,-0.746131342,-0.912540036
160128,1.076211988,-0.707881623,-0.57,-1.008921082,-0.909346667
160129,-0.427788981,-0.753061273,-0.59,-0.293727736,-0.919676732
160201,2.212028921,-0.740230564,-0.58,-0.140665393,-0.924031327
160202,0.561603601,-0.751292191,-0.59,-0.030815096,-0.943167349
160203,1.488608822,-0.752711345,-0.58,0.275162794,-0.948634784
160204,-0.496938547,-0.809049825,-0.62,0.039469202,-0.985213375
160205,0.090924868,-0.784768679,-0.61,0.387201402,-1.002970442
160215,2.051227042,-0.793789056,-0.61,0.33150585,-1.049854906
160216,0.59916762,-0.815776227,-0.62,0.298752864,-1.118875224
160217,0.222449452,-0.854773808,-0.65,0.497690099,-1.198032069
160218,-1.750379935,-0.742524539,-0.57,-1.83270727,-0.84596313
160219,0.844393405,-0.735078839,-0.57,-2.092233318,-0.829149558
160222,-0.187587767,-0.744682431,-0.58,-1.989557908,-0.825593306
160223,0.703836587,-0.69738377,-0.54,-2.032150901,-0.821867709
160224,-4.359145331,-0.654323131,-0.52,-2.439651439,-0.819908141
160225,-0.113271683,-0.69036576,-0.55,-2.05371425,-0.816593811
160226,-3.675614076,-0.646624705,-0.53,-2.555513619,-0.821843516
160229,1.197988788,-0.641550742,-0.53,-2.225516646,-0.82740772
160301,3.077445995,-0.639665017,-0.52,-1.305052137,-0.82740772
160302,0.25146595,-0.665384757,-0.53,-1.394141351,-0.841487575
160303,-1.668041558,-0.62240188,-0.5,-1.352996992,-0.859413987
160304,1.192988703,-0.666045733,-0.53,-1.216290657,-0.874776028
160307,0.769517853,-0.632413722,-0.51,-0.599251577,-0.866647452
160308,-1.278746855,-0.691668272,-0.55,-0.75529312,-0.879808003
160309,-1.178176979,-0.67627142,-0.54,-0.856690593,-0.880195078
160310,-0.27519698,-0.693165188,-0.55,-0.513408984,-0.888372039
160311,1.843486937,-0.666551186,-0.53,-0.117494095,-0.927200503
160314,-0.355756463,-0.734767792,-0.57,0.214669569,-0.984027957
160315,-0.405071575,-0.722170368,-0.57,0.606102004,-1.045935771
160316,1.793375797,-0.776487039,-0.6,0.736156917,-1.173864072
160317,0.475075849,-0.65183475,-0.52,-1.126559629,-0.805731518
160318,1.111182521,-0.690579605,-0.54,-1.354352311,-0.786522919
160321,0.11924682,-0.723783927,-0.56,-1.174686559,-0.781636097
160322,0.090303634,-0.713694323,-0.55,-1.355329825,-0.769757732
160323,-0.79237571,-0.636379577,-0.5,-1.41516189,-0.774039749
160324,0.190185583,-0.704362898,-0.55,-1.324204133,-0.778442728
160325,-0.244963147,-0.668125864,-0.52,-1.480640551,-0.772878524
160328,-0.851545662,-0.644000241,-0.51,-0.937704788,-0.788458294
160329,2.091493396,-0.647402323,-0.51,-0.751490032,-0.792014546
160330,0.25638252,-0.682414608,-0.53,-0.968960209,-0.804159026
160331,-0.067598571,-0.646974633,-0.5,-0.521898223,-0.82155321
160401,1.663066756,-0.658347308,-0.51,-0.517969959,-0.814851974
160405,0.130024255,-0.730238163,-0.55,-0.561799922,-0.828762483
160406,-0.442705074,-0.679381895,-0.52,-0.253860176,-0.840737617
160407,-0.543492994,-0.678293229,-0.52,-0.044112248,-0.860889711
160408,1.345897442,-0.689238213,-0.52,-0.189299856,-0.901411629
160411,-0.074479679,-0.695167556,-0.53,0.428929539,-0.953110339
160412,0.965084065,-0.694001128,-0.52,0.141563111,-1.047145381
160413,0.20977248,-0.806697528,-0.61,0.341515414,-1.18102496
160414,-1.191231558,-0.714627466,-0.54,-1.355138647,-0.856994768
160415,-0.690800074,-0.69740321,-0.54,-1.562849613,-0.82895602
160418,0.07038457,-0.714160895,-0.55,-1.763434625,-0.814077823
160419,-2.571735762,-0.630469675,-0.49,-2.052291791,-0.785240733
160420,-0.091515444,-0.68041224,-0.53,-1.497753309,-0.780305526
160421,0.21074584,-0.696061818,-0.54,-1.259213661,-0.777450848
160422,-0.027704351,-0.697053282,-0.55,-1.27465702,-0.779434608
160425,0.681471606,-0.692212605,-0.54,-1.264372068,-0.769781924
160426,0.106694474,-0.711361467,-0.55,-1.14062491,-0.769104542
160427,-0.167519541,-0.676349182,-0.53,-1.213790542,-0.747984761
160428,0.241578162,-0.717096405,-0.56,-1.025633275,-0.7636613
160429,1.827445834,-0.665345877,-0.52,-0.361739513,-0.744912353
160503,0.190623563,-0.738325398,-0.56,-0.640870469,-0.760419546
160504,0.496967912,-0.730665853,-0.56,-0.231589011,-0.753984424
160505,-1.824358326,-0.64228948,-0.5,-0.262000059,-0.765669251
160506,-2.451851432,-0.671877874,-0.53,-0.457255969,-0.789643712
160509,-0.303695219,-0.732765424,-0.57,-0.435051943,-0.814464898
160510,-0.205404131,-0.692329248,-0.54,-0.368074579,-0.835560488
160511,-0.051536316,-0.680081752,-0.54,-0.065888398,-0.850946721
160512,0.057396135,-0.709320218,-0.56,-0.050585008,-0.881283727
160513,1.080845962,-0.712897264,-0.56,0.117474611,-0.935038773
160516,0.244187923,-0.713013907,-0.56,0.449769142,-1.001156028
160517,-1.402067134,-0.744760193,-0.58,0.594847504,-1.081812789
160518,0.339867309,-0.80636704,-0.62,0.285998522,-1.203402735
160519,-0.849037881,-0.674288492,-0.54,-1.359146569,-0.700543876
160520,0.68996622,-0.701777316,-0.55,-1.406648754,-0.692221763
160523,-0.368819056,-0.688110666,-0.55,-1.068696249,-0.679085404
160524,-0.260657699,-0.693942807,-0.55,-1.234898705,-0.673690545
160525,0.503372319,-0.639237326,-0.52,-0.750172265,-0.64855486
160526,0.386449378,-0.688149547,-0.54,-0.663710618,-0.661521874
160527,-0.226055816,-0.664704341,-0.53,-0.564997611,-0.660723532
160530,2.50220142,-0.603078054,-0.48,0.302051832,-0.667545729
160531,0.096023697,-0.699911031,-0.54,-0.265310407,-0.698390771
160601,0.132364459,-0.729363341,-0.56,-0.289370458,-0.72113143
160602,0.651659477,-0.67586317,-0.52,0.246512181,-0.732864642
160603,-0.174954046,-0.727283211,-0.56,-0.309459002,-0.76477414
160606,0.329315982,-0.736945124,-0.57,0.249310444,-0.781200637
160607,0.003363335,-0.715463406,-0.55,0.257042934,-0.810328034
160608,-2.329247,-0.662896377,-0.52,0.412191173,-0.86132517
160613,-0.753579575,-0.704110172,-0.55,0.128639212,-0.930563218
160614,1.672919805,-0.703060387,-0.55,0.202780083,-1.016130993
160615,-0.144899486,-0.792117176,-0.6,0.374620032,-1.167428949
160616,-0.884282001,-0.683347751,-0.53,-1.172185306,-0.830044669
160617,0.352079425,-0.693320712,-0.54,-0.98665902,-0.817948574
160620,-0.55688452,-0.657822415,-0.52,-1.007530485,-0.793877345
160621,1.134481991,-0.680490002,-0.53,-0.412174241,-0.781539328
160622,0.052237879,-0.703935208,-0.55,-0.449590618,-0.781200637
160623,-0.800211863,-0.602261554,-0.48,-0.750543243,-0.747379956
160624,1.31991883,-0.673316469,-0.52,-0.322654875,-0.746388076
160627,0.628332533,-0.678176586,-0.53,-0.225829756,-0.737775657
160628,0.276540433,-0.718807167,-0.55,-0.217768393,-0.746968689
160629,0.084038385,-0.745518371,-0.57,-0.241572401,-0.757468099
160630,-0.018001261,-0.714646906,-0.55,-0.239803999,-0.746194539
160701,0.915023492,-0.680159514,-0.52,-0.245978612,-0.735066131
160704,0.162522542,-0.745012919,-0.57,-0.187071715,-0.755532724
160705,0.193908958,-0.730588091,-0.56,-0.229088896,-0.765814405
160706,0.455519163,-0.694623223,-0.53,0.116902214,-0.790925898
160707,-0.012168418,-0.741552516,-0.56,0.179937658,-0.823440201
160708,-0.219344425,-0.706812397,-0.54,-0.157418553,-0.856704462
160711,0.639987719,-0.680976014,-0.52,0.274485703,-0.935958076
160712,0.577906944,-0.723667284,-0.54,0.233307204,-1.026678788
160713,0.21871259,-0.813909942,-0.61,0.424266148,-1.16036483
160714,-1.368181945,-0.739025255,-0.56,-1.085707727,-0.85435782
160718,-0.137501064,-0.719487583,-0.55,-1.234385482,-0.834447647
160719,-0.056651569,-0.722384213,-0.55,-1.15909754,-0.828786675
160720,0.196232738,-0.70278822,-0.53,-0.933632002,-0.79956251
160721,-0.345391675,-0.733076471,-0.55,-0.769947868,-0.803602605
160722,0.090785411,-0.74835668,-0.57,-0.770604475,-0.799852816
160725,0.902228714,-0.735662053,-0.55,-0.573635924,-0.782071556
160726,-2.23054008,-0.619097,-0.47,-0.84690976,-0.787006763
160727,0.00679167,-0.700824733,-0.54,-0.762697876,-0.793320925
160728,-0.167747439,-0.756618879,-0.58,-0.560185146,-0.798981897
160729,-0.660395728,-0.720751214,-0.55,-0.346086767,-0.786232613
160801,0.412576605,-0.761187389,-0.58,-0.396505564,-0.789982402
160802,0.199243151,-0.762412139,-0.58,-0.513485228,-0.79228066
160803,0.481531519,-0.771335314,-0.59,-0.259062965,-0.800820503
160804,-0.023960123,-0.777828431,-0.59,-0.061697263,-0.810473187
160805,0.830523736,-0.722617499,-0.55,0.092281145,-0.799707663
160808,0.563333919,-0.76948847,-0.58,0.071871694,-0.810932839
160809,-0.00100367,-0.788034677,-0.59,0.211632334,-0.823077318
160810,-0.706456352,-0.730452008,-0.55,0.231605943,-0.836116908
160811,0.302635557,-0.726583354,-0.55,0.136260182,-0.870203704
160812,1.136805573,-0.699716626,-0.53,0.151785475,-0.93820795
160815,0.205869136,-0.773454326,-0.58,0.454855857,-1.015066537
160816,0.07781141,-0.798590852,-0.6,0.376675201,-1.110940186
160817,0.080740747,-0.84116548,-0.63,0.510463786,-1.219780848
160818,-0.716310695,-0.771724124,-0.58,-0.720211852,-0.749774983
160819,-0.583634225,-0.765289328,-0.58,-0.558615889,-0.727518168
160822,-0.190301797,-0.755860701,-0.57,-0.790117207,-0.72720367
160823,0.150392646,-0.764550591,-0.58,-0.798774865,-0.729042276
160824,-0.286324251,-0.74464355,-0.56,-0.590661059,-0.724034493
160825,0.152751167,-0.739141897,-0.56,-0.920251778,-0.717260679
160826,0.2838314,-0.771121469,-0.58,-0.565155789,-0.719825052
160829,0.132748587,-0.760818021,-0.57,-0.513096043,-0.713994734
160830,0.192133896,-0.758251879,-0.57,-0.461386791,-0.723018421
160831,-0.400513103,-0.77817836,-0.59,-0.589581127,-0.72875197
160901,-0.280402667,-0.756832724,-0.57,-0.40156952,-0.719800859
160902,0.294074101,-0.768866375,-0.58,-0.363316736,-0.747210611
160905,1.03860651,-0.702885422,-0.53,0.039752556,-0.750549133
160906,-0.037881704,-0.767797149,-0.58,-0.166716887,-0.802272035
160907,0.26830776,-0.793594652,-0.59,0.112453898,-0.826899684
160908,-0.059381227,-0.780064085,-0.58,0.280082228,-0.870469818
160909,-1.55718573,-0.733581923,-0.55,0.171026233,-0.934579121
160912,0.166697433,-0.79062026,-0.6,0.259843473,-1.051475783
160913,-0.143917964,-0.827770996,-0.62,0.483721546,-1.180129849
160914,-0.424960429,-0.789453832,-0.6,-0.793339931,-0.861131633
160919,-0.001143425,-0.823610736,-0.62,-0.839448106,-0.845164787
160920,0.266562112,-0.801662446,-0.6,-0.510817832,-0.838511935
160921,0.392858812,-0.782669108,-0.59,-0.475326896,-0.833213846
160922,0.057494779,-0.833000483,-0.63,-0.242590882,-0.835633065
160923,-0.765246058,-0.77362929,-0.58,0.117777311,-0.82254509
160926,0.190167019,-0.780025204,-0.59,0.106470464,-0.819666219
160927,0.179155415,-0.822308225,-0.62,0.109036581,-0.834302494
160928,0.473042678,-0.791281236,-0.6,0.588037905,-0.838511935
160929,0.186529399,-0.830492662,-0.62,0.468613887,-0.861059056
160930,1.009451053,-0.7781978,-0.59,0.541355057,-0.859873639
161010,0.205971414,-0.828295889,-0.62,0.216670117,-0.877146862
161011,-0.006860204,-0.84365386,-0.63,0.183526808,-0.88629151
161012,0.108709578,-0.833097685,-0.62,0.316747547,-0.899524638
161013,0.03167394,-0.803217684,-0.6,0.548204485,-0.925168359
161014,-0.250448593,-0.798999102,-0.6,0.631763176,-0.975609075
161017,0.6849197,-0.782649667,-0.59,0.532379906,-1.029630235
161018,-0.071143369,-0.823474653,-0.62,0.530385049,-1.112028834
161019,0.07292953,-0.86315265,-0.65,0.585233953,-1.210950699
161020,-0.822433306,-0.773532087,-0.58,-0.318803992,-0.873614803
161021,0.63308292,-0.788248523,-0.59,-0.198013274,-0.853801399
161024,0.002457414,-0.849622084,-0.64,-0.29232576,-0.863139585
161025,-0.103705313,-0.814415394,-0.61,-0.099279784,-0.857188306
161026,0.000875014,-0.823396891,-0.62,-0.096657906,-0.861421939
161027,-0.274024638,-0.797638269,-0.6,0.066350275,-0.853414324
161028,-0.075330703,-0.823882903,-0.62,0.068957359,-0.867711908
161031,0.464332458,-0.811129955,-0.61,0.087799828,-0.86386535
161101,-0.451822764,-0.821025154,-0.62,-0.050798946,-0.879299967
161102,0.160163325,-0.785526857,-0.59,0.02200026,-0.87226004
161103,-0.206967121,-0.82709058,-0.62,0.087312778,-0.892799209
161104,-0.087736824,-0.829540079,-0.62,-0.10414232,-0.905524301
161107,0.390193208,-0.81466812,-0.61,0.187621216,-0.924611939
161108,-0.390850626,-0.75292519,-0.57,0.023825561,-0.936006461
161109,0.66873471,-0.813346168,-0.61,0.144526379,-0.967311154
161110,0.519757684,-0.80846661,-0.6,0.338876467,-0.981342624
161111,0.2126621,-0.814512596,-0.61,0.253293331,-1.021187161
161114,0.239339439,-0.839163111,-0.63,0.136600434,-1.074458363
161115,0.226444324,-0.850399702,-0.63,0.38551721,-1.143454489
161116,0.09867014,-0.871706457,-0.65,0.56666801,-1.226264355
161117,-0.898564965,-0.82417451,-0.62,-0.510503753,-0.744162395
161118,0.107799078,-0.807261301,-0.6,-0.428722567,-0.719244439
161121,0.600430892,-0.825826949,-0.62,-0.193232672,-0.716583298
161122,-0.061150565,-0.823027522,-0.61,-0.212888788,-0.710583635
161123,-0.091713779,-0.846336644,-0.63,-0.282027152,-0.71759937
161124,0.16025973,-0.789687117,-0.59,-0.425056035,-0.717018758
161125,0.257634047,-0.827284985,-0.62,-0.270130838,-0.729913195
161128,-0.307143363,-0.81964488,-0.61,-0.151684334,-0.73792081
161129,-0.195610907,-0.808622134,-0.6,-0.042242567,-0.75195228
161130,0.275208079,-0.833622578,-0.62,-0.020485763,-0.772854332
161201,-1.003395337,-0.811460443,-0.61,-0.424564433,-0.78277313
161202,-0.228286476,-0.831328602,-0.62,-0.060901824,-0.801014041
161205,-0.090486092,-0.838754861,-0.63,-0.100416613,-0.82718999
161206,0.361436213,-0.827868199,-0.62,-0.213473703,-0.86330893
161207,0.002459952,-0.843731622,-0.63,0.136916789,-0.903564734
161208,-0.241196622,-0.84161261,-0.63,-0.082502726,-0.929643915
161209,-2.377470348,-0.783252322,-0.59,-0.270983176,-0.981947429
161212,0.104319728,-0.813035121,-0.61,0.039671761,-1.042766595
161213,-0.116280305,-0.822813677,-0.62,0.400184476,-1.125697421
161214,0.08477653,-0.853335213,-0.64,0.376296258,-1.217603551
161215,-0.373381858,-0.827246104,-0.62,-0.722136155,-0.878598394
161216,-0.004395972,-0.851585571,-0.64,-0.820098104,-0.867905446
161219,-0.089747101,-0.842934562,-0.64,-0.75302515,-0.860333291
161220,0.614642983,-0.836460886,-0.63,-0.459059648,-0.857188306
161221,-0.013879574,-0.844723085,-0.64,-0.638654846,-0.852954673
161222,-0.143823251,-0.85321857,-0.64,-0.245017029,-0.85259179
161223,0.203710543,-0.83080371,-0.63,-0.276402178,-0.84221334
161226,0.05810377,-0.87433092,-0.66,-0.252559479,-0.849398421
161227,-0.010747721,-0.872017504,-0.66,-0.01791168,-0.851237027
161228,0.022874083,-0.848902786,-0.64,0.157698355,-0.845551862
161229,-0.08930947,-0.855920796,-0.64,-0.026857244,-0.85568839
161230,0.476393172,-0.847678037,-0.64,0.06489709,-0.856196426
170103,0.737075557,-0.83620816,-0.63,0.261688118,-0.863937927
170104,-0.003989347,-0.872056385,-0.65,0.118136909,-0.876130791
170105,-0.150075907,-0.865349423,-0.65,0.205388305,-0.88396906
170106,0.305267317,-0.861383568,-0.65,0.102962109,-0.884622249
170109,-0.178173445,-0.867429553,-0.65,0.015216835,-0.896815113
170110,-0.468842851,-0.843090086,-0.63,0.18550801,-0.898919833
170111,-0.564352669,-0.850049774,-0.64,0.184515702,-0.913483532
170112,-0.613446502,-0.822191582,-0.62,0.391551853,-0.930418065
170113,-1.523325028,-0.794313949,-0.6,0.350768229,-0.972270553
170116,0.673081359,-0.813773859,-0.62,0.382354798,-1.029194776
170117,0.147689217,-0.825729747,-0.62,0.635810927,-1.108400006
170118,-0.253361008,-0.853315773,-0.64,0.614394375,-1.20654772
170119,0.219490949,-0.799057423,-0.61,0.130492962,-0.914185105
170120,0.207027443,-0.845714549,-0.64,-0.083089917,-0.912080385
170123,0.094574234,-0.861189163,-0.65,0.09560401,-0.92064442
170124,0.335111199,-0.861461329,-0.65,0.29697991,-0.917983279
170125,0.360687566,-0.880824037,-0.66,0.179336811,-0.92374102
170126,-0.114275553,-0.870228981,-0.65,0.097562453,-0.915612444
170203,0.332784333,-0.850632988,-0.64,-0.102207775,-0.926668275
170206,-0.022119912,-0.849330477,-0.64,-0.203258167,-0.944014075
170207,0.508842435,-0.83579991,-0.63,0.064497664,-0.961843719
170208,0.32684722,-0.846725454,-0.64,0.048800537,-0.982721579
170209,0.082830308,-0.83455572,-0.63,0.088276636,-1.020001744
170210,0.304144596,-0.848261251,-0.64,0.12759911,-1.054185308
170213,-0.024492467,-0.868051648,-0.65,0.088537231,-1.09519107
170214,-0.352339724,-0.857592676,-0.64,0.325112747,-1.15020411
170215,0.345820149,-0.87390323,-0.66,0.413416764,-1.231852751
170216,-0.973650549,-0.796802329,-0.6,-0.494984149,-0.790901706
170217,0.804673681,-0.774679075,-0.59,-0.234387273,-0.74532362
170220,0.378996657,-0.789998165,-0.59,-0.486740712,-0.739082035
170221,0.338814117,-0.795344294,-0.6,-0.386448205,-0.741356101
170222,0.131469189,-0.776914729,-0.58,-0.292770705,-0.726332751
170223,0.26010475,-0.806853052,-0.61,-0.169557254,-0.734098444
170224,-0.413281652,-0.788831737,-0.59,-0.291199172,-0.732332414
170227,0.242704317,-0.788501249,-0.59,-0.272026692,-0.743847896
170228,0.215481893,-0.760409771,-0.57,-0.218182613,-0.742904401
170301,-0.119187594,-0.777653467,-0.58,0.068725214,-0.749678214
170302,0.072388276,-0.768535887,-0.58,-0.104391535,-0.747767031
170303,0.452369393,-0.784574274,-0.59,-0.078041893,-0.763104879
170306,0.020902329,-0.811324359,-0.61,-0.085590032,-0.796852984
170307,-0.063960653,-0.815154132,-0.61,0.03616113,-0.814997127
170308,-0.368381524,-0.763461924,-0.57,0.023707212,-0.831375239
170309,0.160733196,-0.806133754,-0.6,0.149631302,-0.876977517
170310,0.591907112,-0.768069316,-0.58,0.311451445,-0.921104072
170313,-0.0883382,-0.811654847,-0.61,0.30930979,-0.983132846
170314,-0.017583538,-0.798707495,-0.6,0.352814295,-1.060112395
170315,0.53684516,-0.819158869,-0.61,0.527161186,-1.193991974
170316,-0.971320846,-0.729674389,-0.55,-0.256962276,-0.770822188
170317,-0.039445938,-0.786829368,-0.59,-0.235287406,-0.765233792
170320,0.240245161,-0.804850683,-0.6,-0.23078333,-0.760637276
170321,0.034889556,-0.770907624,-0.58,-0.231318174,-0.747452532
170322,0.21074584,-0.726466712,-0.55,-0.131115568,-0.741936713
170323,0.708532276,-0.741863563,-0.56,0.362448329,-0.757564868
170324,-0.249452687,-0.772443421,-0.58,0.173345411,-0.766588555
170327,-0.10223395,-0.797560507,-0.6,0.218208649,-0.773652674
170328,-0.210787199,-0.751175548,-0.56,0.156157547,-0.764677372
170329,-0.671600142,-0.727283211,-0.55,0.470228663,-0.779628145
170330,0.039746949,-0.792019974,-0.6,0.332486778,-0.802417188
170331,1.288921569,-0.740599933,-0.55,0.561006621,-0.819883949
170405,0.040600462,-0.802828874,-0.6,0.307398004,-0.837229749
170406,0.180197309,-0.799776721,-0.6,0.317942413,-0.841027923
170407,-0.075012073,-0.829695603,-0.62,0.34277173,-0.84983388
170410,0.420248664,-0.751797643,-0.56,0.269691445,-0.837447479
170411,-0.243420762,-0.779189264,-0.58,0.341269613,-0.862897663
170412,0.305317137,-0.789725998,-0.59,0.511644997,-0.872090695
170413,-0.643410579,-0.753158476,-0.56,0.470015863,-0.88517867
170414,-0.590845758,-0.755063642,-0.57,0.424092039,-0.927200503
170417,-0.143330723,-0.779733597,-0.58,0.621945929,-0.989180894
170418,-0.717647279,-0.744254741,-0.56,0.530509087,-1.067950664
170419,0.027345357,-0.82172501,-0.62,0.576861925,-1.202289895
170420,-0.605278381,-0.750689536,-0.57,0.115534376,-0.880920844
170421,-1.256143423,-0.745712776,-0.57,0.233972915,-0.845164787
170424,-0.113411588,-0.761984449,-0.58,0.207158983,-0.856341579
170425,0.076490503,-0.786615523,-0.6,0.185117687,-0.866695836
170426,0.073069235,-0.715385644,-0.55,0.208943316,-0.844511598
170427,0.138900708,-0.785896226,-0.6,0.218525004,-0.878477433
170428,0.050345857,-0.827557151,-0.62,0.120061212,-0.889775186
170502,-0.080500256,-0.797482745,-0.6,0.106827786,-0.883702946
170503,-0.266301066,-0.754927558,-0.57,-0.023212334,-0.876058214
170504,-0.721196059,-0.742641182,-0.57,0.213740988,-0.874703451
170505,-1.058811107,-0.741396992,-0.57,0.299581304,-0.866792605
170508,-0.016600274,-0.717932346,-0.55,0.29204682,-0.886339895
170509,-1.133305717,-0.714646906,-0.55,0.079936471,-0.893742705
170510,-0.50079884,-0.678895884,-0.53,0.059474674,-0.901605166
