,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1.699726554,-2.090432176,0.94412066,0.191195873,1.530555021,-1.410792764,2.030603374,-0.513420613,1.388842507,-2.415618095,0.454960979,0.081215537,1.292500459,1.957233341,3.318658224,0.604375068,1.635302738,-0.609718542,1.879904063,0.151762901,1.999231506,-0.910875801,1.684780773,0.291362362,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817
1,1.530555021,-1.410792764,2.030603374,-0.513420613,1.388842507,-2.415618095,0.454960979,0.081215537,1.292500459,1.957233341,3.318658224,0.604375068,1.635302738,-0.609718542,1.879904063,0.151762901,1.999231506,-0.910875801,1.684780773,0.291362362,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247
2,1.388842507,-2.415618095,0.454960979,0.081215537,1.292500459,1.957233341,3.318658224,0.604375068,1.635302738,-0.609718542,1.879904063,0.151762901,1.999231506,-0.910875801,1.684780773,0.291362362,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147
3,1.292500459,1.957233341,3.318658224,0.604375068,1.635302738,-0.609718542,1.879904063,0.151762901,1.999231506,-0.910875801,1.684780773,0.291362362,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758
4,1.635302738,-0.609718542,1.879904063,0.151762901,1.999231506,-0.910875801,1.684780773,0.291362362,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761
5,1.999231506,-0.910875801,1.684780773,0.291362362,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041
6,1.750121052,-0.532236767,1.490013849,0.682133036,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462
7,1.913555595,-1.168172732,1.555942866,0.148152219,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859
8,2.941004475,-1.614626102,0.529316604,1.304789593,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665
9,1.917572619,-0.250376961,2.26842487,0.099133739,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415
10,1.701803398,-0.812807328,1.526406453,0.315698678,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541
11,1.341139617,-1.308923166,1.153926565,0.078852743,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521
12,1.456386512,-1.028323504,0.192921889,1.356741053,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521,4.481233046,6.802999963,3.625744754,5.139473505
13,1.412316561,-0.678700242,0.537397112,1.298331582,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521,4.481233046,6.802999963,3.625744754,5.139473505,5.947701955,4.176660702,2.526459759,4.923278601
14,1.265141058,-0.468193859,0.166497731,1.777050779,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521,4.481233046,6.802999963,3.625744754,5.139473505,5.947701955,4.176660702,2.526459759,4.923278601,8.299412594,1.016065653,1.679835265,4.399136651
15,1.341257115,0.569781507,2.114193383,0.692319506,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521,4.481233046,6.802999963,3.625744754,5.139473505,5.947701955,4.176660702,2.526459759,4.923278601,8.299412594,1.016065653,1.679835265,4.399136651,9.64824971,-1.025162535,2.158854149,3.237776999
16,1.463008438,0.706631434,2.835327203,0.159836819,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521,4.481233046,6.802999963,3.625744754,5.139473505,5.947701955,4.176660702,2.526459759,4.923278601,8.299412594,1.016065653,1.679835265,4.399136651,9.64824971,-1.025162535,2.158854149,3.237776999,8.604894448,-0.693884989,3.726123234,1.465337077
17,2.364830463,-0.113136926,2.311508434,0.550731879,3.476436865,-0.664929424,2.187572926,0.809714194,1.376529307,-0.291635928,1.44395755,0.990635817,3.634771788,-1.632561842,0.842396313,0.861800247,3.897422502,-0.115940039,2.19545408,0.768768147,4.319116597,1.211865478,2.852466026,1.419116758,4.838201763,0.919537488,2.348249455,1.920942761,5.024415423,2.430375505,3.090155733,2.438051041,6.343177758,0.390917463,2.488459858,2.084403462,5.80480453,0.422416458,2.812747509,1.415402859,5.268517539,3.033993674,3.424804677,2.727493665,7.150311073,1.233478339,2.595571452,3.01346415,8.938720315,-0.463964572,-0.007483377,5.277822541,8.172543154,1.620383175,2.186021727,4.398740521,4.481233046,6.802999963,3.625744754,5.139473505,5.947701955,4.176660702,2.526459759,4.923278601,8.299412594,1.016065653,1.679835265,4.399136651,9.64824971,-1.025162535,2.158854149,3.237776999,8.604894448,-0.693884989,3.726123234,1.465337077,8.245434152,-3.870996617,2.136235037,0.205434378
