,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
150,10000574.SH,20160223,SSE,0.2957,0.2957,0.3068,0.3088,0.3068,0.3088,0.3042,5.0,1.536,5.0
149,10000574.SH,20160224,SSE,0.3042,0.3088,0.3138,0.3226,0.3115,0.3116,0.3101,33.0,10.5624,35.0
148,10000574.SH,20160225,SSE,0.3101,0.3116,0.3132,0.3809,0.3132,0.3778,0.3745,35.0,11.7648,58.0
147,10000574.SH,20160226,SSE,0.3745,0.3778,0.3603,0.3671,0.352,0.3671,0.3609,12.0,4.3157,68.0
146,10000574.SH,20160229,SSE,0.3609,0.3671,0.3745,0.3988,0.371,0.371,0.3796,87.0,33.9226,138.0
145,10000574.SH,20160301,SSE,0.3796,0.371,0.3786,0.3786,0.3532,0.355,0.3556,435.0,159.1762,515.0
144,10000574.SH,20160302,SSE,0.3556,0.355,0.3414,0.3414,0.314,0.3199,0.3113,650.0,214.1513,1107.0
143,10000574.SH,20160303,SSE,0.3113,0.3199,0.3117,0.3251,0.2966,0.3112,0.3127,397.0,125.9116,1408.0
142,10000574.SH,20160304,SSE,0.3127,0.3112,0.3118,0.3118,0.2857,0.291,0.2754,75.0,22.3366,1458.0
141,10000574.SH,20160307,SSE,0.2754,0.291,0.26,0.2713,0.2552,0.2713,0.2646,39.0,10.2719,1471.0
140,10000574.SH,20160308,SSE,0.2646,0.2713,0.2967,0.2967,0.278,0.278,0.2622,35.0,10.079,1503.0
139,10000574.SH,20160309,SSE,0.2622,0.278,0.2806,0.2917,0.2806,0.2851,0.2808,5.0,1.434,1504.0
138,10000574.SH,20160310,SSE,0.2808,0.2851,0.2911,0.2911,0.2809,0.2894,0.2955,12.0,3.4694,1502.0
137,10000574.SH,20160311,SSE,0.2955,0.2894,0.293,0.303,0.293,0.293,0.293,46.0,13.6093,1541.0
136,10000574.SH,20160314,SSE,0.293,0.293,0.2779,0.2779,0.2523,0.2698,0.28,44.0,11.3181,1556.0
135,10000574.SH,20160315,SSE,0.28,0.2698,,,,0.2698,0.2749,0.0,0.0,1556.0
134,10000574.SH,20160316,SSE,0.2749,0.2698,0.2794,0.2795,0.262,0.2795,0.2787,71.0,19.4119,1572.0
133,10000574.SH,20160317,SSE,0.2787,0.2795,0.2694,0.2705,0.2529,0.2529,0.257,89.0,23.2076,1632.0
132,10000574.SH,20160318,SSE,0.257,0.2529,0.2442,0.2442,0.2168,0.2211,0.2211,526.0,121.721,1791.0
131,10000574.SH,20160321,SSE,0.2211,0.2211,0.1948,0.1948,0.1755,0.1829,0.1829,161.0,29.7715,1807.0
130,10000574.SH,20160322,SSE,0.1829,0.1829,0.187,0.1949,0.1846,0.1942,0.194,58.0,11.0672,1842.0
129,10000574.SH,20160323,SSE,0.194,0.1942,0.1897,0.2028,0.1883,0.1886,0.1896,61.0,11.7092,1851.0
128,10000574.SH,20160324,SSE,0.1896,0.1886,0.2056,0.2111,0.204,0.2111,0.2089,40.0,8.2911,1876.0
127,10000574.SH,20160325,SSE,0.2089,0.2111,0.208,0.2115,0.2051,0.2051,0.2051,85.0,17.6813,1912.0
126,10000574.SH,20160328,SSE,0.2051,0.2051,0.2001,0.2175,0.1979,0.2175,0.2175,330.0,67.1006,2041.0
125,10000574.SH,20160329,SSE,0.2175,0.2175,0.2199,0.2253,0.21,0.2253,0.2232,71.0,15.7312,2096.0
124,10000574.SH,20160330,SSE,0.2232,0.2253,0.2072,0.211,0.1985,0.2,0.1952,167.0,33.8837,2113.0
123,10000574.SH,20160331,SSE,0.1952,0.2,0.19,0.198,0.1893,0.1959,0.1944,73.0,14.2011,2154.0
122,10000574.SH,20160401,SSE,0.1944,0.1959,0.1946,0.2173,0.1933,0.1998,0.1985,302.0,61.2492,2320.0
121,10000574.SH,20160405,SSE,0.1985,0.1998,0.1936,0.1996,0.182,0.185,0.1842,195.0,37.0288,2449.0
