,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
139,10004328.SH,20220608,SSE,0.3267,,0.3184,0.3265,0.3055,0.3154,0.3109,348.0,109.8006,292.0
138,10004328.SH,20220609,SSE,0.3109,0.3154,0.3017,0.32,0.3017,0.3162,0.3175,100.0,31.2358,375.0
137,10004328.SH,20220610,SSE,0.3175,0.3162,0.325,0.328,0.2878,0.2878,0.292,465.0,145.767,547.0
136,10004328.SH,20220613,SSE,0.292,0.2878,0.3064,0.3355,0.3051,0.3273,0.3273,102.0,32.0096,478.0
135,10004328.SH,20220614,SSE,0.3273,0.3273,0.3431,0.3454,0.3004,0.3019,0.3015,43.0,13.7072,491.0
134,10004328.SH,20220615,SSE,0.3015,0.3019,0.2882,0.2925,0.2511,0.274,0.2759,143.0,38.1167,578.0
133,10004328.SH,20220616,SSE,0.2759,0.274,0.272,0.2908,0.2694,0.2879,0.2879,233.0,64.1158,615.0
132,10004328.SH,20220617,SSE,0.2879,0.2879,0.2781,0.2895,0.2635,0.2689,0.2657,73.0,19.9347,626.0
131,10004328.SH,20220620,SSE,0.2657,0.2689,0.2734,0.2854,0.2668,0.2688,0.2737,343.0,94.4354,871.0
130,10004328.SH,20220621,SSE,0.2737,0.2688,0.27,0.2779,0.2575,0.2625,0.266,261.0,69.6548,930.0
129,10004328.SH,20220622,SSE,0.266,0.2625,0.2685,0.2844,0.2637,0.283,0.283,306.0,84.0097,1155.0
128,10004328.SH,20220623,SSE,0.283,0.283,0.27,0.2754,0.2557,0.2604,0.2579,186.0,49.3805,1055.0
127,10004328.SH,20220624,SSE,0.2579,0.2604,0.253,0.2534,0.2328,0.2381,0.2378,488.0,120.1421,1007.0
126,10004328.SH,20220627,SSE,0.2378,0.2381,0.2248,0.2248,0.2059,0.2195,0.2195,548.0,117.3323,1266.0
125,10004328.SH,20220628,SSE,0.2195,0.2195,0.2207,0.227,0.2009,0.2022,0.2045,761.0,165.8617,1623.0
124,10004328.SH,20220629,SSE,0.2045,0.2022,0.2056,0.2218,0.1998,0.2207,0.2207,946.0,204.6746,2095.0
123,10004328.SH,20220630,SSE,0.2207,0.2207,0.2184,0.2184,0.1791,0.1919,0.1919,931.0,177.1042,1924.0
122,10004328.SH,20220701,SSE,0.1919,0.1919,0.1896,0.2024,0.1864,0.1969,0.1969,506.0,99.3948,1781.0
121,10004328.SH,20220704,SSE,0.1969,0.1969,0.1992,0.212,0.1922,0.1924,0.1924,420.0,84.7881,1628.0
120,10004328.SH,20220705,SSE,0.1924,0.1924,0.1896,0.2071,0.177,0.1924,0.1924,573.0,110.0043,1634.0
119,10004328.SH,20220706,SSE,0.1924,0.1924,0.196,0.2233,0.196,0.2166,0.2166,315.0,66.0365,1530.0
118,10004328.SH,20220707,SSE,0.2166,0.2166,0.2166,0.2294,0.2111,0.2195,0.2195,168.0,36.6628,1495.0
117,10004328.SH,20220708,SSE,0.2195,0.2195,0.2152,0.2177,0.2,0.2131,0.2131,235.0,49.7236,1454.0
116,10004328.SH,20220711,SSE,0.2131,0.2131,0.2182,0.2445,0.2182,0.2379,0.2379,576.0,136.3549,1595.0
115,10004328.SH,20220712,SSE,0.2379,0.2379,0.235,0.2542,0.235,0.2483,0.2483,91.0,22.7024,1621.0
114,10004328.SH,20220713,SSE,0.2483,0.2483,0.2454,0.259,0.2402,0.2578,0.2511,225.0,56.286,1696.0
113,10004328.SH,20220714,SSE,0.2511,0.2578,0.2645,0.271,0.2476,0.2655,0.2656,633.0,165.0448,1681.0
112,10004328.SH,20220715,SSE,0.2656,0.2655,0.2699,0.2951,0.24,0.2926,0.2926,318.0,85.6472,1803.0
111,10004328.SH,20220718,SSE,0.2926,0.2926,0.295,0.295,0.26,0.2676,0.2673,230.0,61.2675,1676.0
110,10004328.SH,20220719,SSE,0.2673,0.2676,0.2735,0.2959,0.2685,0.2713,0.2751,548.0,157.6687,2083.0
109,10004328.SH,20220720,SSE,0.2751,0.2713,0.2602,0.2702,0.2593,0.2685,0.2667,162.0,43.1215,2022.0
108,10004328.SH,20220721,SSE,0.2667,0.2685,0.2702,0.2889,0.27,0.2866,0.2866,757.0,211.9765,2354.0
107,10004328.SH,20220722,SSE,0.2866,0.2866,0.278,0.2902,0.2581,0.2733,0.2734,570.0,157.4583,2246.0
106,10004328.SH,20220725,SSE,0.2734,0.2733,0.2766,0.2877,0.2766,0.2805,0.2805,239.0,68.0176,2374.0
105,10004328.SH,20220726,SSE,0.2805,0.2805,0.266,0.2696,0.26,0.2665,0.2659,291.0,77.7292,2499.0
104,10004328.SH,20220727,SSE,0.2659,0.2665,0.2755,0.2866,0.2703,0.2866,0.2838,653.0,181.3075,2792.0
103,10004328.SH,20220728,SSE,0.2838,0.2866,0.2731,0.2818,0.2541,0.2805,0.2872,324.0,87.2383,2765.0
102,10004328.SH,20220729,SSE,0.2872,0.2805,0.28,0.3168,0.2602,0.3108,0.3108,492.0,141.4026,2918.0
101,10004328.SH,20220801,SSE,0.3108,0.3108,0.3176,0.3288,0.3042,0.3186,0.3166,205.0,65.5939,2918.0
100,10004328.SH,20220802,SSE,0.3166,0.3186,0.3398,0.3738,0.3398,0.3548,0.3548,413.0,149.0972,2916.0
99,10004328.SH,20220803,SSE,0.3548,0.3548,0.3602,0.369,0.3455,0.3688,0.3674,117.0,41.5128,2858.0
98,10004328.SH,20220804,SSE,0.3674,0.3688,0.3501,0.3569,0.3396,0.3428,0.3425,78.0,27.2858,2871.0
97,10004328.SH,20220805,SSE,0.3425,0.3428,0.3347,0.3422,0.3094,0.3094,0.3106,43.0,14.3486,2846.0
96,10004328.SH,20220808,SSE,0.3106,0.3094,0.3163,0.329,0.3135,0.329,0.3217,21.0,6.7276,2840.0
95,10004328.SH,20220809,SSE,0.3217,0.329,0.3184,0.3239,0.3169,0.3203,0.3203,38.0,12.1694,2840.0
94,10004328.SH,20220810,SSE,0.3203,0.3203,0.32,0.3515,0.318,0.3489,0.3489,85.0,28.3342,2851.0
93,10004328.SH,20220811,SSE,0.3489,0.3489,0.34,0.34,0.298,0.2989,0.3005,82.0,25.1735,2851.0
92,10004328.SH,20220812,SSE,0.3005,0.2989,0.3069,0.3069,0.285,0.2902,0.2902,308.0,91.0686,3122.0
91,10004328.SH,20220815,SSE,0.2902,0.2902,0.295,0.3027,0.278,0.3,0.3,307.0,89.9264,3412.0
90,10004328.SH,20220816,SSE,0.3,0.3,0.2939,0.3118,0.2897,0.3118,0.3105,105.0,31.8783,3482.0
89,10004328.SH,20220817,SSE,0.3105,0.3118,0.3175,0.322,0.2901,0.2939,0.2939,91.0,26.9403,3482.0
