,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
124,10001378.SH,20180627,SSE,0.0551,0.0551,0.055,0.0764,0.0507,0.072,0.072,6013.0,395.1835,3508.0
123,10001378.SH,20180628,SSE,0.072,0.072,0.074,0.0836,0.0687,0.0822,0.0822,4468.0,344.8581,3617.0
122,10001378.SH,20180629,SSE,0.0822,0.0822,0.0751,0.077,0.0589,0.0609,0.0609,1406.0,94.9405,3641.0
121,10001378.SH,20180702,SSE,0.0609,0.0609,0.061,0.1198,0.061,0.1115,0.1115,2710.0,261.6645,3590.0
120,10001378.SH,20180703,SSE,0.1115,0.1115,0.1093,0.1373,0.1017,0.106,0.106,2847.0,327.6502,3922.0
119,10001378.SH,20180704,SSE,0.106,0.106,0.1077,0.1157,0.097,0.1131,0.1131,935.0,101.042,4116.0
118,10001378.SH,20180705,SSE,0.1131,0.1131,0.1081,0.1226,0.0985,0.1166,0.1166,742.0,82.4639,4183.0
117,10001378.SH,20180706,SSE,0.1166,0.1166,0.1147,0.1266,0.0944,0.103,0.1023,582.0,60.7212,4038.0
116,10001378.SH,20180709,SSE,0.1023,0.103,0.0945,0.0953,0.0677,0.068,0.068,1425.0,109.3396,3253.0
115,10001378.SH,20180710,SSE,0.068,0.068,0.0686,0.0736,0.0652,0.0656,0.0659,547.0,37.5579,3221.0
114,10001378.SH,20180711,SSE,0.0659,0.0656,0.0736,0.0935,0.0736,0.0786,0.0795,1197.0,102.3082,3272.0
113,10001378.SH,20180712,SSE,0.0795,0.0786,0.0783,0.0783,0.0606,0.0642,0.0653,588.0,38.2209,3163.0
112,10001378.SH,20180713,SSE,0.0653,0.0642,0.0646,0.0677,0.0621,0.0622,0.0622,283.0,17.9078,3173.0
111,10001378.SH,20180716,SSE,0.0622,0.0622,0.0615,0.069,0.059,0.0625,0.0625,278.0,18.0053,3176.0
110,10001378.SH,20180717,SSE,0.0625,0.0625,0.0616,0.0683,0.0613,0.063,0.063,240.0,15.8073,3218.0
109,10001378.SH,20180718,SSE,0.063,0.063,0.0601,0.0639,0.054,0.0637,0.0636,343.0,20.3119,3295.0
108,10001378.SH,20180719,SSE,0.0636,0.0637,0.0585,0.0615,0.053,0.0603,0.0598,365.0,20.8976,3400.0
107,10001378.SH,20180720,SSE,0.0598,0.0603,0.0591,0.0655,0.0437,0.0466,0.0466,1317.0,66.3306,3511.0
106,10001378.SH,20180723,SSE,0.0466,0.0466,0.0469,0.0486,0.0401,0.0421,0.0421,265.0,11.754,3493.0
105,10001378.SH,20180724,SSE,0.0421,0.0421,0.0422,0.0422,0.0354,0.0403,0.0403,1178.0,46.5923,3356.0
104,10001378.SH,20180725,SSE,0.0403,0.0403,0.0398,0.0425,0.0396,0.0405,0.0405,552.0,22.8193,3401.0
103,10001378.SH,20180726,SSE,0.0405,0.0405,0.038,0.0423,0.0378,0.0423,0.0423,696.0,28.2646,3436.0
102,10001378.SH,20180727,SSE,0.0423,0.0423,0.0416,0.0438,0.0382,0.0395,0.0395,304.0,12.3701,3469.0
101,10001378.SH,20180730,SSE,0.0395,0.0395,0.0396,0.0396,0.0334,0.0373,0.0365,433.0,15.8458,3564.0
100,10001378.SH,20180731,SSE,0.0365,0.0373,0.0377,0.038,0.033,0.0351,0.0351,407.0,14.213,3533.0
99,10001378.SH,20180801,SSE,0.0351,0.0351,0.0329,0.0492,0.0312,0.0487,0.0487,472.0,18.6773,3508.0
98,10001378.SH,20180802,SSE,0.0487,0.0487,0.0511,0.0734,0.0481,0.0636,0.0636,2756.0,177.6989,4439.0
97,10001378.SH,20180803,SSE,0.0636,0.0636,0.0634,0.0718,0.062,0.0718,0.0718,1196.0,80.0629,5054.0
96,10001378.SH,20180806,SSE,0.0718,0.0718,0.0712,0.0789,0.0617,0.0737,0.0742,1104.0,76.6798,5242.0
95,10001378.SH,20180807,SSE,0.0742,0.0737,0.0685,0.0748,0.0543,0.0543,0.0543,1009.0,60.358,5621.0
94,10001378.SH,20180808,SSE,0.0543,0.0543,0.0554,0.0659,0.0554,0.0654,0.0645,321.0,19.502,5653.0
93,10001378.SH,20180809,SSE,0.0645,0.0654,0.0621,0.0625,0.0489,0.0495,0.0495,493.0,25.7585,5702.0
92,10001378.SH,20180810,SSE,0.0495,0.0495,0.047,0.0518,0.0468,0.0482,0.048,444.0,21.7126,5760.0
91,10001378.SH,20180813,SSE,0.048,0.0482,0.0495,0.0632,0.0494,0.0527,0.0527,716.0,38.4981,5636.0
90,10001378.SH,20180814,SSE,0.0527,0.0527,0.0519,0.0571,0.0504,0.0539,0.0539,403.0,21.9202,5756.0
89,10001378.SH,20180815,SSE,0.0539,0.0539,0.0559,0.073,0.0555,0.0728,0.0718,304.0,20.2898,5745.0
88,10001378.SH,20180816,SSE,0.0718,0.0728,0.0732,0.0898,0.0634,0.0726,0.0726,1516.0,113.1421,5576.0
87,10001378.SH,20180817,SSE,0.0726,0.0726,0.0703,0.0845,0.0655,0.0808,0.0808,1688.0,127.2962,5024.0
86,10001378.SH,20180820,SSE,0.0808,0.0808,0.0818,0.0819,0.0676,0.0699,0.0699,881.0,65.0145,5240.0
85,10001378.SH,20180821,SSE,0.0699,0.0699,0.0657,0.0657,0.0513,0.0546,0.0546,673.0,37.8201,5307.0
84,10001378.SH,20180822,SSE,0.0546,0.0546,0.0541,0.0556,0.0491,0.0521,0.0514,1044.0,54.4976,5559.0
83,10001378.SH,20180823,SSE,0.0514,0.0521,0.0524,0.0527,0.043,0.0452,0.0452,1247.0,60.2617,6189.0
82,10001378.SH,20180824,SSE,0.0452,0.0452,0.0487,0.0509,0.0375,0.0449,0.0446,913.0,41.342,6655.0
81,10001378.SH,20180827,SSE,0.0446,0.0449,0.0424,0.0424,0.0339,0.0344,0.0346,1279.0,45.8902,6036.0
80,10001378.SH,20180828,SSE,0.0346,0.0344,0.033,0.0358,0.0315,0.0348,0.0348,1733.0,57.5371,6220.0
79,10001378.SH,20180829,SSE,0.0348,0.0348,0.0366,0.0375,0.0342,0.0364,0.0364,658.0,24.0027,5937.0
78,10001378.SH,20180830,SSE,0.0364,0.0364,0.0344,0.0427,0.0342,0.042,0.0415,497.0,19.7139,5878.0
77,10001378.SH,20180831,SSE,0.0415,0.042,0.0434,0.0486,0.0402,0.0436,0.0436,740.0,31.8555,6023.0
76,10001378.SH,20180903,SSE,0.0436,0.0436,0.045,0.0489,0.0423,0.0432,0.0439,384.0,17.4546,6088.0
75,10001378.SH,20180904,SSE,0.0439,0.0432,0.0433,0.0464,0.0341,0.0353,0.0354,470.0,17.8162,5979.0
74,10001378.SH,20180905,SSE,0.0354,0.0353,0.0372,0.0513,0.0372,0.0513,0.0513,556.0,24.9825,6103.0
73,10001378.SH,20180906,SSE,0.0513,0.0513,0.0539,0.0623,0.0484,0.058,0.058,930.0,50.9074,6241.0
72,10001378.SH,20180907,SSE,0.058,0.058,0.0534,0.0584,0.046,0.0519,0.0519,833.0,43.385,6308.0
71,10001378.SH,20180910,SSE,0.0519,0.0519,0.0534,0.0594,0.051,0.0565,0.0565,421.0,23.6501,6380.0
70,10001378.SH,20180911,SSE,0.0565,0.0565,0.0565,0.063,0.054,0.0589,0.0589,1144.0,67.1094,6641.0
69,10001378.SH,20180912,SSE,0.0589,0.0589,0.0587,0.0636,0.0562,0.0608,0.0608,557.0,33.3693,6693.0
68,10001378.SH,20180913,SSE,0.0608,0.0608,0.0554,0.059,0.0481,0.0481,0.0481,1418.0,77.8173,6745.0
67,10001378.SH,20180914,SSE,0.0481,0.0481,0.0474,0.0492,0.041,0.0428,0.0428,742.0,32.6742,6665.0
66,10001378.SH,20180917,SSE,0.0428,0.0428,0.0445,0.0483,0.0436,0.0452,0.0452,956.0,43.4839,6823.0
65,10001378.SH,20180918,SSE,0.0452,0.0452,0.0457,0.0457,0.031,0.031,0.031,1349.0,50.7034,6972.0
64,10001378.SH,20180919,SSE,0.031,0.031,0.0321,0.0323,0.021,0.0251,0.0251,3659.0,89.1865,8173.0
63,10001378.SH,20180920,SSE,0.0251,0.0251,0.024,0.0244,0.022,0.0233,0.0232,833.0,19.0217,8376.0
62,10001378.SH,20180921,SSE,0.0232,0.0233,0.0229,0.0229,0.0136,0.0136,0.0136,5961.0,107.4793,11153.0
61,10001378.SH,20180925,SSE,0.0136,0.0136,0.016,0.0184,0.015,0.015,0.015,3987.0,64.9142,12419.0
60,10001378.SH,20180926,SSE,0.015,0.015,0.0149,0.0149,0.0104,0.0124,0.0124,7413.0,89.8441,13834.0
59,10001378.SH,20180927,SSE,0.0124,0.0124,0.0125,0.0136,0.0115,0.0124,0.0124,2035.0,25.8272,14474.0
58,10001378.SH,20180928,SSE,0.0124,0.0124,0.0128,0.0128,0.0098,0.0109,0.0109,4179.0,46.0417,13622.0
57,10001378.SH,20181008,SSE,0.0109,0.0109,0.0148,0.0259,0.0127,0.0256,0.0256,2323.0,46.3828,13946.0
56,10001378.SH,20181009,SSE,0.0256,0.0256,0.0258,0.0258,0.0192,0.0218,0.0218,2372.0,53.2851,15693.0
55,10001378.SH,20181010,SSE,0.0218,0.0218,0.0218,0.0248,0.0176,0.0215,0.0215,1864.0,38.3983,16175.0
54,10001378.SH,20181011,SSE,0.0215,0.0215,0.0306,0.0585,0.0285,0.0513,0.0513,7526.0,330.1819,12490.0
53,10001378.SH,20181012,SSE,0.0513,0.0513,0.0534,0.0534,0.0332,0.0347,0.0348,4359.0,179.2516,12593.0
52,10001378.SH,20181015,SSE,0.0348,0.0347,0.036,0.044,0.0346,0.044,0.0432,3848.0,153.6888,12560.0
51,10001378.SH,20181016,SSE,0.0432,0.044,0.0432,0.0442,0.0296,0.0415,0.0415,3404.0,129.334,12022.0
50,10001378.SH,20181017,SSE,0.0415,0.0415,0.0365,0.0529,0.0317,0.0395,0.0395,5230.0,221.8628,12079.0
49,10001378.SH,20181018,SSE,0.0395,0.0395,0.0427,0.0583,0.0413,0.0579,0.0579,4470.0,231.3052,11131.0
48,10001378.SH,20181019,SSE,0.0579,0.0579,0.063,0.0698,0.033,0.0348,0.0348,7721.0,352.976,11004.0
47,10001378.SH,20181022,SSE,0.0348,0.0348,0.0308,0.0315,0.0155,0.0177,0.0177,9377.0,174.731,13195.0
46,10001378.SH,20181023,SSE,0.0177,0.0177,0.0182,0.0322,0.0174,0.0305,0.0305,8311.0,217.3649,12040.0
45,10001378.SH,20181024,SSE,0.0305,0.0305,0.0326,0.0326,0.0198,0.0293,0.0292,4032.0,102.5387,12233.0
44,10001378.SH,20181025,SSE,0.0292,0.0293,0.0369,0.046,0.0301,0.0313,0.0313,7609.0,302.8841,12938.0
43,10001378.SH,20181026,SSE,0.0313,0.0313,0.0306,0.038,0.0262,0.0323,0.0323,2853.0,96.0963,13565.0
42,10001378.SH,20181029,SSE,0.0323,0.0323,0.0326,0.0525,0.032,0.0503,0.0503,7387.0,333.2855,13901.0
41,10001378.SH,20181030,SSE,0.0503,0.0503,0.0501,0.0517,0.0366,0.044,0.044,3174.0,138.6306,14095.0
40,10001378.SH,20181031,SSE,0.044,0.044,0.0423,0.0459,0.0362,0.0393,0.0393,4435.0,182.3432,11754.0
39,10001378.SH,20181101,SSE,0.0393,0.0393,0.037,0.037,0.0268,0.0359,0.0359,4833.0,153.4001,11964.0
38,10001378.SH,20181102,SSE,0.0359,0.0359,0.026,0.0284,0.0204,0.0212,0.0212,6702.0,154.6339,11542.0
37,10001378.SH,20181105,SSE,0.0212,0.0212,0.0223,0.0278,0.0223,0.025,0.025,3983.0,100.2837,12424.0
