,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
162,10002244.SH,20200123,SSE,0.1203,0.1203,0.1241,0.1783,0.1236,0.1591,0.1591,1485.0,220.5853,556.0
161,10002244.SH,20200203,SSE,0.1591,0.1591,0.2971,0.4171,0.2654,0.3989,0.4005,1307.0,448.7481,624.0
160,10002244.SH,20200204,SSE,0.4005,0.3989,0.3425,0.35,0.2799,0.2799,0.2765,497.0,152.2214,666.0
159,10002244.SH,20200205,SSE,0.2765,0.2799,0.2754,0.2754,0.2419,0.2611,0.2611,637.0,166.1978,738.0
158,10002244.SH,20200206,SSE,0.2611,0.2611,0.255,0.262,0.2271,0.2387,0.24,636.0,156.6451,848.0
157,10002244.SH,20200207,SSE,0.24,0.2387,0.2501,0.2616,0.245,0.245,0.245,281.0,71.4742,838.0
156,10002244.SH,20200210,SSE,0.245,0.245,0.2527,0.2626,0.2425,0.2486,0.2486,353.0,88.201,908.0
155,10002244.SH,20200211,SSE,0.2486,0.2486,0.2394,0.24,0.2176,0.2176,0.2176,286.0,63.6837,947.0
154,10002244.SH,20200212,SSE,0.2176,0.2176,0.2197,0.2197,0.2057,0.2066,0.2082,144.0,30.1693,977.0
153,10002244.SH,20200213,SSE,0.2082,0.2066,0.2093,0.2215,0.2008,0.2196,0.2196,515.0,108.4564,856.0
152,10002244.SH,20200214,SSE,0.2196,0.2196,0.2168,0.2168,0.2056,0.2065,0.2065,539.0,114.1017,1010.0
151,10002244.SH,20200217,SSE,0.2065,0.2065,0.1954,0.1954,0.1774,0.1805,0.1805,779.0,145.4166,1092.0
150,10002244.SH,20200218,SSE,0.1805,0.1805,0.1827,0.1982,0.1805,0.1896,0.1896,669.0,127.1608,1006.0
149,10002244.SH,20200219,SSE,0.1896,0.1896,0.1914,0.1953,0.1816,0.1931,0.1931,416.0,77.8193,1077.0
148,10002244.SH,20200220,SSE,0.1931,0.1931,0.1903,0.1975,0.1691,0.1716,0.1716,1102.0,201.6756,1059.0
147,10002244.SH,20200221,SSE,0.1716,0.1716,0.1726,0.1851,0.1719,0.1841,0.1841,1621.0,291.6219,1468.0
146,10002244.SH,20200224,SSE,0.1841,0.1841,0.1888,0.2158,0.1869,0.2149,0.2149,1000.0,203.6099,1475.0
145,10002244.SH,20200225,SSE,0.2149,0.2149,0.2498,0.2498,0.2201,0.2233,0.2233,1708.0,393.8368,1276.0
144,10002244.SH,20200226,SSE,0.2233,0.2233,0.24,0.2465,0.215,0.2291,0.2291,1520.0,348.0118,1260.0
143,10002244.SH,20200227,SSE,0.2291,0.2291,0.2203,0.2237,0.208,0.2125,0.2107,1677.0,357.7664,1542.0
142,10002244.SH,20200228,SSE,0.2107,0.2125,0.2372,0.279,0.229,0.2736,0.2735,2196.0,558.3183,1485.0
141,10002244.SH,20200302,SSE,0.2735,0.2736,0.25,0.25,0.199,0.2099,0.2099,4099.0,873.2044,2731.0
140,10002244.SH,20200303,SSE,0.2099,0.2099,0.1917,0.203,0.1789,0.1988,0.198,1150.0,217.2045,2402.0
139,10002244.SH,20200304,SSE,0.198,0.1988,0.1944,0.2082,0.189,0.189,0.189,1615.0,319.3806,1941.0
138,10002244.SH,20200305,SSE,0.189,0.189,0.1766,0.1837,0.1571,0.1625,0.1625,1532.0,255.684,2324.0
137,10002244.SH,20200306,SSE,0.1625,0.1625,0.1714,0.1907,0.1663,0.19,0.19,1661.0,301.0121,2036.0
136,10002244.SH,20200309,SSE,0.19,0.19,0.2059,0.267,0.2059,0.266,0.266,1986.0,499.6993,1809.0
135,10002244.SH,20200310,SSE,0.266,0.266,0.2344,0.277,0.2201,0.231,0.231,2157.0,504.7737,1915.0
134,10002244.SH,20200311,SSE,0.231,0.231,0.2307,0.2558,0.2277,0.2558,0.2558,2422.0,582.6313,1784.0
133,10002244.SH,20200312,SSE,0.2558,0.2558,0.2768,0.3061,0.2404,0.2953,0.2949,1019.0,296.3559,1654.0
132,10002244.SH,20200313,SSE,0.2949,0.2953,0.372,0.4722,0.3151,0.3402,0.3364,1164.0,415.1286,1439.0
131,10002244.SH,20200316,SSE,0.3364,0.3402,0.3447,0.4166,0.3447,0.4139,0.4165,906.0,352.5446,2007.0
130,10002244.SH,20200317,SSE,0.4165,0.4139,0.381,0.4609,0.379,0.4105,0.4128,876.0,366.931,1819.0
129,10002244.SH,20200318,SSE,0.4128,0.4105,0.3879,0.4606,0.3598,0.4567,0.4567,602.0,254.8502,1821.0
128,10002244.SH,20200319,SSE,0.4567,0.4567,0.4501,0.5621,0.4373,0.5045,0.5009,2522.0,1281.6023,3208.0
127,10002244.SH,20200320,SSE,0.5009,0.5045,0.4741,0.4744,0.4238,0.4315,0.4283,251.0,114.5307,3142.0
126,10002244.SH,20200323,SSE,0.4283,0.4315,0.485,0.5166,0.4832,0.501,0.5028,922.0,461.0666,3491.0
125,10002244.SH,20200324,SSE,0.5028,0.501,0.4453,0.4631,0.422,0.4335,0.4335,275.0,120.6521,3546.0
124,10002244.SH,20200325,SSE,0.4335,0.4335,0.3959,0.4125,0.3777,0.407,0.407,1227.0,490.9823,3091.0
123,10002244.SH,20200326,SSE,0.407,0.407,0.42,0.42,0.3916,0.4138,0.4138,222.0,89.4498,3130.0
122,10002244.SH,20200327,SSE,0.4138,0.4138,0.3994,0.4065,0.3858,0.4061,0.4061,306.0,121.5674,3101.0
121,10002244.SH,20200330,SSE,0.4061,0.4061,0.4214,0.4302,0.402,0.4082,0.4077,170.0,70.3298,3125.0
120,10002244.SH,20200331,SSE,0.4077,0.4082,0.395,0.4026,0.378,0.4022,0.4022,539.0,209.4173,3010.0
119,10002244.SH,20200401,SSE,0.4022,0.4022,0.4,0.4069,0.3693,0.3998,0.3998,967.0,374.8132,2963.0
118,10002244.SH,20200402,SSE,0.3998,0.3998,0.4122,0.4122,0.3733,0.3733,0.3733,210.0,82.9484,3082.0
117,10002244.SH,20200403,SSE,0.3733,0.3733,0.375,0.39,0.371,0.3845,0.3837,80.0,30.3872,3077.0
116,10002244.SH,20200407,SSE,0.3837,0.3845,0.37,0.37,0.3347,0.3404,0.3404,672.0,229.4535,2794.0
115,10002244.SH,20200408,SSE,0.3404,0.3404,0.3448,0.348,0.3332,0.3432,0.3432,554.0,188.0208,2791.0
114,10002244.SH,20200409,SSE,0.3432,0.3432,0.335,0.335,0.3261,0.3346,0.3332,548.0,180.9442,2855.0
113,10002244.SH,20200410,SSE,0.3332,0.3346,0.3336,0.3465,0.3146,0.34,0.34,271.0,89.7716,2918.0
112,10002244.SH,20200413,SSE,0.34,0.34,0.3465,0.3465,0.3383,0.3425,0.3425,349.0,118.8642,3066.0
111,10002244.SH,20200414,SSE,0.3425,0.3425,0.3333,0.3369,0.3215,0.3262,0.324,1271.0,419.7981,3322.0
110,10002244.SH,20200415,SSE,0.324,0.3262,0.326,0.34,0.324,0.3389,0.3389,522.0,173.4976,3745.0
109,10002244.SH,20200416,SSE,0.3389,0.3389,0.3418,0.3421,0.334,0.3349,0.3343,210.0,70.4438,3770.0
108,10002244.SH,20200417,SSE,0.3343,0.3349,0.33,0.33,0.3025,0.3157,0.3158,877.0,273.3129,3623.0
107,10002244.SH,20200420,SSE,0.3158,0.3157,0.3158,0.3207,0.3081,0.3106,0.3092,422.0,131.4378,3476.0
106,10002244.SH,20200421,SSE,0.3092,0.3106,0.315,0.3447,0.315,0.3351,0.3351,265.0,86.9176,3414.0
105,10002244.SH,20200422,SSE,0.3351,0.3351,0.3403,0.3475,0.3277,0.3277,0.3277,57.0,19.3073,3400.0
104,10002244.SH,20200423,SSE,0.3277,0.3277,0.3198,0.334,0.3123,0.3318,0.3318,43.0,13.9753,3411.0
103,10002244.SH,20200424,SSE,0.3318,0.3318,0.339,0.3436,0.331,0.331,0.331,92.0,30.899,3378.0
102,10002244.SH,20200427,SSE,0.331,0.331,0.325,0.325,0.2949,0.302,0.302,220.0,66.2917,3372.0
101,10002244.SH,20200428,SSE,0.302,0.302,0.2967,0.3215,0.2786,0.2887,0.2887,766.0,230.2759,3075.0
100,10002244.SH,20200429,SSE,0.2887,0.2887,0.2899,0.2899,0.2723,0.2779,0.2779,456.0,128.2755,2748.0
99,10002244.SH,20200430,SSE,0.2779,0.2779,0.265,0.265,0.2491,0.2581,0.2581,593.0,152.5094,2874.0
98,10002244.SH,20200506,SSE,0.2581,0.2581,0.274,0.2798,0.249,0.255,0.255,602.0,157.0945,3184.0
97,10002244.SH,20200507,SSE,0.255,0.255,0.2562,0.2562,0.245,0.2506,0.2491,732.0,183.597,3547.0
96,10002244.SH,20200508,SSE,0.2491,0.2506,0.237,0.2384,0.227,0.2324,0.2328,541.0,126.1409,3715.0
95,10002244.SH,20200511,SSE,0.2328,0.2324,0.2306,0.237,0.2111,0.2308,0.2308,528.0,116.8425,3677.0
94,10002244.SH,20200512,SSE,0.2308,0.2308,0.23,0.2419,0.2269,0.239,0.239,561.0,131.5236,3743.0
93,10002244.SH,20200513,SSE,0.239,0.239,0.2475,0.2535,0.2364,0.2396,0.2386,462.0,112.2381,3938.0
92,10002244.SH,20200514,SSE,0.2386,0.2396,0.2485,0.2608,0.2485,0.2608,0.2608,238.0,60.7552,3929.0
91,10002244.SH,20200515,SSE,0.2608,0.2608,0.2501,0.2662,0.2475,0.2632,0.2648,587.0,152.6675,4156.0
90,10002244.SH,20200518,SSE,0.2648,0.2632,0.2643,0.2646,0.2351,0.2398,0.2398,316.0,77.299,4290.0
