,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
41,10003778.SH,20211129,SSE,0.0863,,0.093,0.0964,0.0829,0.085,0.085,7072.0,624.8199,2358.0
40,10003778.SH,20211130,SSE,0.085,0.085,0.0816,0.1026,0.0766,0.0925,0.0925,7553.0,690.1503,4604.0
39,10003778.SH,20211201,SSE,0.0925,0.0925,0.0961,0.0961,0.0809,0.0862,0.0862,4487.0,390.0419,5210.0
38,10003778.SH,20211202,SSE,0.0862,0.0862,0.0877,0.0918,0.0722,0.0763,0.0763,10760.0,838.5288,7672.0
37,10003778.SH,20211203,SSE,0.0763,0.0763,0.0742,0.0764,0.0626,0.063,0.063,14116.0,953.4363,12757.0
36,10003778.SH,20211206,SSE,0.063,0.063,0.061,0.061,0.0494,0.0558,0.0558,25503.0,1364.2573,15594.0
35,10003778.SH,20211207,SSE,0.0558,0.0558,0.0518,0.0533,0.0455,0.0475,0.0475,13907.0,690.4975,16866.0
34,10003778.SH,20211208,SSE,0.0475,0.0475,0.0458,0.0495,0.033,0.0331,0.0331,32773.0,1273.2203,27139.0
33,10003778.SH,20211209,SSE,0.0331,0.0331,0.032,0.0331,0.02,0.0227,0.0227,54715.0,1403.0714,38253.0
32,10003778.SH,20211210,SSE,0.0227,0.0227,0.0235,0.025,0.0204,0.0208,0.0208,17555.0,391.6199,39278.0
31,10003778.SH,20211213,SSE,0.0208,0.0208,0.016,0.0188,0.0123,0.0188,0.0188,32303.0,494.3406,41486.0
30,10003778.SH,20211214,SSE,0.0188,0.0188,0.019,0.0207,0.0166,0.0191,0.0191,17973.0,333.3647,46844.0
29,10003778.SH,20211215,SSE,0.0191,0.0191,0.0185,0.0244,0.0172,0.0244,0.0244,28390.0,590.7048,49669.0
28,10003778.SH,20211216,SSE,0.0244,0.0244,0.022,0.0264,0.0201,0.0208,0.0208,30791.0,697.1834,56143.0
27,10003778.SH,20211217,SSE,0.0208,0.0208,0.0217,0.032,0.0199,0.0319,0.0319,53378.0,1469.6902,60587.0
26,10003778.SH,20211220,SSE,0.0319,0.0319,0.0326,0.0424,0.0253,0.039,0.039,90876.0,3084.973,73387.0
25,10003778.SH,20211221,SSE,0.039,0.039,0.037,0.039,0.0282,0.0316,0.0316,74043.0,2412.1881,87334.0
24,10003778.SH,20211222,SSE,0.0316,0.0316,0.0288,0.0359,0.0266,0.0333,0.0333,91001.0,2914.4705,94694.0
23,10003778.SH,20211223,SSE,0.0333,0.0333,0.0308,0.0359,0.0224,0.0226,0.0226,145374.0,4231.8493,109602.0
22,10003778.SH,20211224,SSE,0.0226,0.0226,0.0222,0.0277,0.0192,0.0245,0.0245,106177.0,2444.2542,111067.0
21,10003778.SH,20211227,SSE,0.0245,0.0245,0.0243,0.0284,0.0203,0.0231,0.0231,85729.0,2079.2912,116766.0
20,10003778.SH,20211228,SSE,0.0231,0.0231,0.0226,0.0233,0.0153,0.0169,0.0169,115238.0,2179.5508,123417.0
19,10003778.SH,20211229,SSE,0.0169,0.0169,0.0164,0.0413,0.0159,0.0407,0.0407,183453.0,5797.2923,120651.0
18,10003778.SH,20211230,SSE,0.0407,0.0407,0.04,0.0418,0.0228,0.0283,0.0283,162947.0,4875.2833,118072.0
17,10003778.SH,20211231,SSE,0.0283,0.0283,0.0252,0.0298,0.022,0.026,0.026,94455.0,2444.5876,123521.0
16,10003778.SH,20220104,SSE,0.026,0.026,0.021,0.0498,0.021,0.0285,0.0285,202440.0,7319.8915,126449.0
15,10003778.SH,20220105,SSE,0.0285,0.0285,0.029,0.0377,0.019,0.0306,0.0306,226696.0,6451.6968,125959.0
14,10003778.SH,20220106,SSE,0.0306,0.0306,0.0375,0.0615,0.0324,0.0498,0.0498,291218.0,14023.1279,134996.0
13,10003778.SH,20220107,SSE,0.0498,0.0498,0.0437,0.0476,0.0315,0.0397,0.0397,196251.0,7308.6327,137717.0
12,10003778.SH,20220110,SSE,0.0397,0.0397,0.0397,0.0521,0.0295,0.0325,0.0325,203007.0,7470.1116,143396.0
11,10003778.SH,20220111,SSE,0.0325,0.0325,0.0338,0.043,0.0252,0.0409,0.0409,260080.0,8826.9431,143718.0
10,10003778.SH,20220112,SSE,0.0409,0.0409,0.035,0.0379,0.022,0.0257,0.0257,203899.0,6200.2994,154051.0
9,10003778.SH,20220113,SSE,0.0257,0.0257,0.0224,0.0578,0.0207,0.0578,0.0578,291729.0,11197.1205,143617.0
