,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
42,10000112.SH,20150326,SSE,0.1144,0.1144,0.1144,0.1194,0.0882,0.0997,0.0985,98.0,9.7233,67.0
41,10000112.SH,20150327,SSE,0.0985,0.0997,0.0943,0.1048,0.0943,0.0966,0.096,12.0,1.1569,68.0
40,10000112.SH,20150330,SSE,0.096,0.0966,0.0918,0.0918,0.0655,0.0655,0.0655,68.0,5.4975,88.0
39,10000112.SH,20150331,SSE,0.0655,0.0655,0.0555,0.0743,0.0465,0.0722,0.0728,240.0,12.6175,205.0
38,10000112.SH,20150401,SSE,0.0728,0.0722,0.0718,0.072,0.0618,0.0618,0.0618,73.0,4.9517,220.0
37,10000112.SH,20150402,SSE,0.0618,0.0618,0.0593,0.0744,0.0579,0.0719,0.069,104.0,6.7671,213.0
36,10000112.SH,20150403,SSE,0.069,0.0719,0.069,0.0698,0.06,0.0647,0.0629,135.0,8.935,255.0
35,10000112.SH,20150407,SSE,0.0629,0.0647,0.0604,0.0604,0.0489,0.049,0.0495,357.0,19.3921,336.0
34,10000112.SH,20150408,SSE,0.0495,0.049,0.0476,0.0524,0.04,0.0408,0.0407,145.0,6.8223,426.0
33,10000112.SH,20150409,SSE,0.0407,0.0408,0.0392,0.049,0.0336,0.0463,0.0465,137.0,5.4668,403.0
32,10000112.SH,20150410,SSE,0.0465,0.0463,0.0456,0.0462,0.0369,0.0369,0.0371,250.0,10.8759,413.0
31,10000112.SH,20150413,SSE,0.0371,0.0369,0.0358,0.0358,0.0277,0.0296,0.0299,286.0,8.7214,456.0
30,10000112.SH,20150414,SSE,0.0299,0.0296,0.0303,0.0323,0.0266,0.0307,0.0303,175.0,5.1807,558.0
29,10000112.SH,20150415,SSE,0.0303,0.0307,0.0295,0.0297,0.0225,0.0276,0.0276,126.0,3.3291,603.0
28,10000112.SH,20150416,SSE,0.0276,0.0276,0.0269,0.0278,0.0143,0.0143,0.0141,428.0,8.5551,783.0
27,10000112.SH,20150417,SSE,0.0141,0.0143,0.014,0.0141,0.0116,0.0126,0.0126,442.0,5.6735,783.0
26,10000112.SH,20150420,SSE,0.0126,0.0126,0.0125,0.0206,0.0109,0.0193,0.0193,755.0,11.2298,691.0
25,10000112.SH,20150421,SSE,0.0193,0.0193,0.0189,0.0217,0.0156,0.0156,0.0156,159.0,2.9858,657.0
24,10000112.SH,20150422,SSE,0.0156,0.0156,0.0154,0.0156,0.0099,0.0099,0.0099,249.0,3.0031,690.0
23,10000112.SH,20150423,SSE,0.0099,0.0099,0.0095,0.011,0.0079,0.0102,0.009,189.0,1.9151,741.0
22,10000112.SH,20150424,SSE,0.009,0.0102,0.0106,0.0159,0.0102,0.0112,0.0108,678.0,8.4469,1187.0
21,10000112.SH,20150427,SSE,0.0108,0.0112,0.0098,0.0098,0.0061,0.0073,0.0072,186.0,1.4284,1258.0
20,10000112.SH,20150428,SSE,0.0072,0.0073,0.007,0.0089,0.0059,0.0076,0.0076,208.0,1.5995,1394.0
19,10000112.SH,20150429,SSE,0.0076,0.0076,0.0079,0.0086,0.0064,0.0065,0.0065,138.0,0.9681,1492.0
18,10000112.SH,20150430,SSE,0.0065,0.0065,0.0057,0.0061,0.005,0.006,0.006,75.0,0.4316,1497.0
17,10000112.SH,20150504,SSE,0.006,0.006,0.0056,0.007,0.0033,0.0056,0.0043,92.0,0.518,1518.0
