,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
44,10003474.SH,20210624,SSE,0.1041,,0.1041,0.1113,0.096,0.096,0.096,15876.0,1647.4437,5094.0
43,10003474.SH,20210625,SSE,0.096,0.096,0.092,0.0945,0.0663,0.0715,0.0715,18865.0,1469.4673,8813.0
42,10003474.SH,20210628,SSE,0.0715,0.0715,0.0698,0.0832,0.0673,0.0763,0.0763,8601.0,664.3863,8474.0
41,10003474.SH,20210629,SSE,0.0763,0.0763,0.0758,0.0952,0.0758,0.0892,0.0888,10496.0,917.0699,8465.0
40,10003474.SH,20210630,SSE,0.0888,0.0892,0.0874,0.0894,0.0793,0.0842,0.0837,9964.0,835.8472,8980.0
39,10003474.SH,20210701,SSE,0.0837,0.0842,0.08,0.0999,0.074,0.0904,0.0904,17950.0,1550.8214,12114.0
38,10003474.SH,20210702,SSE,0.0904,0.0904,0.09,0.1409,0.09,0.1367,0.1367,22138.0,2632.5893,10836.0
37,10003474.SH,20210705,SSE,0.1367,0.1367,0.1395,0.1484,0.1258,0.1285,0.1285,10417.0,1411.9444,11285.0
36,10003474.SH,20210706,SSE,0.1285,0.1285,0.1252,0.147,0.1173,0.119,0.119,11613.0,1539.2526,13679.0
35,10003474.SH,20210707,SSE,0.119,0.119,0.1258,0.1319,0.101,0.1082,0.1082,17096.0,1946.3048,15832.0
34,10003474.SH,20210708,SSE,0.1082,0.1082,0.105,0.1482,0.1032,0.1381,0.1382,14710.0,1893.8468,16810.0
33,10003474.SH,20210709,SSE,0.1382,0.1381,0.145,0.1734,0.1366,0.1462,0.1462,17309.0,2674.6671,18906.0
32,10003474.SH,20210712,SSE,0.1462,0.1462,0.1328,0.148,0.1126,0.1289,0.1289,18902.0,2410.9338,20601.0
31,10003474.SH,20210713,SSE,0.1289,0.1289,0.1261,0.1295,0.1056,0.1201,0.1201,13624.0,1606.2018,21224.0
30,10003474.SH,20210714,SSE,0.1201,0.1201,0.1212,0.1683,0.1212,0.1524,0.1543,20528.0,31691694.0,19859.0
29,10003474.SH,20210715,SSE,0.1543,0.1524,0.1548,0.1589,0.1003,0.106,0.106,33237.0,3940.3975,22577.0
28,10003474.SH,20210716,SSE,0.106,0.106,0.1068,0.1334,0.1024,0.1303,0.1303,25281.0,3125.0408,23063.0
27,10003474.SH,20210719,SSE,0.1303,0.1303,0.1334,0.1703,0.1117,0.1156,0.1156,36963.0,5137.4505,26063.0
26,10003474.SH,20210720,SSE,0.1156,0.1156,0.1276,0.1369,0.1174,0.1249,0.1249,25796.0,3274.2228,27780.0
25,10003474.SH,20210721,SSE,0.1249,0.1249,0.1197,0.123,0.0949,0.1133,0.1133,36899.0,4023.9748,31990.0
24,10003474.SH,20210722,SSE,0.1133,0.1133,0.1126,0.115,0.0951,0.1085,0.1085,28868.0,3021.6078,37690.0
23,10003474.SH,20210723,SSE,0.1085,0.1085,0.1104,0.1344,0.1059,0.132,0.132,50963.0,6296.3899,45826.0
22,10003474.SH,20210726,SSE,0.132,0.132,0.14,0.2797,0.14,0.2406,0.241,73682.0,15842.7609,49323.0
21,10003474.SH,20210727,SSE,0.241,0.2406,0.2402,0.3534,0.2296,0.3382,0.3446,31683.0,8701.0679,48574.0
20,10003474.SH,20210728,SSE,0.3446,0.3382,0.345,0.3685,0.2932,0.313,0.317,22384.0,7228.7996,45233.0
19,10003474.SH,20210729,SSE,0.317,0.313,0.269,0.3085,0.2395,0.2903,0.2903,12635.0,3632.3826,43347.0
18,10003474.SH,20210730,SSE,0.2903,0.2903,0.3183,0.3522,0.3122,0.3314,0.337,9691.0,3217.9765,41546.0
17,10003474.SH,20210802,SSE,0.337,0.3314,0.3499,0.3761,0.2518,0.2662,0.2662,15617.0,4558.5192,39780.0
16,10003474.SH,20210803,SSE,0.2662,0.2662,0.2754,0.2891,0.2384,0.2497,0.2497,20667.0,5358.7691,36548.0
15,10003474.SH,20210804,SSE,0.2497,0.2497,0.254,0.2625,0.2333,0.253,0.253,13396.0,3332.328,35248.0
14,10003474.SH,20210805,SSE,0.253,0.253,0.2653,0.3699,0.22,0.2598,0.2598,19436.0,4784.9664,31422.0
13,10003474.SH,20210806,SSE,0.2598,0.2598,0.264,0.2994,0.264,0.2765,0.2765,9351.0,2656.0108,30526.0
12,10003474.SH,20210809,SSE,0.2765,0.2765,0.2915,0.323,0.2173,0.2478,0.2478,14735.0,3646.2887,29079.0
11,10003474.SH,20210810,SSE,0.2478,0.2478,0.2533,0.2811,0.1843,0.1911,0.1911,21160.0,4784.8718,27754.0
10,10003474.SH,20210811,SSE,0.1911,0.1911,0.1974,0.223,0.1772,0.2221,0.2221,19900.0,4027.8074,26515.0
9,10003474.SH,20210812,SSE,0.2221,0.2221,0.2258,0.2508,0.2163,0.2452,0.2452,13179.0,3092.7598,25724.0
8,10003474.SH,20210813,SSE,0.2452,0.2452,0.2545,0.2704,0.2236,0.2487,0.2487,10447.0,2636.8369,25839.0
7,10003474.SH,20210816,SSE,0.2487,0.2487,0.2431,0.2611,0.2191,0.241,0.241,25416.0,5967.3016,21605.0
6,10003474.SH,20210817,SSE,0.241,0.241,0.2423,0.3232,0.22,0.32,0.32,23552.0,6125.8857,21504.0
5,10003474.SH,20210818,SSE,0.32,0.32,0.3136,0.3256,0.2563,0.275,0.276,12865.0,3668.9691,20144.0
4,10003474.SH,20210819,SSE,0.276,0.275,0.2768,0.3357,0.2768,0.32,0.322,6933.0,2144.2797,18275.0
3,10003474.SH,20210820,SSE,0.322,0.32,0.331,0.4139,0.328,0.3945,0.3945,7088.0,2676.9633,17261.0
2,10003474.SH,20210823,SSE,0.3945,0.3945,0.3728,0.3898,0.3509,0.364,0.364,4381.0,1609.6787,12041.0
1,10003474.SH,20210824,SSE,0.364,0.364,0.352,0.3565,0.3021,0.3169,0.3169,8034.0,2623.1573,8730.0
0,10003474.SH,20210825,SSE,0.3169,0.3169,0.3121,0.3294,0.2922,0.2973,0.303,8324.0,2587.9438,4018.0
