,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,66,16,2,8,0.802439024390244,6.7577257463834295,0.8043478260869565,0.3333333333333333,0.8,0.1951219512195122,0.029411764705882353,0.8048780487804879,0.19999999999999996,0.6666666666666667,0.9705882352941176,0.47058823529411764,4.1,0.24848484848484842,3.0666666666666664,0.6048780487804879
1,2,82,0,0,10,1.0,9.992007221626413e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,inf,0.0,9.200000000000001,1.0
2,3,71,11,3,7,0.7829268292682927,5.2559963597878445,0.8478260869565217,0.3888888888888889,0.7,0.13414634146341464,0.04054054054054054,0.8658536585365854,0.30000000000000004,0.6111111111111112,0.9594594594594594,0.5,5.218181818181818,0.34647887323943666,3.577777777777778,0.5658536585365853
3,4,79,3,6,4,0.6817073170731707,3.378819416809639,0.9021739130434783,0.5714285714285714,0.4,0.036585365853658534,0.07058823529411765,0.9634146341463414,0.6,0.4285714285714286,0.9294117647058824,0.47058823529411764,10.933333333333335,0.6227848101265823,5.257142857142857,0.3634146341463415
4,6,82,0,6,4,0.7,2.2525288953202627,0.9347826086956522,1.0,0.4,0.0,0.06818181818181818,1.0,0.6,0.0,0.9318181818181819,0.5714285714285715,inf,0.6,9.200000000000001,0.4
5,7,82,0,5,5,0.75,1.8771074127668859,0.9456521739130435,1.0,0.5,0.0,0.05747126436781609,1.0,0.5,0.0,0.9425287356321839,0.6666666666666666,inf,0.5,9.200000000000001,0.5
6,9,82,0,10,0,0.5,3.754214825533771,0.8913043478260869,,0.0,0.0,0.10869565217391304,1.0,1.0,,0.8913043478260869,,,1.0,,0.0
7,11,65,17,2,8,0.7963414634146342,7.133155920213221,0.7934782608695652,0.32,0.8,0.2073170731707317,0.029850746268656716,0.7926829268292683,0.19999999999999996,0.6799999999999999,0.9701492537313433,0.45714285714285713,3.858823529411765,0.25230769230769223,2.944,0.5926829268292684
