,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,1291,392,47,44,0.625299537064243,8.547258331205425,0.7525366403607666,0.10091743119266056,0.4835164835164835,0.23291740938799763,0.035127055306427506,0.7670825906120023,0.5164835164835164,0.8990825688073394,0.9648729446935725,0.16698292220113853,2.075913882036331,0.6733088754777368,1.9673354168767014,0.2505990741284859
1,2,1683,0,4,87,0.9780219780219781,0.0778777370798447,0.9977452085682075,1.0,0.9560439560439561,0.0,0.0023710729104919974,1.0,0.04395604395604391,0.0,0.997628927089508,0.9775280898876404,inf,0.04395604395604391,19.494505494505496,0.9560439560439561
2,3,1575,108,74,17,0.5613210319092672,3.5434857161196205,0.8974069898534386,0.136,0.18681318681318682,0.06417112299465241,0.04487568223165555,0.9358288770053476,0.8131868131868132,0.864,0.9551243177683445,0.1574074074074074,2.911172161172161,0.8689481946624804,2.6512527472527476,0.1226420638185344
3,4,1683,0,91,0,0.5,1.771718518566445,0.9487034949267192,,0.0,0.0,0.05129650507328072,1.0,1.0,,0.9487034949267192,,,1.0,,0.0
4,6,1679,4,87,4,0.5207896678484915,1.7717203214918793,0.9487034949267192,0.5,0.04395604395604396,0.0023767082590612004,0.0492638731596829,0.9976232917409388,0.9560439560439561,0.5,0.950736126840317,0.08080808080808081,18.494505494505496,0.9583216069219643,9.747252747252748,0.04157933569698276
5,7,1683,0,19,72,0.8956043956043955,0.36991925112925844,0.9892897406989853,1.0,0.7912087912087912,0.0,0.011163337250293772,1.0,0.20879120879120883,0.0,0.9888366627497063,0.8834355828220859,inf,0.20879120879120883,19.494505494505496,0.7912087912087912
6,9,1683,0,25,66,0.8626373626373627,0.4867358567490241,0.9859075535512966,1.0,0.7252747252747253,0.0,0.014637002341920375,1.0,0.27472527472527475,0.0,0.9853629976580797,0.840764331210191,inf,0.27472527472527475,19.494505494505496,0.7252747252747253
7,11,1108,575,41,50,0.603899368605251,11.993430680827139,0.6527621195039459,0.08,0.5494505494505495,0.34165181224004754,0.03568320278503046,0.6583481877599524,0.4505494505494505,0.92,0.9643167972149695,0.13966480446927376,1.6082178690874345,0.6843634704645535,1.5595604395604397,0.20779873721050196
