time,buy
180828,2.6600
180829,2.7000
180830,2.7000
180831,2.6600
180903,2.6000
180904,2.5000
180905,2.4000
180906,2.6000
180907,2.6900
180910,2.6900
180911,2.7000
180912,2.7000
180913,2.6500
180914,2.6000
180917,2.6200
180918,2.7000
180919,2.6800
180920,2.6600
180921,2.6500
180925,2.6800
180926,2.6900
180927,2.6900
180928,2.7000
180929,2.8800
180930,2.7600
181008,2.6500
181009,2.6500
181010,2.6500
181011,2.6300
181012,2.6000
181015,2.6200
181016,2.6200
181017,2.6000
181018,2.6000
181019,2.6100
181022,2.6300
181023,2.6400
181024,2.6300
181025,2.6400
181026,2.6500
181029,2.6200
181030,2.6000
181031,2.7800
181101,2.7000
181102,2.6300
181105,2.6300
181106,2.6000
181107,2.6000
181108,2.5900
181109,2.5700
181112,2.6200
181113,2.6500
181114,2.6500
181115,2.6200
181116,2.6100
181119,2.6500
181120,2.7000
181121,2.7500
181122,2.6500
181123,2.6100
181126,2.6600
181127,2.6700
181128,2.7000
181129,2.7800
181130,2.8000
181203,2.6500
181204,2.6300
181205,2.6000
181206,2.6000
181207,2.6100
181210,2.6000
181211,2.6200
181212,2.6300
181213,2.6200
181214,2.8000
181217,2.7000
181218,2.7000
181219,2.7000
181220,2.6600
181221,2.6300
181224,2.6300
181225,2.5600
181226,2.6600
181227,3.5400
181228,5.0000
181229,2.9600
190102,2.6500
190103,2.5500
190104,2.4800
190107,2.4000
190108,2.3000
190109,2.4000
190110,2.6000
190111,2.5300
190114,2.6200
190115,2.6500
190116,2.6600
190117,2.6000
190118,2.6000
190121,2.5700
190122,2.5500
190123,2.5900
190124,2.6000
190125,2.6000
190128,2.6000
190129,2.6800
190130,2.7500
190131,2.8500
190201,2.7500
190202,2.3000
190203,2.3300
190211,2.6000
190212,2.5500
190213,2.4300
190214,2.4000
190215,2.3800
190218,2.4000
190219,2.4000
190220,2.3700
190221,2.3000
190222,2.6000
190225,2.6500
190226,3.0000
190227,3.1000
190228,2.7300
190301,2.5000
190304,2.3700
190305,2.5500
190306,2.4700
190307,2.4000
190308,2.3500
190311,2.3800
190312,2.5800
190313,2.5200
190314,2.5800
190315,2.8000
190318,2.9000
190319,2.9000
190320,2.9000
190321,2.8000
190322,2.7200
190325,2.8000
190326,3.1300
190327,3.2500
190328,3.4000
190329,3.0000
190401,2.6500
190402,2.5000
190403,2.3500
190404,2.3000
190408,2.4800
190409,2.4500
190410,2.7000
190411,2.6600
190412,2.7000
190415,2.9500
190416,3.1000
190417,3.2000
190418,3.0000
190419,2.7000
190422,2.6500
190423,2.8000
190424,2.9500
190425,2.8000
190426,2.7400
190428,2.7000
190429,2.8800
190430,2.7500
190505,2.4600
190506,2.5000
190507,2.3000
190508,2.3000
190509,2.3000
190510,2.4400
190513,2.5000
190514,2.6000
190515,2.6300
190516,2.6000
190517,2.5600
190520,2.7100
190521,2.8100
190522,2.7200
190523,2.6000
190524,2.5700
190527,2.8000
190528,3.0000
190529,3.0000
190530,2.7000
190531,2.6500
190603,2.5000
190604,2.4000
190605,2.4700
190606,2.5000
190610,2.5500
190611,2.5700
190612,2.5900
190613,2.5500
190614,2.5500
190617,2.5000
190618,2.3800
190619,2.3600
190620,2.4400
190621,2.3000
190624,2.4500
190625,2.6000
190626,2.6000
190627,2.7000
190628,2.6300
190701,2.2900
190702,2.2000
190703,2.1600
190704,2.1400
190705,2.2200
190708,2.4100
190709,2.5000
190710,2.4600
190711,2.4500
190712,2.5000
190715,2.6700
190716,2.8000
190717,2.9000
190718,3.1000
190719,3.0000
190722,2.8000
190723,2.7000
190724,2.5500
190725,2.6700
190726,2.8000
190729,2.8500
190730,2.8500
190731,2.7000
190801,2.6500
190802,2.6500
190805,2.6500
190806,2.6000
190807,2.5000
190808,2.5700
190809,2.6400
190812,2.6600
190813,2.9000
190814,2.9000
190815,2.8500
190816,2.8000
190819,2.7500
190820,2.8000
190821,2.7500
190822,2.7000
190823,2.6600
190826,2.9000
190827,2.9500
190828,2.9000
190829,2.8500
190830,2.7500
190902,2.7000
190903,2.7000
190904,2.6500
190905,2.6500
190906,2.7000
190909,2.7000
190910,2.7500
190911,2.7200
190912,2.7000
190916,2.6600
190917,2.6500
190918,2.7000
190919,2.7500
190920,2.9000
190923,2.7600
190924,2.6500
190925,2.4500
190926,2.5700
190927,2.0000
190929,2.7500
190930,2.9000
191008,2.7000
191009,2.7300
191010,2.6500
191011,2.4500
191012,2.5200
191014,2.6500
191015,2.8000
191016,2.8500
191017,2.8000
191018,2.7500
191021,2.8100
191022,2.9500
191023,2.9500
191024,2.6800
191025,2.9500
191028,2.9000
191029,2.8500
191030,2.8500
191031,2.8000
191101,2.6500
191104,2.6000
191105,2.5000
191106,2.5000
191107,2.5200
191108,2.5500
191111,2.5500
191112,2.6500
191113,2.7600
191114,2.7600
191115,2.9500
191118,2.8500
191119,2.7000
191120,2.5300
191121,2.4500
191122,2.5000
191125,2.6500
191126,2.7500
191127,2.7900
191128,2.7000
191129,2.6400
191202,2.5500
191203,2.5000
191204,2.4500
191205,2.4200
191206,2.4300
191209,2.5000
191210,2.5000
191211,2.5000
191212,2.4500
191213,2.4700
191216,2.5400
191217,2.6000
191218,2.6600
191219,2.6000
191220,2.5000
191223,2.3000
191224,2.1000
191225,2.5600
191226,2.6500
191227,2.8000
191230,2.7000
191231,3.0000
200102,2.5000
200103,2.3000
200106,2.2000
200107,2.3500
200108,2.4000
200109,2.5000
200110,2.5200
200113,2.5500
200114,2.6800
200115,2.8600
200116,2.7500
200117,2.7800
200119,2.6000
200120,2.6000
200121,2.5900
200122,2.6000
200123,2.6000
200203,2.6000
200204,2.5000
200205,2.4000
200206,2.3000
200207,2.2000
200210,2.2700
200211,2.3000
200212,2.3800
200213,2.3800
200214,2.3000
200217,2.2600
200218,2.3000
200219,2.3000
200220,2.3000
200221,2.2000
200224,2.3000
200225,2.2600
200226,2.3000
200227,2.2600
200228,2.3800
200302,2.2000
200303,2.2000
200304,2.1000
200305,2.1000
200306,2.0200
200309,2.0100
200310,2.2400
200311,2.3000
200312,2.2400
200313,2.1000
200316,2.0000
200317,1.9000
200318,1.7700
200319,1.7000
200320,1.6000
200323,1.6000
200324,1.4500
200325,1.7000
200326,1.8000
200327,1.8000
200330,2.2500
200331,2.2000
200401,1.9400
200402,1.7000
200403,1.5000
200407,1.4000
200408,1.4000
200409,1.4000
200410,1.6000
200413,1.7000
200414,1.6000
200415,1.5000
200416,1.4000
200417,1.4000
200420,1.4000
200421,1.4000
200422,1.4000
200423,1.4000
200424,1.5500
200426,1.3500
200427,1.5400
200428,1.5500
200429,1.6800
200430,1.9300
200506,1.5500
200507,1.5000
200508,1.6000
200509,1.3000
200511,1.5000
200512,1.4000
200513,1.3200
200514,1.3000
200515,1.3500
200518,1.3000
200519,1.4500
200520,1.5000
200521,1.5000
200522,1.4000
200525,1.7000
200526,1.8900
200527,2.0100
200528,2.2000
200529,2.1700
200601,1.6500
200602,1.5000
200603,1.9700
200604,1.9500
200605,1.9000
200608,1.8900
200609,1.9000
200610,1.9800
200611,2.0000
200612,1.9600
200615,1.8100
200616,1.9000
200617,2.0500
200618,2.1000
200619,2.1400
200622,2.1500
200623,2.2000
200624,2.3000
200628,2.1800
200629,2.5000
200630,3.0000
200701,2.1300
200702,2.0000
200703,1.9000
200706,1.8000
200707,2.1000
200708,2.1500
200709,2.1800
200710,2.3000
200713,2.3000
200714,2.2000
200715,2.2000
200716,2.2500
200717,2.3500
200720,2.2000
200721,2.1000
200722,2.0000
200723,2.2000
200724,2.1300
200727,2.4000
200728,2.4000
200729,2.3500
200730,2.3000
200731,2.3000
200803,2.0700
200804,2.1400
200805,2.1000
200806,2.0700
200807,2.2000
200810,2.2000
200811,2.2900
200812,2.3000
200813,2.3000
200814,2.3500
200817,2.3000
200818,2.3000
200819,2.3300
200820,2.3300
200821,2.4700
200824,2.3700
200825,2.6000
200826,2.5000
200827,2.5000
200828,2.4000
200831,2.4000
200901,2.2500
200902,2.3000
200903,2.2500
200904,2.3000
200907,2.2500
200908,2.2600
200909,2.2500
200910,2.1600
200911,2.2000
200914,2.2000
200915,2.2000
200916,2.2000
200917,2.2300
200918,2.3200
200921,2.5000
200922,2.5000
200923,2.2000
200924,2.1144
200925,2.0000
200927,1.8500
200928,2.4500
200929,2.4900
200930,2.5000
201009,2.2300
201010,2.0000
201012,2.1408
201013,2.1500
201014,2.2000
201015,2.3000
201016,2.2500
201019,2.3000
201020,2.4000
201021,2.3500
201022,2.3000
201023,2.2000
201026,2.5000
201027,3.0000
201028,3.0000
201029,3.1500
201030,3.3000
201102,2.6000
201103,2.3500
201104,2.1900
201105,2.1000
201106,2.3000
201109,2.4000
201110,2.5500
201111,2.7000
201112,2.9000
201113,3.2000
201116,2.5300
201117,2.4000
201118,2.3000
201119,2.3000
201120,2.3000
201123,2.2500
201124,3.1000
201125,3.3000
201126,2.9000
201127,2.5000
201130,2.4700
201201,2.0000
201202,2.0500
201203,2.1500
201204,2.1600
201207,2.1800
201208,2.1700
201209,2.2000
201210,2.1000
201211,2.2200
201214,2.2300
201215,2.2000
201216,2.1000
201217,2.0000
201218,2.2000
201221,2.1000
201222,2.1000
201223,2.0000
201224,1.6500
201225,2.1600
201228,2.6000
201229,2.6600
201230,3.0000
201231,2.6000
210104,2.0200
210105,1.8200
210106,2.0000
210107,1.8500
210108,2.0800
210111,2.0000
210112,1.9600
210113,1.9850
210114,1.9687
210115,2.0000
210118,2.1900
210119,2.4600
210120,2.6500
210121,2.6000
210122,2.4000
210125,2.5000
210126,2.7700
210127,3.1000
210128,3.1900
210129,3.1900
210201,3.1900
210202,2.2800
210203,2.1333
210204,2.3200
210205,2.3400
210207,2.3800
210208,2.4400
210209,2.6000
210210,2.2000
210218,2.2000
210219,2.0800
210220,2.0000
210222,2.4000
210223,2.4000
210224,2.2600
210225,2.2500
210226,2.2500
210301,2.2000
210302,2.1500
210303,1.9500
210304,2.1400
210305,2.0000
210308,2.1000
210309,2.0500
210310,2.0100
210311,2.0500
210312,2.1000
210315,2.2800
210316,2.2600
210317,2.1500
210318,2.1800
210319,2.2000
210322,2.1500
210323,2.1096
210324,2.0000
210325,2.2800
210326,2.4500
210329,2.4000
210330,2.4000
210331,2.5500
210401,2.1507
210402,2.1300
210406,2.0000
210407,1.9200
210408,1.9500
210409,1.9500
210412,2.0000
210413,2.0000
210414,2.0000
210415,2.0500
210416,2.1933
210419,2.2500
210420,2.2200
210421,2.1000
210422,2.1400
210423,2.1200
210425,2.2000
210426,2.3000
210427,2.3000
210428,2.2185
210429,2.3000
210430,2.3600
210506,2.1300
210507,1.9809
210508,1.8500
210510,1.9000
