,y1,y2,y3,y4,y5,feature_0,feature_1,feature_2,feature_3,feature_4
0,-0.008333333333333299,-0.031666666666666295,0.0,0.0,0.0,-0.0040550965183333175,-0.003956059941666652,-0.003975211083333318,-0.003966565234999985,-0.03175833767999963
1,-0.0033333333333332997,-0.0366666666666663,0.0,0.0,0.0,-0.0015379844633333177,-0.0014232031766666523,-0.0014452835533333187,-0.0014345666299999853,-0.036701740559999634
2,-0.004999999999999799,-0.0349999999999995,0.0,0.0,0.0,-0.002377021814999901,-0.002267488764999903,-0.0022885927299999024,-0.0022785661649999027,-0.0350539395999995
3,-0.006666666666666399,-0.033333333333332896,0.0,0.0,0.0,-0.003216059166666534,-0.0031117743533332024,-0.0031319019066665356,-0.0031225656999998683,-0.033406138639999555
4,-0.006666666666666498,-0.033333333333333104,0.0,0.0,0.0,-0.0032160591666665827,-0.0031117743533332506,-0.0031319019066665837,-0.0031225656999999164,-0.03340613863999977
5,-0.0041666666666665,-0.03583333333333279,0.0,0.0,0.0,-0.001957503139166585,-0.0018453459708332538,-0.0018669381416665867,-0.0018565663974999202,-0.03587784007999945
6,-0.005833333333333199,-0.0341666666666664,0.0,0.0,0.0,-0.002796540490833267,-0.0026896315591666015,-0.002710247318333268,-0.0027005659324999343,-0.034230039119999736
7,-0.0066666666666665006,-0.033333333333332694,0.0,0.0,0.0,-0.0032160591666665858,-0.0031117743533332545,-0.0031319019066665876,-0.0031225656999999203,-0.03340613863999936
8,-0.0091666666666663,-0.030833333333332703,0.0,0.0,0.0,-0.004474615194166485,-0.004378202735833155,-0.004396865671666488,-0.00438856500249982,-0.030934437199999366
9,-0.0033333333333332,-0.0366666666666662,0.0,0.0,0.0,-0.001537984463333268,-0.001423203176666603,-0.0014452835533332695,-0.0014345666299999359,-0.036701740559999536
10,-0.015833333333333,-0.0241666666666663,0.0,0.0,0.0,-0.007830764600833168,-0.0077553450891665035,-0.00777010237833317,-0.007764563142499836,-0.02434323335999963
11,-0.0108333333333331,-0.029166666666666202,0.0,0.0,0.0,-0.005313652545833218,-0.005222488324166553,-0.005240174848333219,-0.005232564537499885,-0.029286636239999535
12,-0.0041666666666666,-0.035833333333332704,0.0,0.0,0.0,-0.0019575031391666354,-0.0018453459708333041,-0.001866938141666637,-0.0018565663974999705,-0.03587784007999937
13,-0.011666666666666298,-0.028333333333333096,0.0,0.0,0.0,-0.0057331712216664825,-0.00564463111833315,-0.0056618294366664835,-0.005654564304999817,-0.02846273575999976
14,-0.007499999999999898,-0.032499999999999495,0.0,0.0,0.0,-0.003635577842499951,-0.0035339171474999525,-0.003553556494999952,-0.003544565467499952,-0.03258223815999949
15,-0.0091666666666664,-0.0308333333333329,0.0,0.0,0.0,-0.004474615194166534,-0.004378202735833203,-0.0043968656716665356,-0.004388565002499869,-0.030934437199999568
16,-0.0091666666666664,-0.0308333333333328,0.0,0.0,0.0,-0.004474615194166535,-0.004378202735833204,-0.004396865671666536,-0.004388565002499869,-0.030934437199999467
17,-0.0124999999999996,-0.027499999999999598,0.0,0.0,0.0,-0.006152689897499801,-0.006066773912499803,-0.006083484024999803,-0.006076564072499802,-0.027638835279999593
18,-0.005,-0.03499999999999931,0.0,0.0,0.0,-0.0023770218150000024,-0.002267488765000005,-0.0022885927300000043,-0.002278566165000004,-0.03505393959999931
19,-0.0141666666666664,-0.025833333333333,0.0,0.0,0.0,-0.006991727249166534,-0.006911059500833203,-0.006926793201666535,-0.006920563607499868,-0.025991034319999665
