time,buy
220711,2.1492
220712,2.1275
220713,2.1250
220714,2.0896
220715,2.0823
220718,2.0800
220719,2.0850
220720,2.0695
220721,2.0650
220722,2.0800
220725,2.0768
220726,2.0550
220727,2.0550
220728,2.0775
220729,2.0325
220801,2.0150
220802,1.9969
220803,1.9300
220804,1.9209
220805,1.9402
220808,1.9500
220809,1.9789
220810,2.0200
220811,2.0125
220812,2.0225
220815,1.8990
220816,1.8957
220817,1.8991
220818,1.8808
220819,1.8900
220822,1.9033
220823,1.9200
220824,1.9175
220825,1.9525
220826,1.9550
220829,1.9292
220830,1.9150
220831,1.9108
220901,1.9025
220902,1.9000
220905,1.8858
220906,1.8825
220907,1.8950
220908,1.9025
220909,1.9175
220913,1.9225
220914,1.9425
220915,1.9575
220916,1.9694
220919,1.9675
220920,1.9500
220921,1.9500
220922,1.9650
220923,1.9754
220926,2.0175
220927,1.9906
220928,2.0103
220929,2.0400
220930,2.0225
221008,2.0500
221010,1.9775
221011,1.9844
221012,1.9686
221013,1.9675
221014,1.9475
221017,1.9450
221018,1.9475
221019,1.9500
221020,1.9600
221021,1.9825
221024,1.9765
221025,2.0076
221026,1.9891
221027,1.9800
221028,1.9600
221031,1.9550
221101,1.9794
221102,1.9900
221103,1.9975
221104,2.0000
221107,2.0250
221108,2.0275
221109,2.0585
221110,2.0859
221111,2.0950
221114,2.2432
221115,2.2500
221116,2.3253
221117,2.2420
221118,2.2412
221121,2.2321
221122,2.2280
221123,2.1882
221124,2.1583
221125,2.2157
221128,2.2386
221129,2.2650
221130,2.2650
221201,2.2303
221202,2.2225
221205,2.2389
221206,2.2750
221207,2.2500
221208,2.2536
221209,2.2650
221212,2.2569
221213,2.2681
221214,2.2260
221215,2.2375
221216,2.2362
221219,2.1975
221220,2.2150
221221,2.2000
221222,2.1800
221223,2.1700
221226,2.1850
221227,2.2425
221228,2.2400
221229,2.1975
221230,2.1875
230103,2.1625
230104,2.1425
230105,2.1500
230106,2.1666
230109,2.1825
230110,2.2500
230111,2.2475
230112,2.2450
230113,2.2531
230116,2.2993
230117,2.2900
230118,2.3150
230119,2.3013
230120,2.3107
230128,2.3100
230129,2.3200
230130,2.3016
230131,2.2825
230201,2.2835
230202,2.2598
230203,2.2525
230206,2.2829
230207,2.2889
230208,2.3094
230209,2.3000
230210,2.2875
230213,2.2775
230214,2.2875
230215,2.3025
230216,2.3150
230217,2.3125
230220,2.3585
230221,2.3625
230222,2.3900
230223,2.4276
230224,2.4200
230227,2.4275
230228,2.4375
230301,2.4200
230302,2.4600
230303,2.4550
230306,2.4125
230307,2.4146
230308,2.4350
230309,2.4341
230310,2.4031
230313,2.4125
230314,2.4023
230315,2.4250
230316,2.4044
230317,2.4000
