,y1,y2,y3,y4,y5,feature_0,feature_1,feature_2,feature_3,feature_4
0,0.15750000000000008,0.4724999999999996,0.0,0.0,0.0,0.07708260845250003,0.07560544209750004,0.07589169409500003,0.07576639512750004,0.4742409533399996
1,-0.5,0.12999999999999995,0.0,0.0,0.0,-0.25041537078,-0.2508310225,-0.2507604061,-0.25085561043,0.12436487005999995
2,-0.46083333333333315,0.09083333333333321,0.0,0.0,0.0,-0.23069799301583324,-0.23099031117416657,-0.23094264044833324,-0.23102162135749987,0.08564154749999989
3,-0.29583333333333334,-0.07416666666666676,0.0,0.0,0.0,-0.14763329520083332,-0.14740603792916668,-0.14745503195833334,-0.1474656673925,-0.07749074754000009
4,-0.10083333333333344,-0.2691666666666666,0.0,0.0,0.0,-0.04946592505583338,-0.04862462409416672,-0.04878785828833339,-0.04871772179750005,-0.27028345985999996
5,0.1883333333333331,-0.5583333333333327,0.0,0.0,0.0,0.09610705545833322,0.09785892548166655,0.0975262838633332,0.09771619752499987,-0.5561769264199994
6,0.7891666666666662,-0.159166666666666,0.0,0.0,0.0,0.39507776473416645,0.3955896800758331,0.39550587205166643,0.39564221889249973,-0.15027561049999935
7,0.8024999999999995,-0.17249999999999943,0.0,0.0,0.0,0.4017900635474998,0.4023439647824998,0.40225234546499977,0.40239421517249974,-0.16345801817999944
8,0.740833333333333,-0.11083333333333308,0.0,0.0,0.0,0.3707456815358332,0.37110539801416653,0.3710499059283332,0.3711662323774998,-0.10248938265999974
9,0.1058333333333333,-0.47583333333333283,0.0,0.0,0.0,0.05457470655083331,0.05606678885916665,0.05578247961833331,0.05593822054249997,-0.47461077889999953
10,0.5883333333333336,0.04166666666666699,0.0,0.0,0.0,0.29397376385833346,0.2938532666816668,0.29388711626333347,0.2939402749250001,0.04828440518000032
11,0.7608333333333331,-0.1308333333333334,0.0,0.0,0.0,0.38081412975583323,0.38123682507416656,0.3811696160483332,0.38129422679749986,-0.12226299418000008
12,0.059166666666666125,-0.42916666666666636,0.0,0.0,0.0,0.031081660704166392,0.03242679238583306,0.03216982267166639,0.032306233562499724,-0.4284723520199997
13,0.21583333333333354,-0.5858333333333329,0.0,0.0,0.0,0.10995117176083342,0.11178963768916678,0.11144088527833343,0.11164218985250009,-0.5833656422599995
14,1.0149999999999995,-0.3850000000000001,0.0,0.0,0.0,0.5087673258849997,0.5099903772949997,0.5097742654899997,0.5100041558849997,-0.37355264058000015
15,0.8408333333333335,-0.21083333333333382,0.0,0.0,0.0,0.42108792263583344,0.4217625333141668,0.42164845652833344,0.42180620447750006,-0.2013574402600005
16,0.6666666666666665,-0.036666666666666695,0.0,0.0,0.0,0.3334085193866666,0.3335346893333333,0.33352264756666655,0.33360825306999986,-0.02916223994000003
17,0.7108333333333328,-0.08083333333333349,0.0,0.0,0.0,0.355643009205833,0.3559082574241664,0.355870340748333,0.35597424074749967,-0.07282896538000017
18,0.763333333333333,-0.13333333333333353,0.0,0.0,0.0,0.38207268578333314,0.38250325345666647,0.3824345798133332,0.3825602260999998,-0.1247346956200002
19,0.4941666666666665,0.1358333333333331,0.0,0.0,0.0,0.24656815348916658,0.24615113094083324,0.24624014778166659,0.24625430119749986,0.1413851594199998
20,0.24249999999999958,0.3874999999999997,0.0,0.0,0.0,0.11987351338749978,0.1186640071024998,0.1189004621049998,0.11881037141249978,0.39020310437999967
21,0.30666666666666675,0.3233333333333334,0.0,0.0,0.0,0.15217645142666672,0.15116900225333338,0.1513678654066667,0.15130435351000002,0.3267627674200001
22,-0.06499999999999989,-0.30499999999999994,0.0,0.0,0.0,-0.031426621994999945,-0.030472483944999948,-0.030656710989999947,-0.030571731794999942,-0.30571118049999996
23,0.020833333333333315,-0.39083333333333303,0.0,0.0,0.0,0.011783801615833322,0.013008223854166657,0.012773711608333321,0.012894244257499987,-0.3905729299399997
24,-0.34083333333333254,-0.029166666666666532,0.0,0.0,0.0,-0.17028730369583292,-0.17020174881416628,-0.17022437972833293,-0.17025365483749957,-0.03300012161999986
25,0.37333333333333374,0.256666666666667,0.0,0.0,0.0,0.18573794549333353,0.18494042578666686,0.18510023247333354,0.18506433491000018,0.26085072902000034
26,0.1675,-0.5374999999999995,0.0,0.0,0.0,0.0856190885625,0.0873053556275,0.08698491915499999,0.0871662033375,-0.5355794144199996
27,0.8116666666666658,-0.18166666666666628,0.0,0.0,0.0,0.40640476898166616,0.4069875355183329,0.4068905459366662,0.4070362126149995,-0.17252092345999964
28,0.8975000000000001,-0.26749999999999996,0.0,0.0,0.0,0.4496151925925,0.4504682433175,0.45032096853500003,0.45050218866749997,-0.2573826729
29,1.205833333333333,-0.5758333333333332,0.0,0.0,0.0,0.6048371026508331,0.6066610771591665,0.6063331662183332,0.6066421026424998,-0.5622258505
30,0.9216666666666662,-0.29166666666666635,0.0,0.0,0.0,0.46178123419166645,0.4627103843483331,0.4625489515966664,0.4627401819249997,-0.2812757868199997
31,0.8116666666666664,-0.18166666666666648,0.0,0.0,0.0,0.4064047689816665,0.4069875355183332,0.4068905459366665,0.40703621261499984,-0.1725209234599998
32,0.39500000000000024,0.235,0.0,0.0,0.0,0.19664543106500013,0.1959161384350001,0.1960632517700001,0.1960363288650001,0.23942931654
33,0.29500000000000043,0.33499999999999963,0.0,0.0,0.0,0.14630318996500022,0.1452590031350002,0.1454647011700002,0.1453963567650002,0.3382973741399996
34,0.010000000000000085,0.6200000000000001,0.0,0.0,0.0,0.0028278028300000417,0.0008861675300000423,0.0012588319600000423,0.0010724362800000418,0.6200713383000002
35,0.28916666666666685,0.34083333333333277,0.0,0.0,0.0,0.14336655923416675,0.14230400357583342,0.14251311905166675,0.14244235839250008,0.34406467749999947
36,-0.6591666666666662,0.2891666666666665,0.0,0.0,0.0,-0.3305434378641664,-0.3314602961858331,-0.3312964324716664,-0.33145756602249976,0.2817298617399999
37,-0.49333333333333307,0.12333333333333343,0.0,0.0,0.0,-0.2470592213733332,-0.24745388014666655,-0.24738716939333322,-0.24747961228999985,0.11777366622000011
38,-0.4791666666666666,0.109166666666667,0.0,0.0,0.0,-0.2399274038841666,-0.2402774526458333,-0.2402190413916666,-0.24030561624249994,0.10376735806000033
39,0.014166666666666623,0.6158333333333335,0.0,0.0,0.0,0.0049253962091666435,0.0029968815008333113,0.003367104901666644,0.0031824351174999763,0.6159518359000001
40,0.1591666666666664,0.4708333333333332,0.0,0.0,0.0,0.07792164580416654,0.0764497276858332,0.07673500327166653,0.07661039466249986,0.47259315237999994
41,-0.43083333333333346,0.060833333333333316,0.0,0.0,0.0,-0.2155953206858334,-0.21579317058416675,-0.21576307526833338,-0.21582962972750006,0.05598113021999999
42,0.5391666666666667,0.09083333333333349,0.0,0.0,0.0,0.26922216198416665,0.26894684182583334,0.26900949555166664,0.26904228864249996,0.09689453350000016
43,0.4183333333333337,0.21166666666666667,0.0,0.0,0.0,0.20839195398833352,0.20773613667166688,0.20786958024333352,0.20785232235500017,0.21636010310000003
44,0.22249999999999986,0.40750000000000003,0.0,0.0,0.0,0.10980506516749992,0.10853258004249994,0.10878075198499992,0.10868237699249993,0.40997671590000007
45,0.44333333333333325,0.18666666666666648,0.0,0.0,0.0,0.22097751426333329,0.22040042049666664,0.22051921789333329,0.22051231537999993,0.1916430886999998
46,-0.21333333333333304,-0.15666666666666657,0.0,0.0,0.0,-0.10610094629333318,-0.10561390130666652,-0.10571122771333319,-0.10568769040999984,-0.1590568950599999
47,-0.07999999999999989,-0.29000000000000004,0.0,0.0,0.0,-0.038977958159999944,-0.038071054239999944,-0.03824649357999994,-0.038167727609999945,-0.29088097186000006
48,-0.37249999999999994,0.0024999999999997767,0.0,0.0,0.0,-0.18622901337749995,-0.18624317499249998,-0.18624725408499998,-0.18628964600249995,-0.0016919033800002225
49,0.2541666666666668,0.3758333333333331,0.0,0.0,0.0,0.12574677484916674,0.12457400622083341,0.12480362634166675,0.12471836815750006,0.37866849765999977
50,-0.4816666666666663,0.1116666666666668,0.0,0.0,0.0,-0.24118595991166647,-0.24154388102833316,-0.2414840051566665,-0.24157161554499978,0.10623905950000015
51,-0.5408333333333328,0.17083333333333311,0.0,0.0,0.0,-0.2709717858958331,-0.2715160194141665,-0.27142148092833307,-0.2715335990374997,0.1647359935799998
52,0.1999999999999999,0.42999999999999955,0.0,0.0,0.0,0.09847806091999994,0.09713472459999996,0.09739607809999995,0.09728838326999995,0.43222202885999955
53,0.12416666666666662,0.5058333333333327,0.0,0.0,0.0,0.060301861419166644,0.05871973033083332,0.05902551056166665,0.058886404427499976,0.5071969725399994
54,-0.6158333333333332,0.24583333333333318,0.0,0.0,0.0,-0.30872846672083326,-0.3095088708891666,-0.3093703938783333,-0.3095135781124999,0.23888703677999987
55,-0.45249999999999985,0.08249999999999989,0.0,0.0,0.0,-0.2265028062574999,-0.22676888323249994,-0.22672609456499992,-0.2268016236824999,0.0774025426999999
56,-0.4783333333333335,0.10833333333333318,0.0,0.0,0.0,-0.2395078852083334,-0.23985530985166675,-0.23979738680333343,-0.23988361647500006,0.10294345757999986
57,-0.45749999999999974,0.08749999999999988,0.0,0.0,0.0,-0.22901991831249985,-0.2293017399974999,-0.22925602209499987,-0.22933362228749984,0.0823459455799999
58,0.35916666666666636,0.2708333333333333,0.0,0.0,0.0,0.1786061280041665,0.1777639982858332,0.1779321044716665,0.17789033886249983,0.27485703718
59,0.019166666666666873,-0.3891666666666662,0.0,0.0,0.0,0.010944764264166768,0.012163938265833434,0.011930402431666766,0.0120502447225001,-0.38892512897999953
60,0.009166666666666573,-0.3791666666666667,0.0,0.0,0.0,0.005910540154166619,0.007098224735833287,0.0068705473716666205,0.006986247512499953,-0.37903832322000003
61,0.2783333333333331,-0.6483333333333333,0.0,0.0,0.0,0.1414150724483332,0.14345034725166655,0.1430649794033332,0.14329217241499986,-0.6451581782600001
62,0.6066666666666666,0.023333333333333595,0.0,0.0,0.0,0.3032031747266666,0.3031404081533333,0.3031635172066666,0.30322426980999995,0.03015859462000026
63,0.04583333333333351,-0.41583333333333306,0.0,0.0,0.0,0.02436936189083342,0.025672507679166755,0.02542334925833342,0.025554237282500086,-0.4152899443399997
64,-0.2708333333333333,-0.0991666666666664,0.0,0.0,0.0,-0.13504773492583333,-0.13474175410416667,-0.13480539430833333,-0.1348056743675,-0.10220776193999974
65,0.5108333333333329,0.1191666666666666,0.0,0.0,0.0,0.2549585270058331,0.25459398682416645,0.25467323954833315,0.25469429654749975,0.12490714981999992
66,0.5166666666666665,0.1133333333333331,0.0,0.0,0.0,0.2578951577366666,0.2575489863833333,0.25762482166666656,0.25764829491999985,0.11913984645999978
67,0.6141666666666665,0.01583333333333328,0.0,0.0,0.0,0.3069788428091666,0.30693969330083326,0.3069584085016666,0.30702226771749985,0.022743490299999947
68,0.47416666666666696,0.15583333333333302,0.0,0.0,0.0,0.2364997052691668,0.2360197038808335,0.23612043766166682,0.23612630677750013,0.1611587709399997
69,-0.32249999999999973,-0.047499999999999945,0.0,0.0,0.0,-0.16105789282749985,-0.16091460734249988,-0.16094797878499986,-0.16096965995249984,-0.051125932179999944
70,-0.4266666666666665,0.056666666666666594,0.0,0.0,0.0,-0.21349772730666658,-0.21368245661333327,-0.21365480232666662,-0.2137196308899999,0.051861627819999936
