,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,255,78,7,16,0.7307089698394046,8.246793152154392,0.7612359550561798,0.1702127659574468,0.6956521739130435,0.23423423423423423,0.026717557251908396,0.7657657657657657,0.30434782608695654,0.8297872340425532,0.9732824427480916,0.2735042735042735,2.9698996655518393,0.3974424552429668,2.634597594819611,0.46141793967880923
1,2,333,0,0,23,1.0,9.992007221626413e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,inf,0.0,15.478260869565217,1.0
2,3,267,66,13,10,0.618292205248727,7.664651990529038,0.7780898876404494,0.13157894736842105,0.43478260869565216,0.1981981981981982,0.04642857142857143,0.8018018018018018,0.5652173913043479,0.868421052631579,0.9535714285714285,0.20202020202020202,2.193675889328063,0.7049340498290181,2.0366132723112127,0.23658441049745396
3,4,331,2,17,6,0.6274317796056927,1.8433661536465271,0.9466292134831461,0.75,0.2608695652173913,0.006006006006006006,0.04885057471264368,0.993993993993994,0.7391304347826086,0.25,0.9511494252873564,0.3870967741935483,43.43478260869565,0.7435964797057664,11.608695652173912,0.2548635592113853
4,6,330,3,20,3,0.5607128867998433,2.2314445389753836,0.9353932584269663,0.5,0.13043478260869565,0.009009009009009009,0.05714285714285714,0.990990990990991,0.8695652173913043,0.5,0.9428571428571428,0.20689655172413793,14.478260869565217,0.8774703557312253,7.739130434782608,0.12142577359968663
5,7,333,0,0,23,1.0,9.992007221626413e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,inf,0.0,15.478260869565217,1.0
6,9,333,0,18,5,0.6086956521739131,1.746342626708968,0.949438202247191,1.0,0.21739130434782608,0.0,0.05128205128205128,1.0,0.782608695652174,0.0,0.9487179487179487,0.3571428571428571,inf,0.782608695652174,15.478260869565217,0.21739130434782608
7,11,243,90,7,16,0.7126909518213865,9.411048522682735,0.7275280898876404,0.1509433962264151,0.6956521739130435,0.2702702702702703,0.028,0.7297297297297297,0.30434782608695654,0.8490566037735849,0.972,0.24806201550387597,2.5739130434782607,0.4170692431561997,2.3363412633305987,0.4253819036427732
