time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,val,cmax,avg,std,rc,rc2,rc3
170317,2.82168827,-0.084924559,2.748053901,-0.363732447,2.919342811,0.678922372,2.917302777,0.358435599,2.905577731,-0.324729863,2.990492481,0.437783808,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3445.81,0.994736028,0.971278207,0.011021366,0,0,-2.128395077
170320,2.748053901,-0.363732447,2.919342811,0.678922372,2.917302777,0.358435599,2.905577731,-0.324729863,2.990492481,0.437783808,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3449.61,0.998011325,0.973267705,0.012080771,0,0,-2.04818211
170321,2.919342811,0.678922372,2.917302777,0.358435599,2.905577731,-0.324729863,2.990492481,0.437783808,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,3466.35,1.0,0.9753271,0.012965105,0,0,-1.903023602
170323,2.917302777,0.358435599,2.905577731,-0.324729863,2.990492481,0.437783808,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3461.98,0.997799805,0.979330992,0.013032303,0,0,-1.417156535
170324,2.905577731,-0.324729863,2.990492481,0.437783808,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3489.6,0.987568776,0.980510128,0.012631549,0,0,-0.558810984
170327,2.990492481,0.437783808,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3478.04,0.989457244,0.981778385,0.012160968,0,0,-0.631434838
170328,2.882819418,-0.513046727,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3469.81,0.99107061,0.98296326,0.011833603,0,0,-0.685112552
170329,2.894699565,-0.019092141,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3465.19,0.984382164,0.983640921,0.011485084,0,0,-0.064539602
170330,3.004034614,0.439619347,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3436.76,0.982307428,0.984551115,0.010537492,0,0,0.212924245
170331,3.126551142,0.684040508,3.114842832,-0.066663929,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3456.05,0.987643283,0.985603165,0.009665459,0,0,-0.211073027
170405,3.119785573,0.039242701,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3503.89,0.985750123,0.986668444,0.008286448,0,0,0.110821979
170406,3.174524472,0.272630035,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3514.05,0.981411761,0.987264495,0.007363111,0,0,0.794872391
170407,3.501802584,0.962430252,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3517.46,0.974265521,0.987316975,0.00726074,0,0,1.79753769
170410,3.567288929,0.843716521,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3505.14,0.974535602,0.987136524,0.007540169,0,0,1.671172227
170411,3.513917925,-0.038617745,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3517.33,0.983124186,0.987058975,0.007574713,0,0,0.519463747
170412,3.325606375,-0.787968575,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3509.44,0.982723329,0.98696826,0.007617242,0,0,0.557279327
170413,3.26951211,-0.630016402,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3514.57,0.984699186,0.987178215,0.007486321,0,0,0.331141117
170414,3.161629333,-0.35628032,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3486.5,0.989779557,0.987366811,0.007502773,0,0,-0.321580532
170417,3.489098961,1.026157549,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3479.94,0.979630188,0.987327184,0.007543362,0,0,1.020366856
170418,3.594010695,1.064735059,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3462.74,0.980710513,0.986625909,0.007469931,0,0,0.791894304
170419,3.794418591,0.643602623,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3445.88,0.985469629,0.985998824,0.006973794,0,0,0.075883411
170420,4.138638975,1.72876064,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3461.55,0.980835603,0.985040604,0.00622518,0,0,0.675482686
170421,3.877339246,-0.725468963,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3466.79,0.984227255,0.984369588,0.005472539,0,0,0.026008636
170424,3.714850292,-0.968438529,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3431.26,0.992079512,0.984083574,0.004847469,0,0,-1.64950797
170426,3.685994643,-0.198244331,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3445.18,0.986453293,0.98399459,0.004774243,0,0,-0.514993351
170427,3.567041458,-0.899389757,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3446.72,0.985139845,0.983698051,0.004487159,0,0,-0.321315502
170428,3.754110666,0.878641437,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,3439.75,0.977057308,0.983331809,0.004721207,0,0,1.329003355
170502,3.777447865,0.365611796,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,3426.58,0.982541379,0.983343506,0.004718825,0,0,0.169984462
170503,3.810436519,0.016048659,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,3413.13,0.996142103,0.983768447,0.005452104,0,0,-2.269519309
170504,3.728737174,-0.075885821,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,3404.39,0.99903055,0.984432469,0.006427611,0,0,-2.271151885
170505,3.638045952,-0.826273724,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,3382.55,1.0,0.98536188,0.007258087,0,0,-2.016801213
170509,3.700315578,0.231410096,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,3352.53,1.0,0.987748539,0.007202902,0,0,-1.700906233
170510,3.6014574,-0.535140614,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,3337.7,0.998540362,0.988519348,0.007500702,0,0,-1.336010192
170511,3.622936692,0.034705525,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,3356.65,1.0,0.989383182,0.00778743,0,0,-1.363327559
170512,3.633312901,0.122828837,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,3385.38,1.0,0.990148222,0.0080502,0,0,-1.223792938
170515,3.661054315,-0.17549572,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,3399.19,1.0,0.990659245,0.008344577,0,0,-1.119380341
170516,3.703012428,0.263120303,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,3428.65,0.998831772,0.991619324,0.00811017,0,0,-0.889309126
170517,3.772765865,0.100817235,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,3409.97,0.993968484,0.992282222,0.007703212,0,0,-0.218903668
170518,3.919026182,0.603502498,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,3398.11,0.998488515,0.992933167,0.007647092,0,0,-0.726465555
170519,3.913719417,0.360225075,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,3403.85,1.0,0.993891387,0.007241356,0,0,-0.843573122
170522,3.92391531,-0.20851248,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,3411.24,0.995514576,0.994455753,0.006879323,0,0,-0.15391391
170523,3.97376127,0.290758812,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3424.19,0.998331747,0.994768364,0.006907658,0,0,-0.515859795
170524,3.980081643,-0.137903264,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3.985728151,-0.934733552,3424.17,0.999553198,0.995306372,0.006836436,0,0,-0.621204797
170525,3.985560257,0.18210603,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3.985728151,-0.934733552,3.976621725,-0.420052283,3485.66,0.988828515,0.995425133,0.006693688,0,0,0.985498345
170526,3.859230712,-0.244861769,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3.985728151,-0.934733552,3.976621725,-0.420052283,3.990166702,-0.2256017,3480.43,0.986828893,0.995509585,0.006566539,0,1,1.321958505
170601,3.943090138,0.31164279,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3.985728151,-0.934733552,3.976621725,-0.420052283,3.990166702,-0.2256017,3.994033793,0.181710106,3497.74,0.975810095,0.995371082,0.006914079,1,1,2.829152928
170602,4.086796002,0.59632155,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3.985728151,-0.934733552,3.976621725,-0.420052283,3.990166702,-0.2256017,3.994033793,0.181710106,3.64299166,-2.849497538,3486.51,0.973311338,0.994229544,0.008486091,1,1,2.464999058
170605,4.211912466,1.308263484,4.411132784,1.306788091,4.590222739,0.297077511,4.469135,0.39149629,4.597853904,0.336118333,4.722724777,0.682742626,4.556019183,-0.311404362,4.576799564,-0.378614261,4.338608585,-0.74142966,4.328132116,-0.462272456,4.263964675,0.03123689,4.174009465,-0.813289643,4.254870326,0.22257228,4.25168526,0.106954086,3.985728151,-0.934733552,3.976621725,-0.420052283,3.990166702,-0.2256017,3.994033793,0.181710106,3.64299166,-2.849497538,3.7744581,-0.047554122,3468.75,0.967067306,0.992631382,0.010341322,1,1,2.472031564
