0,1,2,3,4
0.499920155,-0.003502256,-0.48786617,0.715579604,-4.80567E-05
0.499937153,-0.0066342,0.746998244,0.159959386,-0.407952755
0.499952136,-0.00603337,-0.421481952,-0.636691852,-0.408641541
0.50006391,-0.006335811,0.162265789,-0.238702991,0.816447572
0.011252986,0.999933562,0.001732348,-0.001786547,7.63736E-07
