time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
161031,-0.853351387,-0.16912779,-0.834305544,-0.046761762,-0.814050848,0.477193516,-0.51012907,-0.017818564,-0.596660671,-0.41764718,-0.55265916,-0.304970603,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182
161107,-0.834305544,-0.046761762,-0.814050848,0.477193516,-0.51012907,-0.017818564,-0.596660671,-0.41764718,-0.55265916,-0.304970603,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989
161114,-0.814050848,0.477193516,-0.51012907,-0.017818564,-0.596660671,-0.41764718,-0.55265916,-0.304970603,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065
161121,-0.51012907,-0.017818564,-0.596660671,-0.41764718,-0.55265916,-0.304970603,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806
161128,-0.596660671,-0.41764718,-0.55265916,-0.304970603,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526
161205,-0.55265916,-0.304970603,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603
161212,-0.521355176,0.161560207,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722
161219,-0.472132533,0.072325965,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881
161226,-0.437697252,0.338497412,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497
170103,-0.37055221,0.309143799,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623
170110,-0.065452938,1.388498831,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259
170117,0.447174287,1.110941182,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745
170123,0.314314631,-0.148876989,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664
170206,0.912415998,1.193141065,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902
170213,1.337312343,-0.335252806,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162
170220,1.442657016,-0.296587526,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078
170227,2.375803632,-0.408112603,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638
170306,2.470354374,2.133132722,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295
170313,3.407030162,1.29958881,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571
170320,2.807401789,0.713873497,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451
170328,2.924401274,0.912731623,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946
170405,2.151512699,-2.387267259,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083
170412,2.277353243,1.011992745,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951
170419,1.943423539,-0.318148664,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561
170427,3.019545329,-0.4300902,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752
170505,2.843555879,-0.020678162,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297
170515,2.751061289,-0.285907078,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651
170522,2.889544011,-0.449183638,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695
170601,3.111465369,0.173788295,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113
170608,3.338833829,-0.744856571,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798
170615,3.768900554,0.866393451,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299
170622,3.582782742,-0.862631946,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334
170629,3.651731113,-0.779270083,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744
170706,3.657453196,-0.051703951,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449
170713,3.920723008,-0.081714561,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559
170720,3.926091257,0.499661752,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156
170727,4.449100108,0.602316297,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828
170803,4.348803382,-0.666301651,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031
170810,4.239565228,0.279016695,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933
170817,3.71024292,-3.038813113,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901
170824,3.833928773,-0.122912798,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664
170831,3.637433688,-0.159208299,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908
170907,3.479127665,0.169825334,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902
170914,3.122169319,0.729564744,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459
170921,3.080805237,-0.371377449,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017
170928,3.025285012,-0.529209559,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731
171011,2.971558344,-0.20496156,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997
171018,2.968787146,-0.145873828,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806
171026,3.096648455,-0.173880031,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542
171102,3.138324782,-0.17908933,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617
171109,3.276009413,0.590630901,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557
171117,3.364610488,0.426543664,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238
171127,3.560328067,-0.224220908,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942
171204,3.410163076,-0.881140902,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058
171211,3.39258853,0.059998459,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205
171218,3.391375472,-0.140125017,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966
171225,3.367322006,-0.089508731,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314
180102,3.435525067,-0.116526997,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899
180109,3.508985302,-0.153554806,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606
180116,3.72558677,0.345479542,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668
180124,3.751475989,0.124329617,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481
180201,3.783426087,0.239939557,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256
180209,3.793077977,-0.048107238,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135
180224,3.807201158,0.116282942,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254
180302,3.829108793,0.028079058,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794
180312,4.147485776,0.727294205,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557
180320,4.027307315,-0.053372966,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772
180327,3.985110879,-0.414718314,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643
180403,3.946914033,-0.368967899,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114
180411,3.769593448,0.285653606,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722
180418,3.782065064,-0.295926668,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995
180425,3.655336185,0.075057481,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899
180503,3.643108373,-0.835899256,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765
180511,3.509170461,0.143536135,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555
180518,3.441676932,-0.142637254,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194
180525,3.468473097,0.481532794,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751
180601,3.350138339,0.150973557,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729
180611,3.27047641,-0.20329772,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744
180619,2.936648227,0.228780643,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029
180626,2.762732526,-0.342290114,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868
180705,2.509157845,0.112196722,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869
180712,2.207161878,-2.595700995,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392
180720,2.331985101,0.062199899,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942
180801,2.347182725,-0.820083765,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966
180809,2.26254419,-0.238563555,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908
180817,2.236691695,-0.273183194,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227
180827,2.152611336,0.353457751,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978
180904,2.154384172,-0.542314729,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991
180914,2.078107298,-0.110939744,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966
180926,1.788457818,-0.921727029,1.564179502,-0.222639868,0.956524487,-1.905053869,1.002568919,-0.257810392,0.649397289,-0.271756942,0.561158966,-2.481425966,0.377709785,1.65506908,0.646378902,1.279257227,0.726655026,1.450818978,0.667739548,-0.07618991,0.844666271,-0.144784966,0.916385073,0.349960791
