0,1,2,3,4
0.50797577,0.508217899,0.508282246,0.508378252,0.045182099
-0.046063905,-0.044161617,-0.045640491,-0.044921426,0.508045619
-0.059127219,0.739984023,-0.700094344,0.019306743,-0.000551614
0.881320232,-0.245740817,-0.342469462,-0.293769939,0.0004749
-0.000319369,-0.416185876,-0.417040127,0.833350426,3.24E-06
