time,buy
180222,3.5497
180223,3.5188
180224,3.5140
180226,3.4444
180227,3.4688
180228,3.5150
180301,3.5125
180302,3.5236
180305,3.5338
180306,3.4926
180307,3.4950
180308,3.4892
180312,3.4933
180313,3.5238
180314,3.5038
180315,3.5075
180319,3.4863
180320,3.4688
180321,3.4675
180322,3.4273
180323,3.4048
180326,3.4208
180327,3.3779
180328,3.3686
180329,3.3534
180330,3.3622
180402,3.3563
180403,3.3418
180404,3.3181
180408,3.2847
180409,3.2789
180410,3.2913
180411,3.2750
180412,3.2823
180413,3.2914
180416,3.2901
180417,3.3022
180418,3.1950
180419,3.2286
180420,3.2352
180423,3.2403
180424,3.2177
180425,3.2351
180426,3.2722
180427,3.2834
180428,3.2688
180502,3.2800
180503,3.2327
180504,3.1977
180507,3.2063
180508,3.2143
180509,3.2225
180510,3.2218
180511,3.2159
180514,3.2263
180515,3.2417
180516,3.2441
180517,3.2226
180518,3.2088
180521,3.1988
180522,3.1927
180523,3.1851
180524,3.1825
180525,3.1875
180528,3.1983
180529,3.1992
180530,3.2125
180531,3.1968
180601,3.1864
180604,3.1837
180605,3.1832
180606,3.1711
180607,3.1838
180608,3.1763
180611,3.1688
180612,3.1838
180613,3.1763
180614,3.1587
180615,3.1410
180619,3.0900
180620,3.1048
180621,3.0758
180622,3.0639
180625,3.0500
180626,3.0375
180627,3.0432
180628,3.0470
180702,2.9653
180704,2.9675
180705,2.8706
180706,2.8254
180709,2.8950
180710,2.9303
180711,2.9148
180712,2.8950
180713,2.8575
180717,2.8723
180718,2.8438
180719,2.7799
180720,2.8110
180723,2.7955
180726,2.8113
180730,2.7899
180731,2.7755
180801,2.7763
180802,2.7547
180803,2.6677
180806,2.6204
180808,2.6875
180809,2.7575
180810,2.7663
180813,2.8097
180815,2.7575
180816,2.7766
180817,2.8125
180820,2.8389
180821,2.8728
180822,2.8400
180823,2.7843
180824,2.7800
180827,2.8353
180828,2.8180
180829,2.8225
180831,2.8050
180903,2.8178
180904,2.8112
180905,2.7988
180906,2.8300
180907,2.8375
180910,2.8550
180911,2.8672
180913,2.8688
180914,2.8539
180917,2.8385
180918,2.8506
180920,2.8998
180921,2.8784
180926,2.8717
180928,2.8425
180929,2.8358
180930,2.8350
181008,2.8175
181009,2.8002
181010,2.8112
181011,2.7950
181012,2.7953
181017,2.8054
181018,2.7834
181022,2.7963
181023,2.7740
181024,2.7588
181025,2.7657
181026,2.7532
181030,2.7593
181031,2.7593
181101,2.7654
181102,2.7977
181105,2.7840
181106,2.7638
181107,2.7561
181108,2.7701
181109,2.7913
181112,2.7941
181113,2.7835
181114,2.7558
181116,2.7525
181119,2.7714
181120,2.7538
181121,2.7575
181122,2.7650
181126,2.7688
181127,2.7663
181128,2.7663
181129,2.7588
181130,2.7681
181203,2.7588
181204,2.7266
181205,2.7113
181206,2.7087
181210,2.6972
181211,2.7013
181212,2.7100
