time,val,cmax,avg,std,rc,rc2,rc3
161110,3390.61,0.975001548,0.975402384,0.011546783,0,0,0.03471401
161111,3417.22,0.959224165,0.973363592,0.010530143,0,0,1.342757318
161114,3430.25,0.968247212,0.971775952,0.008500965,0,0,0.415098784
161115,3429.87,0.966763355,0.970998254,0.008191687,0,0,0.516975151
161116,3429.59,0.967451352,0.970289128,0.007828349,0,0,0.362499967
161117,3436.54,0.968340249,0.969949619,0.007754226,0,0,0.207547382
161118,3417.46,0.979933305,0.969917213,0.007708677,0,0,-1.299326943
161121,3441.11,0.978594116,0.970482812,0.007917327,0,0,-1.024500351
161122,3468.36,0.967258301,0.970344429,0.007949853,0,0,0.38819941
161123,3474.73,0.96286618,0.969622975,0.00794058,0,0,0.85091964
161124,3488.74,0.957402959,0.968857752,0.008354347,0,1,1.371117775
161125,3521.3,0.947456905,0.968417628,0.009238109,1,0,2.268940923
161128,3535.08,0.950204804,0.967810971,0.010023378,0,1,1.756510286
161129,3564.04,0.935272893,0.966604115,0.012285881,1,0,2.550181123
161130,3538,0.944178517,0.965642099,0.013262862,0,0,1.618322091
161201,3565.04,0.940850594,0.964381693,0.01437256,0,0,1.63722391
161202,3528.95,0.941529408,0.962552569,0.014853025,0,0,1.415412841
161205,3469.41,0.945605098,0.960738816,0.014580992,0,0,1.037907276
161206,3459.15,0.940536432,0.958820332,0.014589064,0,0,1.253260665
161207,3475.75,0.951072078,0.957389474,0.013817517,0,0,0.457201943
161208,3470.14,0.95853623,0.956566208,0.013189163,0,0,-0.149366718
161209,3493.7,0.962191168,0.956714558,0.013237232,0,0,-0.41372773
161212,3409.18,0.962084577,0.956406426,0.013024669,0,0,-0.435953583
161213,3405.04,0.962006036,0.95616856,0.012868067,0,0,-0.453640498
161214,3378.95,0.963955524,0.955993769,0.012729742,0,0,-0.625445127
161215,3340.43,0.95860355,0.955506934,0.012415007,0,0,-0.249425269
161216,3346.03,0.965237417,0.954772139,0.011275851,0,0,-0.928114168
161219,3328.98,0.97288109,0.954486488,0.010698173,0,0,-1.719415236
161220,3309.06,0.974667886,0.954856967,0.011276412,0,0,-1.756845995
161221,3338.54,0.978597716,0.955643544,0.012361003,0,0,-1.856982984
161222,3335.67,0.987730853,0.957159939,0.01429686,0,0,-2.138295636
161223,3307.6,0.991596167,0.959366902,0.016022838,0,0,-2.011457988
161226,3322.4,0.999719498,0.961842636,0.018208873,0,0,-2.080132111
161227,3316.39,0.992415232,0.964699753,0.018303247,0,0,-1.514238372
161228,3301.89,1,0.967490828,0.019241338,0,0,-1.689548449
161229,3297.76,1,0.970448298,0.019475442,0,0,-1.517382856
161230,3310.08,0.993047485,0.973024202,0.018846024,0,0,-1.062467287
170103,3342.23,0.990110771,0.975249485,0.018048743,0,0,-0.823397246
170104,3368.31,0.99486218,0.977965773,0.016577542,0,0,-1.019234823
170105,3367.79,0.993256433,0.980074991,0.015632356,0,0,-0.843215365
170106,3347.67,1,0.982148179,0.01537285,0,0,-1.161256428
170109,3363.9,1,0.984038621,0.01511203,0,0,-1.05620351
170110,3358.27,1,0.985934392,0.014581896,0,0,-0.964593897
170111,3334.5,1,0.98783409,0.013751747,0,0,-0.884681051
170112,3317.62,0.991722852,0.989222457,0.01256454,0,0,-0.199004149
170113,3319.91,0.993385407,0.990961549,0.010307916,0,0,-0.23514526
170116,3319.45,0.988323521,0.992115855,0.00838981,0,0,0.452016606
170117,3326.36,0.982409576,0.992592279,0.007458959,0,0,1.365164062
170118,3339.37,0.99116174,0.993416972,0.006173993,0,0,0.365279313
170119,3329.29,0.990309681,0.99400257,0.005167876,0,1,0.714585519
170120,3354.89,0.981976125,0.993714833,0.005671151,1,0,2.069899028
170123,3364.08,0.986370019,0.993453526,0.005890085,0,0,1.202615352
170124,3364.45,0.984585742,0.992696838,0.006013549,0,1,1.348803649
170125,3375.9,0.978076957,0.991979924,0.006845955,1,1,2.030829473
170126,3387.96,0.973376309,0.99064874,0.00773511,1,0,2.232990841
170203,3364.49,0.977012716,0.989499376,0.007976548,0,0,1.565421518
170206,3373.21,0.986502202,0.989172112,0.007957562,0,0,0.335518553
170207,3365.68,0.99420005,0.989376575,0.008035107,0,0,-0.600299911
170208,3383.29,0.994046565,0.989335795,0.008007824,0,0,-0.588270943
170209,3396.29,0.985684379,0.988957192,0.007991687,0,0,0.409527137
170210,3413.49,0.985472346,0.988230809,0.007585034,0,0,0.363671764
170213,3436.28,0.977298125,0.987095716,0.007428123,0,0,1.3189861
170214,3435.8,0.970380761,0.985614754,0.00766869,0,1,1.986518242
170215,3421.71,0.965468472,0.983888177,0.008132726,1,0,2.264887001
170216,3440.93,0.964829276,0.982543498,0.008951271,0,0,1.978961716
170217,3421.44,0.964695591,0.981109008,0.009409473,0,1,1.744350317
170220,3471.39,0.958221346,0.979603899,0.01053494,1,0,2.029679629
170221,3482.82,0.958812112,0.978424026,0.011482936,0,0,1.707918012
170222,3489.76,0.954016895,0.976566783,0.012289855,0,0,1.834837565
170223,3473.32,0.961352643,0.975118932,0.012291306,0,0,1.120002121
170224,3473.85,0.963986062,0.974219428,0.012420665,0,0,0.823898454
170227,3446.22,0.964092087,0.973105532,0.012271696,0,0,0.734490562
170228,3452.81,0.967373114,0.9722449,0.012025297,0,0,0.405128101
170301,3458.44,0.97082894,0.971882499,0.011949264,0,0,0.088169447
170302,3435.1,0.964103549,0.971418861,0.012067561,0,0,0.606196463
170303,3427.86,0.966602288,0.97089834,0.012038062,0,0,0.356872409
170306,3446.48,0.964444546,0.969795457,0.011533082,0,0,0.463961912
170307,3453.96,0.969490739,0.968559992,0.010003181,0,0,-0.093045086
170308,3448.73,0.973215923,0.96751846,0.008116343,0,0,-0.701974182
170309,3426.94,0.978144629,0.967141472,0.007368846,0,0,-1.493199384
170310,3427.89,0.984675164,0.967101613,0.00726591,0,0,-2.418630274
170313,3458.1,0.984537619,0.967463588,0.007948851,0,0,-2.147987162
170314,3456.69,0.980500092,0.967969554,0.00845054,0,0,-1.482808995
170315,3463.64,0.986007634,0.968996512,0.009332583,0,0,-1.822766639
170316,3481.51,0.980422722,0.969776185,0.009613258,0,0,-1.107484909
170317,3445.81,0.994736028,0.971278207,0.011021366,0,0,-2.128395077
170320,3449.61,0.998011325,0.973267705,0.012080771,0,0,-2.04818211
170321,3466.35,1,0.9753271,0.012965105,0,0,-1.903023602
170322,3450.05,0.997647572,0.977508634,0.01286096,0,0,-1.565896966
170323,3461.98,0.997799805,0.979330992,0.013032303,0,0,-1.417156535
170324,3489.6,0.987568776,0.980510128,0.012631549,0,0,-0.558810984
170327,3478.04,0.989457244,0.981778385,0.012160968,0,0,-0.631434838
170328,3469.81,0.99107061,0.98296326,0.011833603,0,0,-0.685112552
170329,3465.19,0.984382164,0.983640921,0.011485084,0,0,-0.064539602
170330,3436.76,0.982307428,0.984551115,0.010537492,0,0,0.212924245
170331,3456.05,0.987643283,0.985603165,0.009665459,0,0,-0.211073027
170405,3503.89,0.985750123,0.986668444,0.008286448,0,0,0.110821979
170406,3514.05,0.981411761,0.987264495,0.007363111,0,0,0.794872391
170407,3517.46,0.974265521,0.987316975,0.00726074,0,0,1.79753769
170410,3505.14,0.974535602,0.987136524,0.007540169,0,0,1.671172227
170411,3517.33,0.983124186,0.987058975,0.007574713,0,0,0.519463747
170412,3509.44,0.982723329,0.98696826,0.007617242,0,0,0.557279327
170413,3514.57,0.984699186,0.987178215,0.007486321,0,0,0.331141117
170414,3486.5,0.989779557,0.987366811,0.007502773,0,0,-0.321580532
170417,3479.94,0.979630188,0.987327184,0.007543362,0,0,1.020366856
170418,3462.74,0.980710513,0.986625909,0.007469931,0,0,0.791894304
170419,3445.88,0.985469629,0.985998824,0.006973794,0,0,0.075883411
170420,3461.55,0.980835603,0.985040604,0.00622518,0,0,0.675482686
170421,3466.79,0.984227255,0.984369588,0.005472539,0,0,0.026008636
170424,3431.26,0.992079512,0.984083574,0.004847469,0,0,-1.64950797
170425,3440.97,0.98879305,0.984144787,0.004901228,0,0,-0.948387263
170426,3445.18,0.986453293,0.98399459,0.004774243,0,0,-0.514993351
170427,3446.72,0.985139845,0.983698051,0.004487159,0,0,-0.321315502
170428,3439.75,0.977057308,0.983331809,0.004721207,0,0,1.329003355
170502,3426.58,0.982541379,0.983343506,0.004718825,0,0,0.169984462
170503,3413.13,0.996142103,0.983768447,0.005452104,0,0,-2.269519309
170504,3404.39,0.99903055,0.984432469,0.006427611,0,0,-2.271151885
170505,3382.55,1,0.98536188,0.007258087,0,0,-2.016801213
170508,3358.81,0.996534303,0.98647532,0.00717384,0,0,-1.40217553
170509,3352.53,1,0.987748539,0.007202902,0,0,-1.700906233
170510,3337.7,0.998540362,0.988519348,0.007500702,0,0,-1.336010192
170511,3356.65,1,0.989383182,0.00778743,0,0,-1.363327559
170512,3385.38,1,0.990148222,0.0080502,0,0,-1.223792938
170515,3399.19,1,0.990659245,0.008344577,0,0,-1.119380341
170516,3428.65,0.998831772,0.991619324,0.00811017,0,0,-0.889309126
170517,3409.97,0.993968484,0.992282222,0.007703212,0,0,-0.218903668
170518,3398.11,0.998488515,0.992933167,0.007647092,0,0,-0.726465555
170519,3403.85,1,0.993891387,0.007241356,0,0,-0.843573122
170522,3411.24,0.995514576,0.994455753,0.006879323,0,0,-0.15391391
170523,3424.19,0.998331747,0.994768364,0.006907658,0,0,-0.515859795
170524,3424.17,0.999553198,0.995306372,0.006836436,0,0,-0.621204797
170525,3485.66,0.988828515,0.995425133,0.006693688,0,0,0.985498345
170526,3480.43,0.986828893,0.995509585,0.006566539,0,1,1.321958505
170531,3492.88,0.981018529,0.995707646,0.00601747,1,1,2.44107874
170601,3497.74,0.975810095,0.995371082,0.006914079,1,1,2.829152928
170602,3486.51,0.973311338,0.994229544,0.008486091,1,1,2.464999058
170605,3468.75,0.967067306,0.992631382,0.010341322,1,1,2.472031564
170606,3492.88,0.960280067,0.990645385,0.012450626,1,1,2.438858873
170607,3533.87,0.948685153,0.988252928,0.015486578,1,1,2.554972043
170608,3560.98,0.937298159,0.985117835,0.018944054,1,1,2.52425774
170609,3576.17,0.938615894,0.982121612,0.021301576,1,0,2.042370834
170612,3574.39,0.946649628,0.979454093,0.022263609,0,0,1.473456742
170613,3582.27,0.948892741,0.976898731,0.022709796,0,0,1.233211817
170614,3535.3,0.957116577,0.974754559,0.022436669,0,0,0.786123058
170615,3528.79,0.951902006,0.972408071,0.022239231,0,0,0.922067165
170616,3518.76,0.948591256,0.97013921,0.022238562,0,0,0.968945438
170619,3553.67,0.950193592,0.967724464,0.021611454,0,0,0.811184261
170620,3546.49,0.95225653,0.96533729,0.020465142,0,0,0.639172701
170621,3587.96,0.954355678,0.963279345,0.019307543,0,0,0.462185519
170622,3590.34,0.953717475,0.961048632,0.017541049,0,0,0.417942861
170623,3622.88,0.962124056,0.959177174,0.015034325,0,0,-0.196010233
170626,3668.09,0.948839859,0.957177742,0.01346006,0,0,0.619453568
170627,3674.72,0.950515958,0.955362095,0.011565712,0,0,0.419008978
170628,3646.17,0.951838507,0.953903094,0.009875908,0,0,0.209052818
170629,3668.83,0.948782492,0.952551714,0.008469502,0,0,0.445034581
170630,3666.8,0.943949471,0.95108362,0.007118721,0,0,1.002167315
170703,3650.85,0.950515958,0.950256053,0.006043675,0,0,-0.043004421
170704,3619.98,0.961670549,0.950325577,0.006171699,0,0,-1.83822521
170705,3659.68,0.969047982,0.951343719,0.007436796,0,0,-2.380630653
170706,3660.1,0.97318163,0.953137892,0.008162972,0,0,-2.455446161
170707,3655.93,0.97269724,0.954841959,0.008521338,0,0,-2.095361094
170710,3653.69,0.974841621,0.956251559,0.009383029,0,0,-1.981243035
170711,3670.81,0.962059694,0.956909907,0.009301096,0,0,-0.55367536
170712,3658.82,0.960288131,0.957068484,0.009331791,0,0,-0.345019138
170713,3686.92,0.954390114,0.95719289,0.009275706,0,0,0.302163032
170714,3703.09,0.959649914,0.957745823,0.009063141,0,0,-0.210091778
170717,3663.56,0.957710993,0.958121693,0.00888763,0,0,0.046210284
170718,3667.18,0.968909748,0.958954354,0.009087079,0,0,-1.095555053
170719,3729.75,0.96262216,0.959367678,0.009054842,0,0,-0.35941897
170720,3747.88,0.966647812,0.960014194,0.009091723,0,0,-0.729632573
170721,3728.6,0.978710631,0.960843523,0.010004942,0,0,-1.785828165
170724,3743.47,0.980479631,0.962425512,0.010496399,0,0,-1.720029765
170725,3719.56,0.972861991,0.963542813,0.010350258,0,0,-0.900381215
170726,3705.39,0.978908076,0.964896292,0.01050787,0,0,-1.333456144
170727,3712.19,0.978366436,0.966375489,0.010197836,0,0,-1.175832582
170728,3721.89,0.974110697,0.96788355,0.008847668,0,0,-0.703817869
170731,3737.87,0.965874041,0.968651455,0.007873856,0,0,0.352738685
170801,3770.38,0.970639564,0.969099905,0.007709024,0,0,-0.199721627
170802,3760.85,0.970750959,0.969185054,0.007717821,0,0,-0.202894668
170803,3727.83,0.969644969,0.969008221,0.007661743,0,0,-0.083107506
170804,3707.58,0.969050865,0.968825902,0.007612566,0,0,-0.029551471
170807,3726.79,0.973591521,0.968763397,0.007565559,0,0,-0.638171423
170808,3732.21,0.97041147,0.969180986,0.007404853,0,0,-0.166172683
170809,3731.04,0.9778643,0.970059795,0.007336556,0,0,-1.063783277
170810,3715.92,0.982152993,0.971447939,0.006824274,0,0,-1.568672871
170811,3647.35,0.971668638,0.972048875,0.006234355,0,0,0.060990532
170814,3694.68,0.972628754,0.972794763,0.005242091,0,0,0.031668517
170815,3706.06,0.989223898,0.97381047,0.006309145,0,0,-2.443029644
170816,3701.42,0.994032432,0.975380984,0.007221022,0,0,-2.582937427
170817,3721.28,0.988918889,0.976494538,0.00751464,0,0,-1.653352752
170818,3724.67,0.992862788,0.977202146,0.00835376,0,0,-1.874681844
170821,3740.99,0.986521252,0.977504227,0.008584563,0,0,-1.050376807
170822,3752.3,0.982763011,0.977999278,0.00858825,0,0,-0.554680299
170823,3756.09,0.984566542,0.978282201,0.008712075,0,0,-0.721336919
170824,3734.65,0.987139227,0.978720841,0.008934547,0,0,-0.942228713
170825,3795.75,0.984751367,0.979252874,0.008962346,0,0,-0.613510445
170828,3842.71,0.981177346,0.980018039,0.008395331,0,0,-0.138089485
170829,3834.54,0.978697326,0.980420927,0.008110072,0,0,0.212526076
170830,3834.3,0.970104432,0.980388601,0.008151826,0,0,1.261578674
170831,3822.09,0.964834713,0.980148088,0.00854688,0,0,1.79169192
170901,3830.54,0.969833789,0.980187234,0.008495013,0,0,1.218767456
170904,3845.62,0.970509307,0.980033124,0.008647554,0,0,1.101330784
170905,3857.05,0.967329954,0.979879048,0.008853019,0,0,1.417493115
170906,3849.45,0.96340986,0.979156326,0.009585821,0,1,1.642683045
170907,3829.87,0.945632024,0.977330277,0.012126702,1,0,2.613921991
170908,3825.99,0.957903061,0.976641999,0.012834922,0,0,1.459996265
170911,3825.65,0.960853502,0.976053236,0.013290691,0,0,1.143637611
170912,3837.93,0.95965051,0.974574567,0.013392969,0,0,1.114320265
170913,3842.61,0.964799523,0.973112921,0.012736759,0,0,0.652709089
170914,3829.96,0.965678433,0.971950898,0.012270445,0,0,0.51118484
170915,3831.3,0.969909646,0.970803241,0.011241909,0,0,0.07948786
170918,3843.14,0.972841939,0.970119276,0.010635031,0,0,-0.25600895
170919,3832.12,0.973824555,0.969672353,0.010256819,0,0,-0.404823603
170920,3842.44,0.968265903,0.968857321,0.009640102,0,0,0.061349774
170921,3837.82,0.984107025,0.968705711,0.009357141,0,0,-1.64594235
170922,3837.73,0.996282133,0.969282249,0.010662067,0,0,-2.532331195
170925,3817.79,0.994163934,0.969931578,0.011763203,0,0,-2.060013364
170926,3820.78,0.99410171,0.970701798,0.012823864,0,0,-1.824716243
170927,3821.2,0.990936078,0.97174338,0.013595567,0,0,-1.411687939
170928,3822.54,0.993126872,0.973157988,0.014292897,0,0,-1.397119401
170929,3836.5,0.997036595,0.974518128,0.015223924,0,0,-1.479150034
171009,3882.21,0.993519155,0.975668621,0.015764859,0,0,-1.132299032
171010,3889.86,0.989611451,0.976782695,0.015930987,0,0,-0.805270608
171011,3902.69,0.981341075,0.977679256,0.015640703,0,0,-0.234121109
171012,3912.95,0.977776358,0.979286473,0.013706168,0,0,0.110177754
171013,3921,0.975682224,0.980175431,0.012792385,0,0,0.351240755
171016,3913.45,0.978814078,0.98107346,0.011968477,0,0,0.188777711
171017,3913.07,0.980007651,0.982091317,0.010865486,0,0,0.191769212
171018,3944.16,0.971045799,0.982403631,0.01042306,0,0,1.089682958
171019,3931.25,0.971385542,0.982688986,0.010011049,0,0,1.12909682
171020,3926.85,0.974387449,0.982912876,0.009757056,0,0,0.873770521
171023,3930.8,0.971593444,0.982850452,0.009828611,0,0,1.145330396
171024,3959.4,0.970460171,0.982682232,0.010018185,0,0,1.219987598
171025,3976.95,0.965015904,0.982519732,0.010287082,0,0,1.70153481
171026,3993.58,0.960974865,0.981363124,0.011345215,0,1,1.797080097
171027,4021.97,0.949233833,0.979010709,0.012864888,1,0,2.314584963
171030,4009.72,0.94997725,0.976801375,0.013879747,0,0,1.932609157
171031,4006.72,0.950081676,0.974600374,0.014469664,0,0,1.69448971
171101,3996.62,0.950414846,0.972574312,0.014892666,0,0,1.48794485
171102,3997.13,0.953885782,0.970612258,0.014624958,0,0,1.143693867
171103,3992.7,0.96525086,0.969022971,0.013266263,0,0,0.284338629
171106,4020.89,0.967152913,0.967704659,0.011948477,0,0,0.046177096
171107,4054.25,0.962617007,0.966354936,0.010814459,0,0,0.345641855
171108,4048.01,0.965147685,0.965545267,0.01022345,0,0,0.038889254
171109,4075.9,0.961996124,0.964756255,0.009831222,0,0,0.280751624
171110,4111.91,0.951735325,0.96355891,0.009888592,0,0,1.195679349
171113,4128.07,0.94791755,0.962014084,0.009792863,0,0,1.439470198
171114,4099.35,0.955448914,0.960786147,0.008918577,0,0,0.598439902
171115,4073.67,0.952321545,0.959849934,0.008766379,0,0,0.858779826
171116,4105.01,0.951255672,0.958843441,0.008524482,0,0,0.890114983
171117,4120.85,0.952212535,0.957734695,0.007808347,0,0,0.70721238
171120,4143.83,0.955492865,0.956929666,0.00710239,0,0,0.202298211
171121,4217.7,0.942919127,0.955552614,0.007010256,0,0,1.802143504
171122,4227.57,0.944651419,0.95453439,0.007042266,0,0,1.403379343
171123,4102.4,0.951366861,0.954053989,0.006906193,0,0,0.389089705
171124,4104.2,0.948469215,0.954015759,0.006936331,0,0,0.799636486
171127,4049.95,0.947759588,0.953904875,0.007021491,0,0,0.87521127
171128,4055.82,0.945370508,0.953669317,0.007232362,0,0,1.147454845
171129,4053.75,0.945491145,0.953423132,0.00743007,0,0,1.067552102
171130,4006.1,0.944443262,0.952951006,0.007694423,0,0,1.105702645
171201,3998.14,0.951111395,0.952244033,0.007133982,0,0,0.15876654
171204,4018.86,0.959002453,0.95183651,0.006436166,0,0,-1.113386956
171205,4040.17,0.957526428,0.951581981,0.006078092,0,0,-0.978012064
171206,4015.82,0.964123598,0.951530776,0.005960979,0,0,-2.112542488
171207,3971.06,0.972641494,0.952063045,0.007275065,0,0,-2.828627438
171208,4003.38,0.976464021,0.95329948,0.009091146,0,0,-2.548033182
171211,4069.5,0.96967052,0.954387128,0.009694589,0,0,-1.576486891
171212,4016.02,0.963596108,0.954794488,0.009910322,0,0,-0.888126635
171213,4050.09,0.971009351,0.955728878,0.010526707,0,0,-1.45159094
171214,4026.15,0.974756184,0.956903904,0.011285376,0,0,-1.581894962
171215,3980.86,0.980191931,0.958302874,0.012356578,0,0,-1.771449683
171218,3985.29,0.997665325,0.960411497,0.01513726,0,0,-2.461068154
171219,4035.33,1,0.96326554,0.016939446,0,0,-2.168575086
171220,4030.49,0.999561425,0.966011041,0.018168947,0,0,-1.846578393
171221,4067.85,1,0.968442697,0.019323615,0,0,-1.63309515
171222,4054.6,0.99519597,0.970779035,0.019604334,0,0,-1.245486583
171225,4041.54,0.996638408,0.973222976,0.019630298,0,0,-1.192820983
171226,4053.62,0.996129746,0.975760938,0.01911428,0,0,-1.065632983
171227,3991.21,0.984420691,0.977707415,0.017807027,0,0,-0.377001457
171228,4018.9,0.982464676,0.979608486,0.016007499,0,0,-0.178428261
171229,4030.85,0.987556211,0.981430727,0.014605751,0,0,-0.419388504
180102,4087.4,0.988444977,0.982902853,0.013680682,0,0,-0.405105832
180103,4111.39,0.97675482,0.983864273,0.012421139,0,0,0.572367218
180104,4128.81,0.961792865,0.983747736,0.012625351,0,0,1.73895134
180105,4138.75,0.967292057,0.983480264,0.012926106,0,0,1.252365357
180108,4160.16,0.978207569,0.983567442,0.012882101,0,0,0.416071329
180109,4189.3,0.958637481,0.98301579,0.013717668,0,0,1.777146706
180110,4207.81,0.962517319,0.98296185,0.013799922,0,0,1.481496169
180111,4205.59,0.956827899,0.982252778,0.014776198,0,1,1.720664487
180112,4225,0.942215385,0.980625738,0.017232517,1,0,2.228946183
180115,4225.24,0.943210327,0.978776657,0.019158035,0,0,1.856470679
180116,4258.47,0.947600899,0.976273436,0.019819448,0,0,1.446686971
180117,4248.12,0.94646434,0.973596653,0.020060079,0,0,1.35255261
180118,4271.42,0.952341376,0.971235651,0.019617205,0,0,0.96314817
180119,4285.4,0.946142717,0.968542787,0.019151882,0,0,1.169601496
180122,4336.6,0.931960522,0.965381014,0.019731128,0,0,1.693795332
180123,4382.61,0.92493286,0.961795737,0.020260118,0,1,1.81947992
180124,4389.89,0.909182235,0.957448361,0.021776784,1,0,2.216402898
180125,4365.08,0.91548991,0.954001822,0.022717684,0,0,1.695239357
180126,4381.3,0.918212074,0.950789192,0.023021869,0,0,1.415050988
180129,4302.02,0.931093945,0.947966079,0.021699881,0,0,0.777521915
180130,4256.1,0.936558775,0.945371769,0.019606375,0,0,0.449496347
180131,4275.9,0.940526984,0.943560377,0.018175666,0,0,0.166893099
180201,4245.9,0.942791277,0.942610297,0.017661818,0,0,-0.010246951
180202,4271.23,0.947668393,0.941629114,0.016739486,0,0,-0.360780393
180205,4274.15,0.954306372,0.940434054,0.014722277,0,0,-0.942267101
180206,4148.89,0.958522879,0.940428324,0.01471484,0,0,-1.229680679
180207,4050.5,0.958017171,0.940203317,0.014390119,0,0,-1.237922642
180208,4012.05,0.962438694,0.940483857,0.014780671,0,0,-1.485374924
180209,3840.65,0.962493365,0.941497756,0.015579603,0,0,-1.347634417
180212,3890.1,0.970063031,0.942840391,0.016840967,0,0,-1.616453474
180213,3935.63,0.967705341,0.943845613,0.017717282,0,0,-1.346692369
180214,3966.96,0.973012991,0.945173046,0.018880199,0,0,-1.474557887
180222,4052.73,0.976197581,0.946365856,0.020072837,0,0,-1.486173845
180223,4071.09,0.987860744,0.948451757,0.022112408,0,0,-1.782211437
180226,4118.42,0.998341644,0.951770813,0.02437312,0,0,-1.910745567
180227,4058.98,1,0.95552417,0.025763045,0,0,-1.726342109
180228,4023.64,0.996297902,0.959879954,0.024864285,0,0,-1.464669055
180301,4049.09,1,0.964105458,0.024092437,0,0,-1.489867613
180302,4016.46,1,0.968194855,0.022799143,0,0,-1.395014981
180305,4018.1,0.995369396,0.971408627,0.021802497,0,0,-1.098991953
180306,4066.56,1,0.974580688,0.02106799,0,0,-1.206537119
180307,4036.65,0.993390499,0.977223864,0.01985178,0,0,-0.814367002
180308,4077.6,0.999316823,0.980050141,0.01868085,0,0,-1.031360004
180309,4108.87,1,0.982666722,0.017536426,0,0,-0.988415666
180312,4127.67,1,0.984951403,0.016598567,0,0,-0.906620229
180313,4091.25,0.981304222,0.98609047,0.015430015,0,0,0.310190747
180314,4073.34,0.97198904,0.986789064,0.014372125,0,1,1.029772859
180315,4096.16,0.930464402,0.985190349,0.018429111,1,1,2.969538048
180316,4056.42,0.942444527,0.984187907,0.020189843,1,0,2.067543637
180319,4074.25,0.953474963,0.983358504,0.021119933,0,0,1.414944885
180320,4077.7,0.961065201,0.983026497,0.021428885,0,0,1.024845465
180321,4061.05,0.981844479,0.983468071,0.0213023,0,0,0.076216762
180322,4020.35,0.986292509,0.983972818,0.02124047,0,0,-0.109210918
180323,3904.94,0.997759026,0.984467732,0.021450112,0,0,-0.619637533
180326,3879.89,0.98335865,0.983718582,0.021200247,0,0,0.016977714
180327,3913.27,0.974796919,0.982458428,0.02092884,0,0,0.36607421
180328,3842.72,0.980962625,0.981691664,0.020674493,0,0,0.035262714
180329,3894.05,0.973057439,0.980344536,0.020293009,0,0,0.359093955
180330,3898.5,0.973454758,0.979017274,0.019801937,0,0,0.280907682
180402,3886.92,0.985195037,0.978508556,0.019487937,0,0,-0.343108722
180403,3862.48,0.977948819,0.977405997,0.018820388,0,0,-0.028842211
180404,3854.86,0.98786967,0.977129956,0.018612945,0,0,-0.577002404
180409,3852.93,0.995445372,0.976936383,0.018388842,0,0,-1.006533682
180410,3927.17,1,0.976936383,0.018388842,0,0,-1.254217987
180411,3938.34,0.998801316,0.976876449,0.018311506,0,0,-1.197327356
180412,3898.64,0.994428929,0.977532684,0.018709392,0,0,-0.903088917
180413,3871.14,1,0.978933232,0.019311304,0,0,-1.090903408
180416,3808.86,0.994781372,0.982149081,0.015862411,0,0,-0.796366406
180417,3748.64,0.999153935,0.984984551,0.013243909,0,0,-1.069879307
180418,3766.28,1,0.987310803,0.011371714,0,0,-1.115856136
180419,3811.84,1,0.989257543,0.009876581,0,0,-1.08766968
180420,3760.85,1,0.990165319,0.009993039,0,0,-0.984153182
180423,3766.33,0.99151927,0.990426657,0.009954698,0,0,-0.109758492
180424,3843.49,0.985158722,0.989796642,0.009864539,0,0,0.470160844
180425,3828.7,0.993634374,0.990310428,0.009778802,0,0,-0.339913425
180426,3755.49,0.975720735,0.990356619,0.009703558,0,0,1.508300646
180427,3756.88,0.988754145,0.990746195,0.009459908,0,0,0.210578101
180502,3763.65,0.989884063,0.991587526,0.008503875,0,0,0.200316098
180503,3793,0.986943738,0.992261975,0.007461027,0,0,0.712802261
180504,3774.6,0.980738077,0.992039127,0.007744394,0,0,1.459255559
180507,3834.19,0.978803252,0.992081848,0.007664519,0,0,1.732476218
180508,3878.68,0.978313198,0.991604025,0.008218782,0,0,1.617128607
180509,3871.62,0.99716378,0.991689945,0.008269877,0,0,-0.66190037
180510,3893.06,1,0.991689945,0.008269877,0,0,-1.004858367
180511,3872.84,1,0.991749879,0.008328265,0,0,-0.990616982
180514,3909.29,0.990241195,0.991540493,0.008309987,0,1,0.156353793
180515,3924.1,0.970632757,0.990072131,0.009275066,1,1,2.095874362
180516,3892.84,0.955286563,0.98809739,0.012018357,1,0,2.730059374
180517,3864.05,0.959781861,0.986128786,0.013271241,0,0,1.985264593
180518,3903.06,0.971392166,0.984698395,0.013239153,0,0,1.005066465
180521,3921.24,0.958398104,0.9826183,0.013957187,0,0,1.735320712
180522,3906.21,0.959794603,0.98060803,0.014214952,0,0,1.464192597
180523,3854.58,0.97945771,0.980004952,0.013981616,0,0,0.03914011
180524,3827.22,0.975688693,0.979531451,0.013958229,0,0,0.275304098
180525,3816.5,0.957032186,0.977701341,0.01440422,0,0,1.434937507
180528,3833.26,0.957386407,0.976784625,0.015103356,0,0,1.284364731
180529,3804.01,0.959111643,0.9753025,0.01531983,0,0,1.056856109
180530,3723.37,0.966591065,0.97413785,0.015035722,0,0,0.501923647
180531,3802.38,0.961902092,0.972885768,0.014955644,0,0,0.734416737
180601,3770.59,0.97708774,0.972703251,0.014876838,0,0,-0.294719149
180604,3807.58,0.988425371,0.973184357,0.015235747,0,0,-1.000345731
180605,3845.32,0.986626233,0.973600008,0.015494236,0,0,-0.840714212
180606,3837.35,0.992089906,0.973346315,0.015125255,0,0,-1.239224816
180607,3831.01,0.986937132,0.972693171,0.014165289,0,0,-1.00555384
180608,3779.62,0.996225886,0.972504466,0.013802872,0,0,-1.718585809
