,normval,normbuy,normsell,normavg,normper,feature_0,feature_1,feature_2,feature_3,feature_4
30,0.719772448,0.686692548,0.754941004,0.721126908,0.138865669,1.4427384326692452,0.12265620456911058,-0.039133719765853114,-0.028150624959525694,8.942683256529804e-05
31,0.349921485,0.17249092,0.268049327,0.220482588,-4.352128612,0.45646019859786613,-4.357223709189813,-0.12660501490258505,0.062468825843935094,8.808148790168113e-05
32,0.003371331,-0.025674477,0.04135887,0.007782811,-4.348747076,-0.03551726025966481,-4.3485986884643175,-0.04452622418862219,-0.022115812679256913,-7.620623066128228e-05
33,0.061030958,0.035634179,0.113702694,0.07473288,0.767954811,0.15118436159570753,0.766294173112825,-0.037622949498287164,-0.042231998142590876,1.2424001372737456e-05
34,0.145150824,0.082703405,0.148001946,0.115416403,1.109495657,0.25810493308131444,1.1067407654024715,-0.05076486146638845,-0.006667884918596226,6.482779004904349e-06
35,-0.133274086,-0.208809364,-0.093669794,-0.151198916,-3.627733839,-0.33428033329338946,-3.6241178420479687,-0.08229909114858375,-0.02655769011789766,1.937510775266993e-05
36,-0.188761604,-0.234717216,-0.146695649,-0.190697481,-0.764968754,-0.3890195005368039,-0.7606064237492257,-0.05368224764726258,-0.032332539281512584,1.3470391826198025e-05
37,-0.107998633,-0.180330505,-0.068635283,-0.124537384,1.118134713,-0.22815326569109276,1.1208382160360777,-0.0713603161567706,-0.03469780452555357,-5.864184381172699e-05
38,0.608402484,-0.251132114,-0.176263969,-0.21360665,9.785286841,0.0937755616801336,9.786589322117996,-0.42783168582665715,0.5409219750773301,5.8398483190530426e-05
39,-0.296379743,-0.312440769,-0.224164648,-0.268312163,-10.84568094,-0.6726580749738823,-10.838797670389102,-0.05664407998513599,-0.035914093039930706,7.2151178523161e-06
40,-0.22785957,-0.245199018,-0.16897045,-0.207089386,0.968966786,-0.4136269860884675,0.9736587195891683,-0.03270519936345206,-0.04698968520539398,1.2033691929744239e-05
41,-0.107998633,-0.141172073,-0.040249695,-0.09076611,1.673948283,-0.1712427177240698,1.67596987209504,-0.04763026437392146,-0.055561209621819985,-6.006314083036035e-05
42,-0.151440818,-0.209798214,-0.117718695,-0.163640964,-0.596623192,-0.32799268454297636,-0.5929143162954882,-0.0608066288881542,-0.02684913707399933,9.506886057807085e-05
43,-0.238127723,-0.338348621,-0.231261045,-0.284901561,-1.197638002,-0.559763339807504,-1.1912794694474311,-0.0874035104605787,-0.007132864749500173,-6.352723829455842e-05
44,-0.386423544,-0.438024629,-0.355842236,-0.397077487,-2.082192056,-0.8120647882851353,-2.073131788400965,-0.05673874583504965,-0.021517586897622953,-7.068058697201618e-05
45,-0.553083561,-0.637969954,-0.543305388,-0.590620459,-2.411354936,-1.1895521100276851,-2.3980053660385585,-0.07775306024686002,-0.006615614383498336,9.287200951357821e-05
46,-0.714412038,-0.80983196,-0.705536906,-0.757699392,-2.417571296,-1.5208517601493674,-2.40047874947856,-0.08617127716260564,-0.00636509034989885,9.555414971135212e-05
47,-0.8680394,-0.899421705,-0.803900852,-0.851705979,-2.384648918,-1.7382585080466981,-2.36523708447684,-0.05188345833885469,-0.04562005871305608,9.549674555220378e-05
48,-0.882849236,-0.901201633,-0.825190043,-0.863358055,-0.240755622,-1.7388972536433849,-0.2212201722559435,-0.03519159768668234,-0.04399651776347169,1.0312220587560539e-05
49,-0.783919533,-0.790648283,-0.691541234,-0.741109995,1.590146983,-1.4856176024541128,1.6069000774525,-0.03419501753755355,-0.07306547307962463,0.00010108542117326369
50,-0.65537016,-0.705805015,-0.600865052,-0.653423179,2.020983129,-1.28490592214964,2.035591890600591,-0.05677558156209109,-0.04694028717260024,2.0819791321624592e-05
51,-0.697035164,-0.73942589,-0.646794509,-0.69331673,-0.640613259,-1.3954061840237726,-0.6249289601503969,-0.05328910262103029,-0.03861220068701576,-6.57898001216739e-05
52,-0.649841154,-0.676337306,-0.586080891,-0.631303982,0.725744349,-1.263532776948898,0.7399949001733549,-0.042346542109062135,-0.05064907501459592,1.5873594892024112e-05
53,-0.638783144,-0.718264516,-0.611706769,-0.665075256,0.165940095,-1.3149646020325116,0.18083581534552726,-0.07470977640470766,-0.024065630848408404,1.855841594866625e-05
54,-0.598302926,-0.601184761,-0.520833464,-0.561194028,0.614115185,-1.1337723419012304,0.6268562047532407,-0.02766902750818706,-0.0598265454662566,-6.708578064826276e-05
55,-0.477652132,-0.521681278,-0.422272396,-0.472124762,1.820315608,-0.9263203350357324,1.8308675759131243,-0.05214076410857811,-0.046943032682391084,-6.139313376232747e-05
56,-0.500163082,-0.540667184,-0.463470922,-0.502143672,-0.334611714,-1.0069238039904826,-0.32327312711860834,-0.04658056250354961,-0.02884213482225506,9.958886325905913e-06
57,-0.434012483,-0.445539883,-0.377525671,-0.411494464,0.975872541,-0.8232503441635481,0.9851684805214274,-0.02703816744473332,-0.044989730661612326,8.985979399903088e-05
58,-0.408539565,-0.452066288,-0.379102648,-0.415641813,0.368689561,-0.8234736855272101,0.3780156868935721,-0.045400913214680996,-0.024726995842755617,8.96084243073858e-06
59,-0.486932962,-0.515945952,-0.414190388,-0.465212513,0.783747487,-0.9322600095906862,0.7942701697290567,-0.04740917835727429,-0.05761063162275504,-6.0635991056406935e-05
60,-0.534521901,-0.57409029,-0.488308312,-0.531372611,-0.705343222,-1.072015602709153,-0.6933029114777641,-0.049701639685806376,-0.03532181614602237,-6.793050808653889e-05
61,-0.462052438,-0.503486451,-0.421089663,-0.462447614,1.077247868,-0.9123566921208625,1.0876053767475748,-0.046375305760922206,-0.03460525166176115,-6.777081322750789e-05
62,-0.353249512,-0.415083325,-0.33317319,-0.374168319,1.594168607,-0.7198516897153955,1.602434504638686,-0.055254603541438796,-0.020578924243639718,1.2185034184319932e-05
63,-0.498188437,-0.559257551,-0.481211915,-0.520313012,-2.083200203,-1.052862974622736,-2.071406957097789,-0.05993081416916121,-0.011646265776821596,7.912590364173022e-06
64,-0.56315425,-0.576463528,-0.522804685,-0.549739444,-0.964063049,-1.1168584571870384,-0.9515650418110267,-0.026394592588245114,-0.02938017005839555,2.5128374013250188e-06
65,-0.546172305,-0.567959425,-0.487716945,-0.528015233,0.251645595,-1.0620312867705537,0.2635976616560123,-0.037484681577459225,-0.04556555846233684,-6.827625114047553e-05
66,-0.469951017,-0.495180117,-0.398617739,-0.44684568,1.136009264,-0.8924546143053413,1.1461009962647648,-0.04315509446199384,-0.057065536870652855,9.926165139445553e-05
67,-0.409329423,-0.470261115,-0.386593289,-0.428478847,0.888344624,-0.8372814496865449,0.8978862517497124,-0.0566326900607263,-0.021297555144881852,1.2247474608650943e-05
68,-0.397679019,-0.471843274,-0.378314159,-0.425121469,0.166090951,-0.8345575961504912,0.1755789993437039,-0.06769430904126984,-0.01799617549673166,1.4508084732828275e-05
69,-0.315928726,-0.302156737,-0.209774732,-0.255870115,1.181013205,-0.5285373266638627,1.1869326234791397,-0.022636390282013738,-0.08187606984032736,9.990707284414369e-05
70,-0.254122345,-0.29839911,-0.20307258,-0.250735301,0.877220085,-0.49326058310579224,0.882845311609008,-0.05250059883003187,-0.04199777678410535,1.729650649498482e-05
71,-0.177703593,-0.211380373,-0.125406458,-0.168380792,1.071790464,-0.3293520500983201,1.0755674644838937,-0.04381436490877516,-0.042849876633723194,1.4771146269784707e-05
72,-0.165065867,-0.26992025,-0.175475481,-0.22269132,0.171996451,-0.41461667495666327,0.17682347879092203,-0.08297737660389559,0.0032795684210320253,1.3563865440935352e-05
73,-0.193105822,-0.244605708,-0.142556084,-0.193659874,-0.390504623,-0.3913328490398031,-0.3860925426163647,-0.06052628158536679,-0.039620423198502175,-6.22338092143987e-05
74,-0.105036666,-0.136425597,-0.043995016,-0.090173632,1.220620084,-0.17406653127428745,1.2226487495417988,-0.044640296719452355,-0.04962936182909873,1.7331059361067047e-05
75,0.018971024,-0.100035943,-0.0037821,-0.051860023,1.69030087,-0.04933095000420333,1.6911372637988225,-0.08787482582034634,0.009340962804278744,1.4850639449247305e-05
76,-0.236745472,-0.285544069,-0.188682664,-0.237108296,-3.412290798,-0.5124079847461301,-3.406700094039381,-0.06266031306409947,-0.032258292749827666,1.4351810637483475e-05
77,-0.265970214,-0.296619181,-0.22337616,-0.260017464,-0.412684419,-0.5276014892150027,-0.40676256201465155,-0.04057396895005283,-0.03274387477828036,9.24073923694313e-06
78,-0.415450822,-0.444353264,-0.346774617,-0.395497545,-2.110582416,-0.8247360582221086,-2.101441335718848,-0.050919447301566334,-0.04940093490541375,9.701202061548897e-05
79,-0.32402477,-0.556093233,-0.463668044,-0.509845892,1.326056145,-0.9118434484035325,1.336819928957306,-0.1423255866404343,0.09372849532662225,8.794797648711827e-05
80,-0.448229925,-0.440595637,-0.352096915,-0.396287516,-1.77499149,-0.8385239453825413,-1.765745700803685,-0.029424263507932244,-0.06927824151961204,9.585295526334803e-05
81,-0.350287545,-0.36643194,-0.275613526,-0.321042748,1.430570032,-0.640546022610505,1.4378297818723065,-0.03628045449239799,-0.059713880731362357,1.7424735257454138e-05
82,-0.27860794,-0.368805179,-0.28054158,-0.324795112,1.025044143,-0.6148020038040027,1.032149026588305,-0.07225762072918257,-0.0040431957449451605,-6.796438594103282e-05
83,-0.434802341,-0.485093854,-0.411233556,-0.44822813,-2.210872422,-0.9145016159179626,-2.2006636327206603,-0.05347347264552878,-0.01595872445617791,6.944167995071027e-06
84,-0.456720897,-0.526427755,-0.432719869,-0.47962949,-0.322995708,-0.951324061285513,-0.312232683249182,-0.0664253159196149,-0.020451962982562577,1.4355460091958205e-05
85,-0.448822318,-0.413303396,-0.344606274,-0.37910564,0.112758813,-0.7915958635528755,0.12154623394049377,-0.005846897799122702,-0.07757964570402726,-6.950732689636752e-05
86,-0.390767762,-0.412710087,-0.325682549,-0.369230998,0.846816993,-0.7396173484612609,0.8551716848042278,-0.03882859873919746,-0.05165920167529442,1.532636869561177e-05
87,-0.349892616,-0.403414904,-0.322528595,-0.363108721,0.588127826,-0.7128087015816884,0.596237052029541,-0.052610752582704756,-0.02393027137991266,-6.915129917622886e-05
88,-0.3333056,-0.36643194,-0.27876748,-0.322622691,0.234826893,-0.6478789853499695,0.24213559113647726,-0.045563850216918805,-0.04304046198055339,1.4590352499455062e-05
89,-0.186194566,-0.180923815,-0.097612237,-0.139349346,2.099630551,-0.27839086510396843,2.102815366298342,-0.022144286448531628,-0.07051656313915299,-6.40915835486422e-05
90,-0.149071244,-0.212566992,-0.123040992,-0.167788313,0.512041384,-0.3204513480876797,0.5157451145506904,-0.06054006404652526,-0.02319844389385592,1.4151140572363219e-05
91,-0.296972137,-0.316000627,-0.237371832,-0.276606862,-2.040235185,-0.5863972116050116,-2.0337785711290493,-0.03953953849298148,-0.042249897578728934,9.104201051918226e-05
92,-0.348905294,-0.374738274,-0.303801992,-0.339212089,-0.739877169,-0.6916103798962957,-0.732137871468621,-0.037986927517878924,-0.03389139754758169,8.895569864270092e-05
93,-0.254912203,-0.280204283,-0.205240923,-0.242638095,1.344705855,-0.4763335154450534,1.3501438839086215,-0.03548608502986183,-0.04103999598082217,9.208107820991851e-05
94,-0.193105822,-0.218104548,-0.155763267,-0.186945118,0.866401238,-0.36718514273889274,0.8705912000615269,-0.03189639880866239,-0.030820761842436206,6.755106830194646e-06
95,-0.18066556,-0.234321676,-0.154580534,-0.194449845,0.169789213,-0.3800740484197431,0.17412985379167958,-0.053002783430232174,-0.022229951464846492,1.0916574826977388e-05
96,-0.201991724,-0.236892684,-0.159902832,-0.198399702,-0.298649181,-0.4019281759279016,-0.2941285578441683,-0.043728180338196344,-0.032733382670016964,1.0495169522395376e-05
97,-0.189156533,-0.234914986,-0.161874053,-0.198399702,0.175592397,-0.39017176285971705,0.18003535626859218,-0.046860313368195676,-0.022824624923652614,8.95555881216814e-06
98,-0.300723962,-0.323515881,-0.239343053,-0.281544183,-1.55202712,-0.5899906728949922,-1.5454967451862258,-0.04244760947541818,-0.04457535545330671,-6.807692497021178e-05
99,-0.266167678,-0.296421411,-0.219039473,-0.257845043,0.487586744,-0.5142161088162565,0.4934082835207393,-0.04024564185196818,-0.037741614241571686,-6.922537943757079e-05
100,-0.195277932,-0.22878412,-0.169758939,-0.199189673,0.996447893,-0.3852669520896323,1.0008696993498245,-0.03467698448718913,-0.022481969445597078,8.589552334699324e-05
101,-0.250962914,-0.274864497,-0.199327259,-0.237108296,-0.777116177,-0.4898446606336513,-0.7716572541621729,-0.03869493838031877,-0.038654242899074404,1.0111838187734645e-05
102,-0.258269099,-0.283170831,-0.203466824,-0.243230574,-0.105761259,-0.4952261818801934,-0.10020244760896631,-0.03942097876341176,-0.042313449689750704,9.264722424806582e-05
103,-0.287098913,-0.313231849,-0.232838022,-0.273051991,-0.408901999,-0.5576754527558243,-0.40265651203696107,-0.04079612654365174,-0.04139157946325478,1.1945528406248629e-05
104,-0.353446977,-0.398470657,-0.353279648,-0.375945755,-0.942507906,-0.7511314000295077,-0.934050549934293,-0.03895694759356698,-0.00030508489039338116,-1.776475906406505e-06
105,-0.337452354,-0.355356828,-0.29532574,-0.325387591,0.226498347,-0.654169856472776,0.23386606653933434,-0.028751768872761957,-0.033018847971197085,5.657997955127447e-06
106,-0.303291,-0.341710708,-0.262603465,-0.30228093,0.485628347,-0.599439339927522,0.4924248652321919,-0.044817834639192866,-0.03320343773719492,-6.906303381545853e-05
107,-0.180073167,-0.231157358,-0.145118672,-0.188130075,1.747367028,-0.35255271101037633,1.751482739765087,-0.05115765978534442,-0.03165114012152989,1.445211123167478e-05
108,-0.173556839,-0.255087511,-0.159902832,-0.207484372,0.087244553,-0.3970097326178771,0.0918182376835254,-0.07199773151370785,-0.013817271631256595,1.4895293649022645e-05
109,-0.209297909,-0.237881533,-0.162268298,-0.200177137,-0.49774571,-0.41038692874707017,-0.49315418744859013,-0.04053872844027722,-0.035833668035331195,-7.04566586018085e-05
110,-0.157364752,-0.250143264,-0.179615046,-0.214989099,0.720857961,-0.39292113302315446,0.7254665503781458,-0.06801573825002735,0.011770361016894937,-7.440527738927782e-05
111,-0.130904513,-0.178550576,-0.095838137,-0.137176925,0.361994933,-0.2671440577501265,0.3650612558767665,-0.0507510586495928,-0.0291162577082726,1.2448918263435749e-05
112,-0.121031289,-0.177759497,-0.100766191,-0.139349346,0.132444467,-0.2679460129386707,0.135529699590389,-0.05365002108869379,-0.017858321545249967,-7.078448716915653e-05
113,-0.0959533,-0.138007756,-0.050302924,-0.094123488,0.340459205,-0.18534982416284002,0.34258807111254186,-0.049760635758316525,-0.03685108670080518,1.4490732517385974e-05
114,-0.134261409,-0.171035322,-0.090910084,-0.131054647,-0.525244697,-0.2695238572740258,-0.522226094523793,-0.04612011804926029,-0.033330210579955,-6.922419626646803e-05
115,-0.147491529,-0.182308204,-0.100766191,-0.141521767,-0.184762563,-0.28810396345078804,-0.18151965973694703,-0.04504086382468617,-0.03643506935106003,1.2235601181201372e-05
116,-0.460472722,-0.490038101,-0.413007655,-0.451585508,-4.312692353,-0.9560241879429736,-4.302189345119788,-0.04808122641353951,-0.029432833620851084,7.439735860426122e-06
117,-0.434802341,-0.467096798,-0.38481919,-0.42591144,0.37365431,-0.8520548859026726,0.38327135709183446,-0.04306434697744779,-0.039842177216981356,9.33703261247476e-05
118,-0.234573362,-0.470261115,-0.408670968,-0.439538445,2.919566666,-0.7436283479755985,2.928564676815205,-0.13086072809068988,0.11682208179675146,-2.331604418093214e-06
119,-0.440923739,-0.468481187,-0.398814862,-0.433811153,-2.894062715,-0.9035263050496695,-2.8840636122701184,-0.042155813172185086,-0.027809425277730115,-7.455499021752354e-05
120,-0.402418167,-0.402228284,-0.351308427,-0.376933219,0.559701218,-0.7600956029834023,0.5682496456768503,-0.016261218136203445,-0.03965205433843544,-7.707436307086146e-05
121,-0.392544943,-0.45048413,-0.374174594,-0.412481928,0.140082151,-0.8132152524656222,0.14930718709014004,-0.05398265114149882,-0.01651199748194293,-7.135601295374383e-05
122,-0.346733184,-0.381857989,-0.314052343,-0.347901773,0.659771576,-0.687803762871072,0.6675744789345066,-0.039030062870132415,-0.027375914895668763,8.847571892153794e-05
123,-0.350090081,-0.387791085,-0.313658098,-0.350666673,-0.051176044,-0.7016339251459085,-0.043259684647928086,-0.04367078319202966,-0.029047977657530533,9.001609847764103e-05
124,-0.331330955,-0.371376187,-0.300253793,-0.33585471,0.265990059,-0.6663719378461992,0.2735360441039951,-0.04325758192290605,-0.02563531650290951,8.48863036048697e-06
125,-0.391360156,-0.40835915,-0.339678221,-0.374168319,-0.860728069,-0.7664194259416464,-0.8521710822571787,-0.0331497448448598,-0.038247040386068576,-7.277720243492602e-05
126,-0.367466954,-0.410139079,-0.334750167,-0.372588377,0.342554769,-0.7385701973016114,0.3509202563063324,-0.04587224432455572,-0.027098778746597885,-7.074799077882998e-05
127,-0.307437754,-0.378495902,-0.306561702,-0.342569467,0.860989789,-0.6578025917256545,0.8685404275537979,-0.05763283994898613,-0.005120662535452902,7.727894158982007e-06
128,-0.361937949,-0.376320433,-0.317600541,-0.346914309,-0.777945043,-0.710095240416731,-0.7700150265653459,-0.028310520247865095,-0.03277840411012278,8.520111572254963e-05
129,-0.331923349,-0.36643194,-0.3101099,-0.338422117,0.428471745,-0.6685793199749972,0.4360519488451394,-0.03525618537986808,-0.018670473259981724,-7.691637833118214e-05
130,-0.315138868,-0.36722302,-0.302816381,-0.335064739,0.236773905,-0.6574157690508025,0.24424802389549347,-0.04689708763958246,-0.011889044746865807,5.541368530731505e-06
131,-0.323037447,-0.362081003,-0.300056671,-0.331114883,-0.11554095,-0.6594034333406162,-0.10809156748970104,-0.04033513387670212,-0.01878909317718158,5.070319203104301e-06
132,-0.333897994,-0.368805179,-0.307744434,-0.338422117,-0.157969733,-0.6761695531185605,-0.15034220736870513,-0.038078550198818284,-0.02092147846992015,-7.57277246687671e-05
133,-0.340611786,-0.379484751,-0.300253793,-0.34000206,-0.09903639,-0.681246962288583,-0.09135359664798781,-0.04609218735937237,-0.03193140904149011,-6.952666482440417e-05
134,-0.364307523,-0.396888498,-0.321740106,-0.359356357,-0.342258966,-0.7249512122666185,-0.334109316824865,-0.042038200561100345,-0.03293687024480363,9.765057957938916e-06
135,-0.353644441,-0.391153172,-0.317600541,-0.354419036,0.150320274,-0.7066716724145126,0.15830556972932208,-0.04304635409437084,-0.029083363582803834,9.35197943019439e-06
136,-0.366677096,-0.391153172,-0.317600541,-0.354419036,-0.190120374,-0.717017933167949,-0.18206683306232818,-0.03727792427723835,-0.03780105248144272,9.718753480630893e-06
137,-0.353644441,-0.388582164,-0.309518534,-0.34908673,0.184496987,-0.698294629473815,0.19238041096866537,-0.043607778929459995,-0.03515175043505131,1.143278829118799e-05
138,-0.366677096,-0.391153172,-0.312672488,-0.35185163,-0.190120374,-0.7132702754613605,-0.18211283242863305,-0.038938407519892554,-0.04155155117157361,9.206397646918663e-05
139,-0.413278713,-0.415874405,-0.344014908,-0.379895611,-0.67373147,-0.784061987385167,-0.6649978237950052,-0.026847869712740766,-0.05133947151631696,9.040573080029701e-05
140,-0.421572221,-0.465316869,-0.387381778,-0.426306426,-0.123576445,-0.8516250499392095,-0.11396656732948916,-0.048034655951975896,-0.0274760674674685,9.092168417557112e-05
141,-0.479034383,-0.49181803,-0.418527075,-0.455337872,-0.839492865,-0.9317453914405665,-0.8290865482948645,-0.03262097796714436,-0.044795059881868105,-7.103116919610075e-05
142,-0.420782363,-0.462745861,-0.393295442,-0.428083861,0.855142605,-0.8427767098648062,0.8647146244404995,-0.04259989474306668,-0.02405867117059679,8.16791898233804e-06
143,-0.434802341,-0.457801614,-0.381665236,-0.419789163,-0.207106694,-0.8493048177198859,-0.19757057543697043,-0.037462839608554066,-0.04078727111646069,1.0612281939242907e-05
144,-0.443885706,-0.467690107,-0.396449396,-0.432231211,-0.135647672,-0.8715984641547131,-0.1258508542481498,-0.03608193021451417,-0.03661365571569769,-7.171621676857476e-05
145,-0.474097771,-0.485093854,-0.413007655,-0.449018101,-0.444890094,-0.915555619532695,-0.434645214963309,-0.03062370027595085,-0.0459146203430158,9.018413302278039e-05
146,-0.483970995,-0.502299832,-0.428383182,-0.465410006,-0.148370091,-0.9416406430737645,-0.13779954891720128,-0.03432538603825894,-0.04255943312666022,1.0059696005315644e-05
147,-0.487920284,-0.50487084,-0.426806205,-0.465804992,-0.061306962,-0.9433296997123028,-0.050718323877981725,-0.03489713641772861,-0.0468620270905879,9.226229511732909e-05
148,-0.508061661,-0.50487084,-0.435873823,-0.470347327,-0.300355593,-0.9628936237101804,-0.28959705674950037,-0.022400183588866057,-0.05399016661195438,8.987547295560838e-05
149,-0.668995209,-0.692752204,-0.619985899,-0.656385571,-2.388644701,-1.3458541474631203,-2.3736479328660445,-0.04043856708424054,-0.03384294800895238,8.811063321795265e-05
150,-0.740872278,-0.761971654,-0.685430448,-0.723928119,-1.106205863,-1.4684557840510315,-1.0897604991295158,-0.03823350234036865,-0.0408495311660374,-7.077500650920499e-05
151,-0.720730901,-0.717473436,-0.652708174,-0.685219524,0.31102061,-1.3844760195564008,0.32656345935758685,-0.019875345950711137,-0.051924669352555686,8.02630398732962e-06
152,-0.654975231,-0.675348457,-0.600865052,-0.638216231,1.017736665,-1.2731671968543978,1.0321122447421314,-0.03348766333722583,-0.043623468743692384,1.087337360772267e-05
153,-0.638585679,-0.669810901,-0.598499586,-0.634266374,0.247705405,-1.2677126497761426,0.2619986714075776,-0.03903706339344851,-0.03208287411686628,8.6589976187601e-06
154,-0.508061661,-0.660317948,-0.584898159,-0.622614297,0.56647323,-1.1815012470419557,0.5800693392572182,-0.09891390281031198,0.050825140955354564,8.514989735675105e-05
155,-0.58388802,-0.616808579,-0.52694425,-0.572056133,-1.127067072,-1.1624573137056249,-1.1140516011782806,-0.04857583271961402,-0.042416500496679,-6.654806607425678e-05
156,-0.529387824,-0.580814465,-0.499938518,-0.540457281,0.818029729,-1.0660256064812788,0.8301232610732908,-0.051162526205803416,-0.02587175231492511,1.1560647438485505e-05
157,-0.546172305,-0.607117856,-0.517285266,-0.562181492,-0.25299719,-1.1191548377435847,-0.24035696817072136,-0.06069167894420763,-0.023946251651871087,9.401302389028254e-05
158,-0.567301004,-0.603755769,-0.52694425,-0.56553887,-0.318816035,-1.1352852598167957,-0.3060402022313915,-0.04445994967737649,-0.031458919309245936,-7.065463225489066e-05
159,-0.484365924,-0.514759333,-0.43094577,-0.472914733,1.241970944,-0.9374555697552497,1.2525962342692603,-0.04116906023647887,-0.043895980308126914,1.3992430652032262e-05
160,-0.473307913,-0.511595015,-0.431537136,-0.471532284,0.160034106,-0.9421248489866362,0.17066631326445214,-0.04560086657871208,-0.0334974765864004,9.209554094571915e-05
