,0,1,2,3,4,5,6,7,8,9,10,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
10,-0.5253623,-0.16298665,0.03538988,0.105635606,0.085779235,-0.29648045,-0.059942465,0.17155032,-0.31258136,-0.027953103,-0.46925363,1.1671612274928775,0.7940525780066093,0.7871056001887621,-0.3650052981323283,-0.21007674066878088,0.26720811637024056,0.35420839548158606,0.4792975629914841,-0.35006230213917855,-0.35724849559933897,0.005624797263962859
11,-0.5298134,-0.33752817,-0.048373587,-0.08393813,0.03806738,-0.13735197,-0.051239327,0.16915436,-0.31803107,-0.029112026,-0.4686151,0.5222243955675018,1.262720980446131,0.6351691644167187,-0.29248535523471686,-0.41807933127021946,0.803890356634103,0.09959570424917791,0.5367740212760967,-0.3959146962818708,-0.18829007236063947,-0.008097362638869461
12,-0.5283087,-0.34433103,0.025760358,-0.08591654,-0.006140919,-0.1476384,-0.059527233,0.15666054,-0.3174187,-0.026428744,-0.46820226,0.5696910670289138,1.1180496154709487,0.8717233758125297,-0.21276963322824494,-0.3865857340880201,0.5080039622914932,0.5307411932734155,0.3983114702296211,-0.47665812837596805,-0.19602859728150832,-0.017104373446086486
13,-0.5310416,-0.40798765,-0.017107591,-0.15679076,-0.053954843,-0.07382983,-0.05016247,0.12608652,-0.3133585,-0.02603662,-0.46529368,0.31235080012349253,1.3020634654471173,0.7307911700198472,-0.1587271107860674,-0.5161166744625497,0.7730521953710141,0.4000779854205105,0.3618118030372645,-0.48492515541701064,-0.07633509032853258,-0.011084453314161781
14,-0.5291893,-0.40000486,0.03437887,-0.14381021,-0.09905231,-0.09464925,-0.057783365,0.13760526,-0.31489697,-0.024872124,-0.46532103,0.3901915544327705,1.23302140606317,0.8574306381226964,-0.11981223527975321,-0.4778512876740632,0.5179723859979126,0.7000414590068111,0.2685650897143229,-0.5399516271846575,-0.10470848132815877,-0.017831378629898233
15,-0.52631944,-0.3254404,0.066226654,-0.002327509,-0.24328116,-0.24212626,-0.055652138,0.1804763,-0.30589733,-0.023660839,-0.46151084,0.8355835510779408,1.207953042781198,0.6140588197158257,-0.20984942985818017,-0.49628843075701534,0.1351917543131864,0.9256667344207207,0.10010128540466334,-0.5972100755644331,-0.2867001299442445,0.011473540902879921
16,-0.53094304,-0.39617765,-0.027583972,-0.094965674,-0.291789,-0.166194,-0.054389965,0.16525057,-0.32107213,-0.02586256,-0.46633124,0.5270227583418252,1.5844638926505774,0.32575934392720457,-0.22192551065697438,-0.660008857305114,0.6027508117214073,0.5266585131820428,0.0992012665736513,-0.5686930399895507,-0.16936589984128234,-0.013349083908371369
17,-0.5296636,-0.38956624,0.024667963,-0.05873961,-0.3373389,-0.20260157,-0.051933184,0.14444606,-0.32269084,-0.025607318,-0.46569976,0.6618267043523399,1.4414638549948158,0.43446217520318536,-0.1700880253916284,-0.6681243465614873,0.377975756343135,0.8320563412482416,-0.027618345200919762,-0.6218599423199409,-0.21467003638300922,0.008626521900282395
18,-0.52597094,-0.2547053,0.07145267,0.123304725,-0.3778305,-0.37913293,-0.054666545,0.13575289,-0.31467655,-0.025819793,-0.45920885,1.2628588838249024,1.1443521550833673,0.345275514591979,-0.2846821182854641,-0.6128859864717421,-0.015943625796139598,0.9963395984105815,-0.17431967245085328,-0.6058340616033382,-0.4022437211515947,0.026213113094465133
19,-0.5249063,-0.24378447,0.03570187,0.1380239,-0.42540744,-0.39695123,-0.057730693,0.15500094,-0.31934738,-0.02608198,-0.46105462,1.2979869373506003,1.3005031407036003,0.1360084956996174,-0.3424570713050529,-0.6511073084844856,0.060913842613700045,0.8344561231612349,-0.19512015402957567,-0.5907529748034723,-0.41470692863494724,0.02273761091457751
20,-0.5234457,-0.09852287,0.059674233,0.27434224,-0.56054294,-0.4900061,-0.052105304,0.20968306,-0.3145016,-0.026924461,-0.45642707,1.7366715326724302,1.2953860381059654,-0.14650368807885714,-0.3477941935664376,-0.5738230196861727,-0.35010417825586,0.9621306959916592,-0.32551922533678435,-0.5555908341576975,-0.46491814683619664,0.024597754331456244
21,-0.59839314,-0.0640734,0.0631357,0.3451785,-0.43814185,-0.5745947,-0.019098077,-0.4405161,-0.39217836,-0.03653285,-0.57336634,2.3056461091885954,0.261555727669811,0.24303045271261836,-0.10078577883435932,-1.1334571699810267,0.5432036680898142,0.8277279417845493,-1.058329781328168,-0.4906059043125191,-0.1716690937792564,0.02388340961444143
22,-0.6640883,0.1964851,0.094103344,0.56820697,-0.33659348,-0.70109504,0.008048102,-0.13977773,-0.4598803,-0.039003864,-0.7049074,3.1361577635701923,0.37439385966995503,0.19157021457753973,-0.09756073762945686,-0.6140778665994729,-0.07179059404429229,0.752757382021679,-0.4828673954476391,-0.404053112347206,-0.4121597041915007,0.03766499471198977
23,-0.654528,0.079967596,0.03717649,0.47143283,-0.4050481,-0.5335032,0.13742425,-0.45624307,-0.47878462,-0.03464569,-0.7174324,2.7746878323039605,0.17278713048599295,-0.03132746522841941,0.44836646133311464,-1.105987681041995,0.7166793902124002,0.6482773403054011,-0.7466912574531746,-0.3745707762196585,-0.10516053227563912,0.1302256582135207
24,-0.6613211,0.36214542,0.07559797,0.65541184,-0.46821326,-0.631072,0.11756149,-0.35307425,-0.47102758,-0.03391999,-0.7148935,3.4089015564621006,0.07077241458796338,-0.23910717728793393,0.39648062137859563,-0.784122320073941,0.09216784163428006,0.6851401889826689,-0.780588416532713,-0.22261624645831005,-0.08538716950535155,0.07934362030749684
25,-0.65362966,0.6344953,0.061348125,0.8080642,-0.6786121,-0.5290033,0.68857783,-1.1278099,-0.48229128,-0.04511641,-0.7210825,4.017676290992277,-1.4947368740147577,-1.3348346048792055,2.3165194236223527,-1.8175614376380043,0.9827696752095285,0.8787872195467225,-1.2187552725429178,0.15780281237754898,0.3895502976850152,0.0676461930330374
26,-0.6529436,0.3933488,0.020782813,0.6602086,-0.74238914,-0.3006679,2.2209067,-0.93335783,-0.47488654,-0.034086034,-0.71374536,3.389194526385825,-2.332876496534946,-3.7054269158583155,6.226777888173451,-3.2122418065175506,1.9394994857615158,2.018697542215495,1.7468074627511487,0.20711821575615583,-0.7807000904988268,-0.03079481186887182
27,-0.66296345,0.17013419,0.024202853,0.5258542,-0.82356197,-0.23901221,-0.089868546,1.1960638,-0.4696322,-0.04342559,-0.71936303,2.2007412651661764,3.304716134828863,-0.8144199491938444,-0.17431439329075604,0.5519306093468674,-1.6694589720852269,0.7962738787794711,0.8185195173689154,-0.499940780032885,-0.3418867103636851,0.510097098409536
28,-0.2490899,-0.28394616,0.059995353,-0.014338888,0.33592197,-0.16906318,-0.06743212,0.1752229,-0.38735333,-0.038024843,-0.58079034,0.6839945445852765,0.6441562138969105,1.4181737718885643,-0.046985551676263615,0.12775137648238102,0.4162411878122554,0.14646122359167216,0.5862727790052003,-0.5874676500845852,-0.5752954904341593,0.07756220108089137
29,-0.24613002,-0.25287622,0.0475522,0.007427901,0.28004897,-0.2057375,-0.06952202,0.19235669,-0.3965927,-0.03855756,-0.5832932,0.7865226542168673,0.734143364102292,1.2702337520324478,-0.07642361258244876,0.11307906911793761,0.38272395776479484,0.10113453921305268,0.5292576252155017,-0.5805247330005363,-0.6082902332890426,0.04427916482854553
30,-0.23192678,0.018004954,0.0682023,0.2743039,0.102338396,-0.41286343,-0.06686264,0.253498,-0.39837268,-0.037421122,-0.5936333,1.6651149636428475,0.6481456528277919,0.7700997352642227,-0.16307356487570043,0.250109469861666,-0.19896212836412883,0.1322078572278158,0.304946754864727,-0.5044451170570964,-0.7555139257141884,0.04138803879005428
31,-0.23057379,-0.16689616,0.002350897,0.13520741,0.057589978,-0.34398085,-0.086954236,0.40072778,-0.46800873,-0.042124107,-0.70460427,1.28075165294072,1.3717733610854816,0.7350656165951238,-0.17882086331718103,0.2040593315969972,0.1260575582381779,-0.06768320270958558,0.4933331361437335,-0.7185369024788881,-0.8448736921970912,0.046510724268868896
32,-0.23052448,0.019272674,0.070940435,0.29939887,-0.013221535,-0.44649974,-0.080968216,0.47279468,-0.4591153,-0.043035224,-0.6986006,1.819140734699924,1.1762560414819745,0.6540567031550496,-0.15467117539920125,0.40817959217084276,-0.49278629323865225,0.21487391111970966,0.43656162100417334,-0.666941154999033,-0.9205070537959185,0.051234894388555295
33,-0.23099877,0.015567981,0.039018903,0.25846043,-0.08302223,-0.400179,-0.08935416,0.59820724,-0.4621652,-0.04192856,-0.6910003,1.660555060491234,1.5556500717393964,0.45212258422314455,-0.17760838182437783,0.47451750864885717,-0.5385206289629978,0.11799471015976382,0.5455665399846408,-0.6553313371511655,-0.8943356874159393,0.02454416072782114
34,-0.2304609,0.105620675,0.060601465,0.3730115,-0.15295346,-0.48554018,-0.08048205,0.57568187,-0.46888357,-0.042414457,-0.689947,2.0290299713900835,1.4207668158527056,0.31526012519934676,-0.17374106237960632,0.4719574875447152,-0.7496117940062714,0.21598607251227242,0.3945372156576045,-0.6262012252809619,-0.9552571478131242,0.05511280817477889
35,-0.22382805,0.36315542,0.0728946,0.6243996,-0.4386908,-0.6403007,-0.07024137,0.6526156,-0.4649249,-0.04746838,-0.68363065,2.801946974638615,1.508829260214988,-0.34782556750850985,-0.18472512936781652,0.541905892427823,-1.3669596194415397,0.30768935932867336,0.0925297680169887,-0.5470923992008783,-1.0012945041711565,0.08810130712370332
36,-0.19153963,0.7389216,0.061824933,0.7706955,-0.09526973,-0.5709543,-0.029686553,0.24708217,-0.46589893,-0.03560126,-0.70680493,3.3460478216497584,0.33598949888097035,-0.12465642065878567,0.14054962332227752,0.775928959911923,-0.9737893053379263,-0.3448910843650985,-0.05936804921439547,-0.07852184494740978,-0.49992471656123877,0.052516949662765953
37,-0.18329196,0.7119572,0.04886749,0.6924493,-0.16868843,-0.36412692,0.01359443,-0.061480463,-0.47456723,-0.038802654,-0.70569247,3.047939030485777,0.08345455892883594,-0.1137082113974728,0.5890396366612158,0.4952103605308764,-0.5107224458509377,-0.34406567428579826,-0.49740241589121736,0.006084676450929567,0.0035070415676980203,0.14504619907468272
38,-0.1873923,0.99203354,0.07005224,0.90804464,-0.24002892,-0.47484174,0.023877952,-0.08892827,-0.47477967,-0.034385607,-0.70391434,3.7670502784513142,-0.19896461328872386,-0.41450948714372143,0.616603935687089,0.6566140342484765,-0.9040341629896668,-0.38507651412248284,-0.6795032463045027,0.19056628744254264,0.054633921025280426,0.13907553804084102
39,-0.17997351,1.3155996,0.070957445,1.1047117,-0.4490923,-0.35983694,0.12848382,-0.41993883,-0.47305733,-0.03950648,-0.7162534,4.32324900377585,-0.7459257893341292,-0.9527358428245216,1.2681535833761721,0.5269844370030003,-0.9083952581351027,-0.44951728819567793,-1.2810136605070999,0.4904274833808727,0.6772645435930074,0.274037117518016
40,-0.18931077,1.3777461,0.06258896,1.1195399,-0.52535474,-0.11467573,0.29909962,-0.79909694,-0.4667251,-0.045221254,-0.71545917,4.225439078841296,-1.310542071861188,-1.1878457864800112,2.0988251421134727,0.16637549508679297,-0.42743656192264984,-0.41266055380456035,-1.595604100076633,0.6908006845486793,1.2676606931387335,0.46978532338637885
41,-0.18906331,1.5160981,0.0594314,1.180685,-0.58661366,-0.15672477,0.29818138,-0.82005084,-0.47497234,-0.037830606,-0.71719927,4.507500281705049,-1.3602521755291328,-1.376608707595892,2.122360637163883,0.22938979145774255,-0.5456504269636951,-0.4763049433368894,-1.7337527163569901,0.7845642787145576,1.3361135485738378,0.38966799284245796
42,-0.21127619,2.391743,0.081897005,1.7259773,-1.0709523,-0.3935258,0.22888765,-0.6472351,-0.46482828,-0.038256243,-0.72278994,6.392639724192748,-1.2819291966269206,-2.6395417124830636,2.0466305353727474,0.8814272980158853,-2.0631786181988683,-0.6650578267749935,-2.3625187768957305,1.2733918163394513,1.7260582223733028,0.242078280520394
43,-0.22206542,2.690744,0.055846527,1.8621466,-1.1449527,-0.21429625,0.4232238,-0.9387629,-0.46033743,-0.036011145,-0.7198432,6.738481893774896,-1.8817270700228048,-3.202997555352711,2.8837227130744068,0.7610412544356003,-1.8346942583522987,-0.8679186451643861,-2.536923165931732,1.6681916464754643,2.311673849950847,0.3413510455039132
44,-0.19827132,2.0884204,0.023190297,1.4994425,-0.9470836,0.33034417,2.284237,-0.90359914,-0.44772485,-0.034801185,-0.7136084,5.128649185918398,-3.22592782111063,-5.286183457458019,7.8420673230303635,-1.0804303198563199,-0.043467312758354734,0.5523633008756802,1.1747441899381426,1.6403849386153513,1.1072445111328748,0.5115424794597123
45,-0.20243625,2.3100517,0.021846902,1.6296324,-1.0114027,0.22082177,4.197533,-0.9007241,-0.4272314,-0.036943972,-0.70561534,5.82192275172196,-5.2671840053432994,-8.482694227305966,12.574860262101335,-2.732426029058392,0.6801334451190504,1.8130636282756858,4.389330232972816,1.98546172900728,-0.4330395948166476,-0.003673330203094939
46,-0.23496394,3.0069096,0.07293713,1.9951781,-1.4570984,-0.081740245,-0.10877925,1.0813017,-0.448632,-0.00130865,-0.71458477,6.567776826264476,1.6992034324209964,-3.624099845911051,1.272420893982892,3.291199615761832,-5.051468736392972,-0.9354821889147683,-0.9017564218470615,1.6121909469268259,1.95662104789212,0.5160483417581283
47,0.653303,0.8900621,0.034921475,0.4001155,0.9083486,-0.005439449,-0.080774955,1.1319674,-0.45599112,-0.031024873,-0.6455963,1.4050592755048255,0.6004721497563498,0.9006228516266016,0.5454541367276026,3.125031624335588,-1.6900826794181294,-1.8882082437386463,1.8844651395358216,0.07248063063984776,-1.029683401480172,-0.09225469654830223
48,0.6608761,0.67437613,0.038743436,0.24071324,0.83511156,0.091527835,-0.08214501,1.1390371,-0.44240865,-0.025161102,-0.6467799,0.8621370164983017,0.8638420204092857,1.0208485353850036,0.6094918503792426,2.947353020668536,-1.515523653725973,-1.6374857728152636,1.8452090690503788,-0.1323538432884335,-1.0010416983495631,-0.06963322729870133
49,0.656447,0.9724617,0.053357884,0.5576255,0.6252075,-0.15096286,-0.080759875,1.1379384,-0.447401,-0.029584795,-0.64737177,1.8959886765900176,0.6980825568970405,0.4362007344046961,0.4921067432322014,2.9940002039971008,-2.062339290320705,-1.635502091920579,1.4913091770111218,-0.012145223352372241,-1.126533740805971,-0.04363946935429656
50,0.6539266,0.8084441,0.036228668,0.45153666,0.5555084,0.1478397,-0.053502854,0.6784081,-0.44866347,-0.033074126,-0.64314157,1.3495784896524794,0.3474107727033989,0.6092946385063532,0.9724738269474584,2.511310262221465,-1.2883527995722248,-1.589962896367421,0.8533439813025979,0.02040582674967227,-0.4613940213859774,0.2507056755108114
51,0.6545363,0.7825138,0.045333646,0.42682758,0.48510098,0.1462813,-0.0529792,0.69271415,-0.45663726,-0.033155844,-0.64446324,1.3066038089884515,0.4510139475650045,0.5808111090681077,1.0048270050113044,2.465156756752895,-1.343450883466141,-1.4598673552449881,0.7802479796914681,-0.02984226985461992,-0.4751186188599839,0.22469618802327382
52,0.6546112,0.6849552,0.03437739,0.3472604,0.40939376,0.18941441,-0.052788325,0.701337,-0.45948684,-0.03163342,-0.6408577,1.0519127187110142,0.6656463629796335,0.541629838547859,1.0362167653934824,2.3472882629089598,-1.2374657010622319,-1.37398779201322,0.7238742465423866,-0.11132742139340536,-0.4551102056448503,0.21741190806416263
53,0.6509211,0.61427474,0.035969295,0.38537213,0.124419585,0.10458863,-0.045986764,0.71132153,-0.4592228,-0.033193916,-0.6461546,1.1652613017124138,0.9598221277359424,0.16603069123091413,1.0129048020291345,2.073332495578917,-1.3677373452551667,-1.0802456356642294,0.39050313879593795,-0.2932652472953373,-0.5653876118686538,0.26147084952979865
54,0.66016805,0.11154932,-0.021514654,-0.037285246,0.053889964,0.41900417,-0.026586937,0.64712495,-0.44977292,-0.035138786,-0.63402814,-0.2900910806453222,1.565815070985204,0.3926958046425998,1.2442689929751092,1.580478034864221,-0.5218914520324671,-0.925571430811913,0.3967810396910774,-0.60013868855255,-0.35072034682668585,0.31266744501358956
55,0.6578874,0.031033669,0.027460285,-0.08696424,-0.012047312,0.4653439,-0.013818665,0.6624202,-0.4443065,-0.035429522,-0.631506,-0.46377260645640467,1.5944099294149816,0.5402273590297326,1.3768137602616675,1.5340195713364857,-0.6788852241083543,-0.538739110931779,0.3493149161246501,-0.7117963980215789,-0.33877454574807037,0.34739190276799276
56,0.6602641,-0.030091189,0.028633801,-0.2177153,-0.07899602,0.5736856,-0.020055063,0.76884484,-0.4450916,-0.032836974,-0.6114423,-0.8623619696952115,1.9401256088903713,0.5530740014576142,1.4637019402288296,1.5868556601880415,-0.7480823037916984,-0.406652936781571,0.4317996257125946,-0.743388792050246,-0.24739829618772527,0.2725769945745416
57,0.6617019,-0.067590594,0.027837452,-0.18436557,-0.15340748,0.511778,-0.007458098,0.6867719,-0.4378236,-0.031332314,-0.5956044,-0.7726605588598143,1.8539117134782745,0.43357370429971276,1.4373953220272138,1.3909027136008592,-0.6748829867080286,-0.3203246882807469,0.23432821831418144,-0.7910820163425719,-0.31422432722007104,0.3053853499837001
58,0.65505093,-0.012810305,0.055945538,0.013438344,-0.36441407,0.2735274,0.012401592,0.64433396,-0.43787217,-0.030239388,-0.60180396,-0.11846019203228252,1.7348694663497868,0.061319640433199304,1.322651278298143,1.1729247008962511,-0.9666120969774692,-0.04160660890973064,-0.11897471362839568,-0.8993266989736483,-0.5964858309255884,0.36014553152242934
59,0.6529376,0.030679703,0.062782004,0.080364466,-0.43222788,0.20705679,0.01955504,0.6848476,-0.4347934,-0.029329613,-0.5915587,0.08365807619181727,1.7624485882914802,-0.10501921532459511,1.2800170150611159,1.1746554288884694,-1.1436479536698785,0.026225291301137793,-0.152407874258286,-0.8982901935993308,-0.688940225652702,0.36767586368241906
60,0.6538935,-0.14488447,0.010246135,-0.077480175,-0.50471425,0.3343164,0.029701818,0.671465,-0.44940236,-0.028022274,-0.5764827,-0.47054218480143,2.138850880889628,-0.1966173551359728,1.3678703878884808,0.9600328130242584,-0.7428421184893483,-0.04316548931172078,-0.17706308872159476,-0.9552888134599449,-0.5878339425186202,0.3833650779308752
61,0.6535837,-0.24692102,0.010454876,-0.11802081,-0.5746026,0.33852753,0.04337627,0.5659244,-0.4524262,-0.03228648,-0.57567406,-0.5951157051816162,2.113565041619301,-0.19358761916806036,1.4307918882896982,0.7129153131101812,-0.5528108690513578,0.08833504839000073,-0.38307952811385665,-1.0462106397246627,-0.5779661783591307,0.41285505325895655
62,0.6627616,-0.4905507,-0.08248493,-0.36859307,-0.6501737,0.57909125,0.07915771,0.45449856,-0.43197328,-0.040600598,-0.5798564,-1.479204356297533,2.5084227906924066,-0.3500906673893881,1.6631972448499843,0.33083715705712713,0.20870905363226996,-0.14852135541804107,-0.4405767728499261,-1.1509529083045447,-0.25135505566342536,0.43592880951490726
63,0.6617034,-0.6476136,-0.042260185,-0.58604306,-0.8517034,0.8629562,0.16890824,0.62470275,-0.4128313,-0.032462716,-0.5830097,-2.257657140588297,3.03319866110653,-0.39979404392764517,2.2240506859056315,0.323079075582049,0.009892075893612535,0.44363093434925527,-0.23525923236872798,-1.3187961187933295,-0.002738707734392827,0.4611902330323913
64,0.6582432,-0.38314277,0.11674002,-0.15430185,-0.9223853,0.31806064,0.1412867,-0.18192635,-0.4290531,-0.0427403,-0.5813426,-0.48694153923594424,1.0943566751496665,-0.0698949163420287,2.068449690829578,-0.3005708466000756,-0.10519619481947155,1.028148306110515,-1.7954114049060217,-1.3018810320008907,-0.17861328946966334,0.42347013933549393
65,0.659522,-0.37842375,0.030445728,-0.14548746,-0.993062,0.29081488,0.15258744,-0.15332346,-0.4441209,-0.03767124,-0.5947502,-0.4648092659063791,1.4138366233418314,-0.5086965194908298,1.9869029622166767,-0.4029267785524827,0.17669721344128245,0.6366107218738751,-1.7782855041251282,-1.2711498299731443,-0.214148038587801,0.4005761626996319
66,0.6675362,-0.33537513,0.015331838,-0.009378597,-1.0676283,0.11989808,0.19505996,-0.2698831,-0.44840527,-0.036901787,-0.5980375,-0.008868577011511045,1.1793470578530516,-0.8221966643683509,1.9435922007180617,-0.6378085794318378,0.2625626298467634,0.5894143324867129,-2.002172133612249,-1.2843162224723534,-0.4112929882026238,0.42283606087845516
67,0.6628146,0.028190307,0.096426524,0.35022086,-1.1282264,-0.24208903,0.1442837,-0.24148604,-0.43168724,-0.03869097,-0.62993026,1.3105162622131699,0.688141359460046,-0.991225615897427,1.6137931378751125,-0.365959588771831,-0.595716589254634,0.7423440442306143,-2.2692022501041498,-1.2366070311023585,-0.6886373096483662,0.3420661760487101
68,0.66041225,0.47982448,0.08712072,0.721973,-1.3533086,-0.5662855,0.2880972,-0.82408595,-0.42903966,-0.040450364,-0.6611193,2.826188882288487,-0.5000082753039045,-1.8263433329691534,1.9768000179829177,-0.8896803560118641,-0.4160865424656603,0.5689682868706721,-3.2619796119373246,-0.9809733048866381,-0.5211030694311037,0.17977089862164683
69,0.67082417,0.5512585,0.02393581,0.78769,-1.4302257,-0.62572515,0.5719619,-0.8080792,-0.4381267,-0.0358053,-0.674137,3.059999739950068,-0.5952029836627833,-2.6716798946403717,2.593606233617038,-1.1829521090050614,-0.154993879806856,0.4398823304154995,-2.830956757403329,-0.8981441590892196,-0.7828629226008645,0.10385320585717037
70,0.7203089,0.33752906,-1.4028373,0.5644892,-1.484015,-0.5875443,-0.07663892,1.1256057,-0.4497682,-0.03650531,-0.70244265,1.2159342034793639,6.591540096951902,-7.490095521919838,-1.41292198960328,-0.3819857292177662,3.00725781911868,-7.247672948713167,-0.24453571165102167,-0.3651986376463868,-1.3484537648418444,0.08999029473018891
71,0.2527883,0.07374378,0.008772438,-0.10818308,0.25364527,0.17999032,-0.012062419,0.20339696,-0.07909992,-0.000676841,-0.11684017,-0.4141576301763814,0.1605517961410732,0.4338862348544286,0.3182994124411028,0.71891703273886,-0.13166710220548902,-0.4523636366361902,0.3716197627357092,-0.07217932393585534,-0.0757055071532485,-0.09291252033407255
72,0.25393867,0.05428042,0.010225613,-0.13395673,0.24173895,0.20212665,-0.012942619,0.20966916,-0.082278475,-0.001462564,-0.11897368,-0.4904867914710553,0.21154078395309758,0.45628629455198255,0.3463207196277053,0.7123855565779387,-0.12359785545910949,-0.4204115003194293,0.367811437217792,-0.08887994405793963,-0.054547874311506324,-0.09860126806366445
73,0.25483668,0.03748734,0.008079937,-0.1488699,0.2304139,0.22573504,-0.012319422,0.21705888,-0.082734786,-0.002382964,-0.1205395,-0.5555766220836563,0.2622248913151089,0.45410415005235777,0.3701519484127017,0.7062618980552772,-0.11025838626414607,-0.41125317721618754,0.372444307363427,-0.09967512149379813,-0.03026896800569989,-0.08399790692722978
74,0.25508946,0.045774378,0.009537239,-0.14092049,0.21970224,0.21626714,-0.013722421,0.22171184,-0.08166525,-0.00179252,-0.11837446,-0.527741785010438,0.26557622851440316,0.4335885267026919,0.35978840594126893,0.7099340694688652,-0.13903397989212482,-0.40072801911302963,0.35971020182118235,-0.09895659635084776,-0.03854721656911138,-0.0879997225336315
75,0.25773025,-0.010268971,0.000504971,-0.1982367,0.18052523,0.24698916,-0.01681582,0.20224482,-0.0788253,-0.003349915,-0.11876794,-0.6951659246993858,0.3624059948979824,0.42558293499665467,0.38114194375019284,0.6231623201395065,-0.03699278400628227,-0.3766093325629425,0.29531818219540057,-0.1493292782854749,0.005722567963014615,-0.1084525548416275
76,0.25909495,-0.037575655,0.005937979,-0.24192145,0.17120604,0.302232,-0.01589583,0.21470477,-0.07312072,-0.003802449,-0.109608665,-0.8562649210481768,0.41788029912346064,0.4714011003584858,0.43887958352686784,0.6316546669898921,-0.043448240223123324,-0.31488137770902336,0.31329823194118395,-0.15691214050867594,0.07146583934094825,-0.10461360121220867
77,0.25816488,-0.028505579,0.010014033,-0.22597212,0.16067758,0.29027146,-0.01551983,0.22190411,-0.07658741,-0.003948107,-0.105687305,-0.8111612024944023,0.41587341318563553,0.4556184477270661,0.43390432920108013,0.6374026801445919,-0.0875693473771904,-0.2907890525598528,0.3035250402633899,-0.1492670558957637,0.050877515669733066,-0.09609547697452334
