feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-0.012546587,-0.001998144,0.216872897,-0.211926932,-0.309727909,0.282878077,0.14293575,-0.086458457,0.040238334,-0.031251559,-0.002212711
0.002075384,-0.012560735,0.212459632,-0.218450948,-0.315703355,0.246582132,0.181955762,-0.105026608,0.040469038,-0.045931181,-0.001314311
-0.035440776,0.041179389,0.16797767,-0.216013865,-0.326446924,0.279710021,0.142693534,-0.111922629,0.068104029,-0.032048509,-0.00415376
-0.046450817,-0.08401961,0.106014365,-0.300210858,-0.344629642,0.163288894,0.230095507,-0.094262634,0.003484852,-0.00531318,-0.007905985
0.033790498,0.154958893,0.352284566,-0.275018305,-0.596220567,0.473624507,0.400543713,-0.202368086,-0.066294752,-0.015425779,0.00894525
0.065769541,0.277427408,0.292501898,-0.227586154,-0.605103731,0.376134299,0.505672506,-0.265811378,-0.048491755,-0.061391808,0.009399329
0.054148592,0.212491211,0.166856955,-0.334202744,-0.657592824,0.352479274,0.497547913,-0.289939859,-0.095518915,-0.026313854,0.003744633
-0.061071694,0.321005876,-0.007967817,-0.359682762,-0.711945078,0.48948491,0.332798391,-0.275820223,-0.061081342,0.052375609,0.006156153
0.057490698,0.21122749,0.074639892,-0.353293096,-0.752717024,0.404238939,0.500168832,-0.412502844,-0.036768701,-0.045843485,0.008269065
0.116706486,0.097174381,0.071150327,-0.404076178,-0.761902519,0.253163793,0.652112087,-0.444660444,-0.111627708,-0.060845857,0.005946252
0.086256327,0.151431875,-0.182913203,-0.477756815,-0.838113777,0.232237593,0.620585139,-0.457365194,-0.150558358,-0.023753339,0.012836193
0.129344084,0.352178006,-0.102502943,-0.384407966,-0.83433392,0.321624977,0.585971219,-0.560538229,0.001502926,-0.133023114,0.010274321
0.124013465,0.410339859,-0.111893534,-0.367814961,-0.850689621,0.332678955,0.593514454,-0.606041218,0.033754831,-0.145005682,0.00641252
0.156358009,0.375889541,-0.16962216,-0.37421807,-0.903882065,0.365657218,0.587867365,-0.661550707,-0.008452209,-0.124164389,0.01141502
0.148800417,0.502147065,-0.255473821,-0.352608227,-0.924110936,0.45775223,0.478432992,-0.673331885,0.015536435,-0.12104618,0.007178478
0.20474534,0.41385175,-0.311868524,-0.396581798,-0.862953785,-0.01761919,0.887567598,-0.54681806,-0.262848868,-0.11287241,0.023332702
0.400220206,0.32518187,-0.029699645,-0.551457932,-1.068006741,0.415271501,0.775806762,-0.352373441,-0.397443252,-0.197550774,0.095914706
0.197362122,0.293785664,-0.253526511,-0.270938857,-0.378390427,-0.018168457,0.330887967,-0.236314726,-0.422600557,0.073524289,0.010681572
-0.007303044,-0.259992503,0.29875908,-0.273884187,-0.243295515,0.289231095,0.046296857,0.079361152,0.070145171,-0.069202332,0.058990128
0.139394204,-0.468081969,0.676131572,-0.412657413,-0.428312392,0.541688877,0.170631008,0.166788564,-0.017508943,-0.14981889,0.134566708
-0.055224512,-0.595489815,0.282096777,-0.682697713,-0.491653547,0.328065767,0.207074019,0.241585864,-0.125505286,0.00452532,0.095239021
0.455667009,-0.730332931,0.604822,-0.858898198,-0.64847985,0.498470862,0.323700944,0.228614495,-0.263463963,-0.0854454,0.049824856
0.276915415,-0.491800412,0.805697328,-0.971964401,-0.843767064,0.847252713,0.2876103,0.300906295,-0.228721751,-0.150792755,0.045489386
0.413523928,-0.467140049,0.872729938,-0.901696155,-0.875207394,0.779543192,0.436868733,0.138335391,-0.085256064,-0.299021367,0.057567311
0.223562322,-0.326930543,0.736011201,-0.910688495,-0.958206001,0.879323724,0.379731873,0.106433216,-0.041350529,-0.246379327,0.058328127
-0.164449633,0.062531913,0.540039006,-0.796637155,-1.034718639,0.92979849,0.416943642,-7.34E-05,0.079468287,-0.121427223,0.034878533
0.448203748,-0.310372837,1.263546442,-0.914710858,-1.020572352,1.121177348,0.500440885,0.188763008,0.262744713,-0.289892354,0.065637389
0.51137841,-0.302495791,1.208516532,-0.899224483,-1.084513313,1.091186403,0.579267124,0.070402815,0.286896882,-0.32911354,0.077592423
0.535309721,-0.247619565,0.967857635,-0.94145409,-1.240829303,1.311640641,0.403199805,-0.020685096,0.221527774,-0.274571796,0.104239839
0.845323943,-0.591977743,0.995804318,-0.993066405,-1.168704829,0.767970292,0.852545048,-0.079988624,-0.021094974,-0.273864912,0.091234134
0.556505986,-0.09247647,0.606923174,-1.015074514,-1.277297116,0.862136512,0.73215195,-0.125789519,-0.046632713,-0.151497913,0.068006412
0.503845281,0.169215963,0.700633745,-0.843990809,-1.292761916,0.931900582,0.797791016,-0.295673817,0.166760464,-0.252906162,0.054702479
0.435369784,0.355197077,0.669468226,-0.756704457,-1.319524707,0.986774672,0.801818674,-0.3661861,0.203471248,-0.236836566,0.047630564
-0.13692017,0.72115466,0.619746386,-0.634000594,-1.179068411,0.826866273,0.910204564,-0.095421021,0.083564754,0.074445882,0.003318452
0.437904101,0.692786866,1.101500862,-0.677293505,-1.314438681,1.25746109,0.862344843,-0.035856775,0.246200965,-0.039101427,0.028437444
0.318396265,1.097626927,0.89650358,-0.53704084,-1.329387272,0.993871073,1.147926879,-0.11390055,0.157056471,-0.011532672,0.038414757
0.084093812,1.323889931,0.741654511,-0.456434908,-1.272563114,0.851167708,1.243086423,0.049809834,0.055239298,0.115532128,0.060354453
0.438254753,1.213556307,0.738341775,-0.539863727,-1.400481748,0.868112538,1.291879288,-0.29719495,0.027579314,0.024836068,0.027644377
0.392575072,1.497787915,0.576013472,-0.499886196,-1.456629029,1.011543084,1.161004996,-0.339132336,0.0582814,0.027908259,0.025716466
0.209650498,1.710699594,0.571414446,-0.408644542,-1.399517355,0.827805224,1.375232505,-0.270830868,-0.00996086,0.055477161,0.027965771
0.32908122,2.187565393,0.029948929,-0.472229236,-1.240146578,0.154942239,1.649898237,0.045801562,-0.160335468,-0.202129874,0.011402172
0.136476022,3.233975345,-0.269409307,-0.694711524,-0.8747069,-0.221211442,1.465733783,0.583587327,-0.182225255,-0.43077895,0.02762846
0.064764996,2.895672185,0.015369063,-0.494749492,-1.007162104,-0.288586483,1.899509975,0.186754137,-0.195495367,-0.277913697,0.016525912
0.746902467,-0.220515271,0.407075091,-0.549748713,-0.4844321,0.430661385,0.172548852,0.083730159,0.080733659,-0.085552397,-0.002373528
0.788228488,-0.188363801,0.374350995,-0.528579913,-0.483440295,0.404398821,0.181724617,0.046416039,0.117809914,-0.101026136,-0.000715602
0.874678985,-0.143382561,0.220901232,-0.514484967,-0.501920203,0.291635563,0.252344181,-0.070648744,0.07768545,-0.042473675,-0.00640941
0.958821026,-0.113851056,0.177223189,-0.476960516,-0.498984954,0.279282466,0.23542221,-0.114365158,0.104425773,-0.045468566,-0.000661166
0.982724519,0.058456938,0.741876547,-0.5848455,-0.372737921,0.470501671,0.191013163,0.585539611,0.052721775,-0.310296248,0.020444133
0.938416828,0.127462538,0.699014818,-0.569961942,-0.419377019,0.48945488,0.223703038,0.54951601,0.055966857,-0.324513691,0.022274643
0.976671622,0.241639921,0.552314452,-0.549493903,-0.44176228,0.348721652,0.349360063,0.463993962,0.005766691,-0.314072626,0.011531912
0.928563608,0.339422038,0.485455015,-0.530156727,-0.486728391,0.381172026,0.356602228,0.447961791,0.002834464,-0.333630996,0.017169867
0.843062164,0.38265464,0.414200919,-0.542022134,-0.520371217,0.356823554,0.405239973,0.449305763,-0.05699793,-0.304652163,0.010810921
0.78187909,0.43480634,0.365449575,-0.522136695,-0.561163125,0.344388485,0.463063349,0.436745533,-0.092027279,-0.302812003,0.015262919
0.835787232,0.409647861,0.278626446,-0.555004444,-0.517671574,0.171381147,0.545143451,0.466577493,-0.177730527,-0.267397728,0.012293552
0.937102577,0.605995541,-0.029990495,-0.60131835,-0.372483199,-0.228170478,0.64226315,0.633114844,-0.281876576,-0.264631162,-0.001059842
1.014566104,0.849770947,0.024457078,-0.452279003,-0.430975442,-0.051502824,0.603753998,0.514613763,-0.160805375,-0.401656465,-0.009415007
1.284565376,-0.337280803,0.247722133,-0.178387434,-1.097957279,0.779881385,0.581505149,-0.668963742,-0.124367968,0.16789417,-0.025785674
1.25914593,-0.2140408,0.196951226,-0.09920363,-1.160711285,0.871315723,0.568928658,-0.692360963,-0.113418154,0.126565313,-0.03324988
1.381245209,-0.199950891,0.163538375,-0.064418517,-1.118315177,0.745572589,0.629123617,-0.721067043,-0.107335065,0.113415665,-0.040698666
1.380590733,-0.133327608,-0.26228672,0.355867854,-1.290953626,0.758287556,0.775956185,-0.482022956,-0.128374323,-0.03528309,-0.06506963
1.455410325,-0.229025486,-0.676664654,0.935789791,-1.430587001,0.702552453,1.007933722,0.007945371,-0.116278071,-0.284179032,-0.105192626
1.398620558,0.488985606,-0.010566048,-0.361322078,-0.870224615,0.263612824,0.696861677,-0.728570088,-0.227768792,0.076621201,-0.030195888
0.064252755,-0.074542055,0.324953931,-0.164378598,-0.282681722,0.357996511,0.090480748,-0.07356649,-0.042384969,-0.057157798,0.000112821
0.004128942,0.1421643,0.089885122,-0.163013725,-0.35583145,0.437871986,-0.01393721,-0.153579711,-0.03684575,0.008243082,-0.010270735
0.035337452,0.133640901,0.162304232,-0.104385619,-0.340502946,0.304687435,0.16706288,-0.22091554,-0.049921747,-0.009238936,-0.010898783
0.024277908,0.163513589,0.137866795,-0.094055358,-0.345732823,0.316027326,0.155924066,-0.229142975,-0.052016142,0.006733433,-0.012712477
0.056497081,0.134375972,0.159050046,-0.089598647,-0.34930033,0.259573638,0.229780634,-0.259647538,-0.073137155,-0.006883241,-0.011738993
0.061403615,0.133784139,0.129149791,-0.102201183,-0.366635309,0.253455049,0.236137044,-0.279531861,-0.071460222,-0.0092788,-0.010875896
0.084283286,0.146756144,0.102347432,-0.10647029,-0.385537851,0.262991578,0.228129509,-0.305438153,-0.063144816,-0.026954046,-0.008214449
0.109074864,0.19263994,0.036124141,-0.107046902,-0.413197044,0.258065726,0.232042421,-0.345993676,-0.072432737,-0.032515426,-0.004133535
0.187527517,0.565839877,0.062260777,-0.070881239,-0.750176925,0.551353552,0.420901233,-0.600006618,-0.275243784,0.02617828,-0.002794567
0.193931577,0.572500935,0.079681331,-0.044082037,-0.740804434,0.473923484,0.514858837,-0.620268466,-0.297424388,0.031925756,-0.001776468
0.214053626,0.59212089,0.079369277,-0.033488644,-0.741471362,0.419943538,0.576933953,-0.645489965,-0.309481967,0.018459306,-0.000409187
0.153981611,0.724352029,-0.016873069,-0.039137647,-0.721511364,0.413174711,0.524685098,-0.587594126,-0.302909008,0.034871089,-0.007245816
0.271865564,0.77411307,-0.128957075,-0.064562207,-0.756014651,0.269919208,0.646228087,-0.602098356,-0.346999395,-0.088367589,0.007784821
0.240940234,0.979283582,-0.201418334,-0.114878035,-0.665027628,0.110458911,0.671549773,-0.447079866,-0.365587424,-0.157270835,0.002658405
0.175760726,1.497033441,-0.302524497,-0.200170953,-0.349470687,-0.348539746,0.763792015,-0.029178336,-0.412894777,-0.361889279,0.006729027
0.0594424,-0.254557426,0.685032674,-0.138795166,-0.096301385,0.569489035,-0.168044437,0.217295629,-0.059953829,-0.08517916,0.002477785
0.06202388,-0.245839423,0.680569751,-0.126009515,-0.100651826,0.553911306,-0.143689106,0.200692607,-0.058059059,-0.0854288,0.002552334
0.046924557,-0.203138985,0.624428666,-0.11788679,-0.121971425,0.538399775,-0.122879148,0.1624034,-0.062433152,-0.06809737,-0.00059824
0.038872268,-0.201261402,0.60849708,-0.120498108,-0.128319406,0.520167744,-0.104075441,0.14920223,-0.063140729,-0.062552687,0.001248154
0.026318337,-0.162633062,0.566871694,-0.109497968,-0.145468852,0.554184731,-0.135630191,0.136965598,-0.045775275,-0.052824533,0.004523274
0.029924047,-0.161446067,0.589749401,-0.099283227,-0.1419723,0.517968583,-0.085549131,0.112301276,-0.050644574,-0.053524305,-0.002405322
-0.006196257,-0.123802483,0.56947907,-0.088395011,-0.140352973,0.522574829,-0.092164327,0.109275168,-0.047507588,-0.026376738,-0.003550412
0.001624999,-0.088470229,0.512863341,-0.083566375,-0.170337174,0.516219564,-0.077415248,0.061868328,-0.053874217,-0.015689645,-0.002845081
-0.020763856,-0.073869317,0.539444024,-0.056278894,-0.153129812,0.469420848,-0.018831891,0.051597231,-0.059245184,0.002312109,-0.005860878
-0.057212214,-0.047350184,0.536697921,-0.042315325,-0.140304196,0.440698879,0.008619326,0.053180056,-0.066253873,0.028106588,-0.009166488
0.607395809,-0.284960479,0.850322289,-0.245958297,-0.315275261,0.737743267,-0.023230653,0.122383291,-0.019469601,0.00243721,-0.009169822
0.64260253,-0.283086447,0.796826255,-0.246136322,-0.322674359,0.707936472,-0.014445133,0.093481338,-0.015323858,0.009527927,-0.008288632
0.61479515,-0.202319176,0.697530845,-0.230588657,-0.358317605,0.652989636,0.051930326,0.025564084,-0.042949032,0.038305585,-0.009770793
0.644029148,-0.166526677,0.655474054,-0.215175857,-0.367562152,0.64002909,0.054558684,-0.003826947,-0.024206956,0.024962033,-0.012597027
0.631212453,-0.134590232,0.61424287,-0.217576255,-0.388741838,0.642096705,0.059280353,-0.029845293,-0.032810393,0.033185998,-0.015285897
0.643311562,-0.147637682,0.607633481,-0.213805522,-0.385464174,0.564397393,0.135304995,-0.061491437,-0.037610973,0.037769443,-0.013680292
0.630361442,-0.092551746,0.556299265,-0.205362049,-0.415258176,0.600754952,0.110333455,-0.090398577,-0.027622669,0.03942191,-0.015728705
0.608172844,0.05351599,0.435903162,-0.178705623,-0.457550786,0.548427934,0.177037648,-0.186706433,-0.050562722,0.063942736,-0.020562475
0.583627468,0.076517621,0.437756293,-0.162755769,-0.4665782,0.519464959,0.23328582,-0.21607038,-0.067654985,0.074140018,-0.023091567
0.562257176,0.098024626,0.435466985,-0.148263829,-0.479310472,0.493763842,0.287032734,-0.245615949,-0.084366477,0.080127997,-0.023757096
0.520188919,0.125964494,0.392279953,-0.15604973,-0.500139974,0.486654733,0.303444604,-0.26007467,-0.104298481,0.101510179,-0.024320513
0.544219927,0.221048118,0.277338912,-0.141105158,-0.531746039,0.444412769,0.333270012,-0.334054938,-0.115560982,0.11510959,-0.027040438
0.545518812,0.273155843,0.249003065,-0.126101025,-0.544994197,0.452132615,0.331740595,-0.36746523,-0.10750695,0.117108956,-0.031686428
0.562342074,0.308282657,0.165008498,-0.137982319,-0.574220867,0.480133543,0.286344801,-0.393208168,-0.105284356,0.128525207,-0.028946605
0.622195045,0.254952027,0.228880514,-0.106455457,-0.530584653,0.297298737,0.470604769,-0.428324119,-0.130785563,0.110839488,-0.031035677
0.753279051,0.29423918,0.071005584,-0.138920354,-0.523831658,0.280021731,0.366884927,-0.424980216,-0.10055321,0.102842663,-0.022778534
0.75619494,0.490069783,-0.142512255,-0.16431346,-0.56621873,0.323285587,0.256195964,-0.451872322,-0.097292186,0.098701255,-0.02670585
0.804341713,0.432528425,-0.047325784,-0.114442933,-0.532126667,0.158375231,0.45962369,-0.500324399,-0.141575627,0.101894358,-0.027635803
0.716525877,0.580755159,-0.119056611,-0.12524608,-0.563248251,0.234988619,0.393931262,-0.488163251,-0.152289351,0.097268081,-0.03254296
0.655771098,0.716047048,-0.326773839,-0.190495995,-0.642804319,0.444207093,0.143135467,-0.49197793,-0.129131172,0.134628538,-0.037847752
0.709999239,0.617374852,-0.079283902,-0.095013332,-0.534011339,0.062678571,0.587079291,-0.511296993,-0.198531994,0.089323669,-0.033612135
0.740676596,0.950838396,-0.290246361,-0.127415884,-0.409672044,-0.193344732,0.619582232,-0.306692247,-0.22582298,-0.03345488,-0.03254884
0.799531171,1.237106175,-0.487881347,-0.154291373,-0.214671577,-0.500153202,0.606470268,0.02957045,-0.224147625,-0.196442878,-0.023711775
0.709427172,1.634865798,-0.563251135,-0.275098425,-0.001635381,-0.785961668,0.626996251,0.305681911,-0.265046494,-0.314446456,-0.029428404
0.014831698,-0.36494907,0.775706284,-0.174332239,0.008321281,0.532859935,-0.238671162,0.324362461,-0.058962517,-0.123215629,0.002835249
-0.055272593,-0.344205581,0.718457853,-0.183673026,-0.005126308,0.53676589,-0.251732843,0.33364935,-0.032198888,-0.096716497,0.000165748
-0.08754101,-0.262380909,0.687710144,-0.123948544,-0.023895193,0.550553971,-0.230675601,0.290250707,0.004363308,-0.08338039,-0.001878393
-0.048057538,-0.2748337,0.701749703,-0.115177792,-0.028156678,0.513519256,-0.180892156,0.259770256,-8.61E-05,-0.10675804,-0.001231637
-0.020696077,-0.299935803,0.670307125,-0.146153771,-0.027963192,0.456103509,-0.150047577,0.260568767,-0.022404625,-0.115108304,-0.002363294
0.004200397,-0.304644508,0.621002041,-0.1718554,-0.041363522,0.442512108,-0.157217359,0.249582036,-0.023439033,-0.126320037,-0.003778984
0.006794492,-0.315826501,0.566250768,-0.210158091,-0.037827225,0.395964888,-0.154172172,0.259155848,-0.041025239,-0.114639024,-0.004864328
-0.005865269,-0.264132676,0.498444816,-0.197217084,-0.068699055,0.395995378,-0.1435113,0.226615523,-0.035883027,-0.10603766,0.001390182
0.007623446,-0.237920901,0.510479328,-0.167428356,-0.076593908,0.392150763,-0.117528947,0.193863172,0.000377633,-0.129998198,0.001928567
-0.087833645,-0.233560123,0.459215633,-0.19258825,-0.106544057,0.407827237,-0.127714569,0.188300052,0.025578515,-0.092501555,-0.004170354
-0.11611915,-0.208536307,0.474107938,-0.165128088,-0.112177534,0.401258347,-0.096325288,0.1593281,0.061997396,-0.094737585,-0.004819255
-0.134817936,-0.198780804,0.465256488,-0.160051311,-0.121174149,0.393912739,-0.079545129,0.138304077,0.078197854,-0.092282511,-0.00282802
-0.085544929,-0.238476138,0.418105035,-0.207023688,-0.148562493,0.295171394,0.006465021,0.085355624,0.062901388,-0.117301389,0.002601272
-0.129575793,-0.20336211,0.374251387,-0.209565681,-0.161326848,0.317591865,-0.02125451,0.081812336,0.089747724,-0.10541741,-6.39E-06
-0.097808646,-0.230224443,0.345144908,-0.238622612,-0.187190681,0.29618184,-0.002324533,0.048918331,0.100513321,-0.125552094,0.010939352
-0.16767353,-0.353554827,0.224145046,-0.358409534,-0.220188373,0.213205628,0.036086938,0.073530002,0.015827064,-0.051250109,-0.00324928
-0.106354788,-0.295101244,0.249345778,-0.33075129,-0.219448506,0.205984862,0.047408434,0.02035142,0.120000146,-0.128994595,0.011078438
-0.178783757,-0.529883624,0.408367376,-0.564903208,-0.401973552,0.338817173,0.162066076,0.09571688,-0.103606363,-0.102977505,0.021566413
-0.136807791,-0.469741378,0.387724339,-0.538640204,-0.438180677,0.360143507,0.164506486,0.003618464,0.083409027,-0.213081306,0.038760059
-0.308525341,-0.493858794,0.244122554,-0.624393185,-0.483504015,0.328125844,0.165461676,0.016758134,0.139686764,-0.160792349,0.031111929
-0.287976102,-0.577759803,0.200073618,-0.673522907,-0.513416886,0.228978457,0.254398366,-0.034015572,0.165095094,-0.185346851,0.031485195
-0.280254733,-0.441814314,0.2313129,-0.60053524,-0.533804754,0.281393776,0.254102887,-0.146002277,0.382179531,-0.299213087,0.044170536
-0.396916065,-0.366317678,0.038862242,-0.644475274,-0.623863565,0.323242476,0.219136028,-0.202995738,0.34978987,-0.213698204,0.032382797
-0.468451159,-0.249618602,0.047620381,-0.575357586,-0.640737049,0.375862182,0.219924185,-0.272281318,0.465654058,-0.232249377,0.025690841
0.2375898,-0.988617742,0.530723344,-0.916835572,-0.574358799,0.264823175,0.277123167,0.039782496,0.39808222,-0.324337759,0.056695126
0.197929218,-1.001348495,0.346839703,-1.001862668,-0.640319145,0.300487285,0.202526227,0.019074067,0.375589261,-0.266547635,0.052345474
0.234319405,-0.75461254,0.393506043,-0.877267103,-0.662683277,0.404506898,0.185233166,-0.121339732,0.622354589,-0.428188901,0.064585768
0.25221928,-0.794916045,0.18164953,-0.924666193,-0.728212069,0.233005145,0.330685569,-0.218566795,0.550141731,-0.368980681,0.058348083
0.278431962,-1.409489883,0.315606094,-1.433220611,-0.711078244,0.204002652,0.246800782,0.273713583,-0.222067204,-0.123739125,0.060093879
0.117679643,-1.363776417,0.110127202,-1.531738635,-0.745508142,0.170150585,0.215918822,0.334024132,-0.275403476,-0.032175544,0.05442632
0.531729513,-1.3559658,0.147746878,-1.39309922,-0.652143771,-0.041179489,0.346767954,0.163215031,-0.073293327,-0.195937723,0.069055731
0.723371135,-1.370751277,0.290153336,-1.546224369,-0.497356941,-0.051747059,0.20769003,0.634241682,-0.257941424,-0.382508291,0.067503576
0.653673482,-1.243201046,-0.257265889,-1.746392735,-0.450155736,-0.418218903,0.315562108,0.748214784,-0.600287319,-0.145998046,0.008678027
0.654686006,-0.853545892,-0.13512214,-1.507025441,-0.588329527,-0.172600787,0.283853958,0.491885164,-0.168865835,-0.459425923,0.035666455
1.076970966,-1.127970235,-0.281911033,-1.556356002,-0.397215127,-0.618999573,0.449162682,0.477171974,-0.376090846,-0.295036457,0.018540615
1.299455399,-0.683640338,0.035024617,-1.385068504,-0.322957418,-0.437710933,0.315640732,0.63528044,-0.093368046,-0.801593883,0.071851388
0.900208909,-0.349845587,-0.145520312,-1.38311195,-0.586699855,-0.046008534,0.188789887,0.540975659,0.003895129,-0.897082402,0.064681019
1.28199019,-1.379161248,-0.274582274,-1.041673687,-1.136172686,0.047245318,0.711283438,-0.373403105,-0.080152209,-0.497723369,-0.002231563
1.084774876,-1.132967216,-0.810919817,-0.473658836,-1.51496174,0.540089043,0.641109092,-0.070853615,0.051459237,-0.78377568,0.004637088
0.671891757,0.037971284,-0.568870857,-1.723958281,-0.693182271,-0.670172941,0.657229989,0.246408657,-0.267262505,-0.7822468,0.055324273
-0.012108475,-0.7997509,-0.015104093,-1.338439322,-0.352294937,-0.330455815,0.220819954,0.379457796,0.666291221,-0.551350433,0.019546053
0.078112605,-0.586990203,0.045313152,-1.228531389,-0.377745328,-0.295874968,0.250066647,0.172754566,0.917716487,-0.727673006,0.058367684
0.03279782,-0.439226781,-0.205607522,-1.284816592,-0.44893512,-0.451742437,0.363207774,0.051041115,0.946777552,-0.728672807,0.063344142
0.27750165,-0.873701148,-0.453379195,-1.472395502,-0.463515785,-0.714516097,0.466121361,0.021531759,0.638315766,-0.524846024,0.021171173
0.182997619,-0.886971399,-0.719763938,-1.619649063,-0.513217779,-0.736866586,0.38205551,0.049432834,0.607761111,-0.445749858,0.02210099
-0.376561882,-0.786048561,-0.25291208,-1.761361862,-0.476485528,-0.18370412,-0.025917369,0.644617413,0.675329898,-0.720244699,0.044362379
-0.311097901,-1.756392599,0.241386115,-1.293808354,-1.207103549,0.684134112,0.228702658,-0.697303911,0.957463145,-0.307239467,0.047623689
-0.178501149,-1.529145601,0.171774304,-1.169058827,-1.278613401,0.519708034,0.495796966,-0.988053597,1.074681997,-0.432355932,0.053258362
-0.106846668,-1.397109903,0.114847445,-1.126152487,-1.320199817,0.546953677,0.500496675,-1.097703541,1.11331177,-0.481055745,0.066614656
-0.286824487,-1.161747658,-0.086178849,-1.077618382,-1.447218107,0.843015195,0.284942382,-1.136352718,1.04919491,-0.349410434,0.070983942
-0.456334406,-1.362277119,-0.133518485,-1.097164011,-1.47166286,0.547651627,0.599694156,-1.083808368,0.695146835,-0.107852818,0.038613061
-0.688508558,-0.844461027,-0.024224753,-0.771154099,-1.427828043,0.78343799,0.523887303,-1.084251185,0.669853586,0.030596998,0.028079891
-0.241730927,-0.577482004,-0.057823709,-0.569883438,-1.544514493,0.838866666,0.624545685,-1.512290103,0.669861336,-0.133942025,0.061543361
-0.00481024,-0.650161271,-0.019665965,-0.477240458,-1.516312057,0.60518244,0.916543152,-1.54522631,0.508041838,-0.211024837,0.050284583
-0.0106345,-0.279552758,-0.018918389,-0.346950373,-1.544752031,0.856449214,0.729081456,-1.717106687,0.630263091,-0.225546794,0.0573749
0.146909492,-0.302626129,-0.080874291,-0.332517647,-1.589820612,0.800945708,0.817991023,-1.8319322,0.561214242,-0.251118506,0.053922589
0.294963803,-0.374130129,-0.14261456,-0.333305902,-1.629172277,0.684220207,0.948221608,-1.913096209,0.443338589,-0.254161214,0.053029527
0.205324185,0.405781031,-1.382294765,-0.322610598,-1.958340236,1.570427726,-0.139344968,-1.680581742,0.496296865,-0.23992575,0.029112225
0.590949975,-0.143120897,-1.042532678,0.237018039,-1.907915861,0.660000892,1.058164126,-1.562910729,0.168639364,-0.464583138,0.026688419
0.553439963,1.784163211,-1.184861734,-0.961866853,-0.58041758,-1.040724816,0.943789633,-0.258117255,-0.446346824,-0.926125774,0.068509131
-0.263720518,-0.209664122,0.336430331,-0.150970449,-0.133162164,0.325580534,-0.084978189,-0.034321351,0.014328265,-0.102603491,0.002770788
-0.236998668,-0.373996514,0.25647247,-0.282955535,-0.14684737,0.13625681,0.039584077,-0.007340796,-0.049627307,-0.112199786,-0.003870731
-0.410488507,-0.606536813,-0.10880267,-0.583940869,-0.235504706,-0.00801405,0.054056415,0.071524212,-0.1619224,0.045804758,-0.02003619
-0.39303531,-0.58528431,0.308947339,-0.498244192,-0.333688258,0.272764079,0.052882311,-0.08591941,-0.066520158,-0.250833006,0.028048608
-0.523092073,-0.565087323,0.212220113,-0.536270606,-0.375987754,0.280833887,0.045408291,-0.097784284,-0.003723095,-0.221236738,0.020759914
-0.527940222,-0.485903808,0.251818088,-0.480861174,-0.380754458,0.263873811,0.103266338,-0.17983833,0.139954686,-0.292612976,0.02251173
-0.581570948,-0.459419295,0.201446743,-0.492875386,-0.394315393,0.236380428,0.123809683,-0.190691359,0.163423662,-0.276372388,0.017909502
-0.53063602,-0.311272585,0.191311703,-0.41464398,-0.417360106,0.198140015,0.209260374,-0.336532788,0.293582812,-0.367718175,0.021969776
-0.526875431,-0.428851144,0.0667864,-0.522449804,-0.473928912,0.122962454,0.247176208,-0.344069936,0.214112034,-0.328880719,0.024668478
-0.58673127,-0.301184912,0.052363236,-0.46982264,-0.475988597,0.162678682,0.228920041,-0.37200966,0.286769362,-0.330861736,0.019159671
-0.693525523,-0.164210024,-0.10838612,-0.480305111,-0.550739531,0.374798118,0.024460526,-0.387888944,0.297176181,-0.242061517,0.019671908
-0.66739129,-0.184406679,0.06474331,-0.371181191,-0.498457122,0.188256229,0.285617207,-0.45041433,0.326753908,-0.29490309,0.015575145
-0.710595315,-0.042585727,-0.014826073,-0.334381722,-0.510411129,0.122154535,0.354396472,-0.506056032,0.359416581,-0.292567561,0.012935688
-0.638989476,-0.038364181,-0.030039771,-0.346911126,-0.534129584,0.084733299,0.401542984,-0.570905913,0.391102185,-0.357931577,0.017950179
-0.664673403,0.057994146,-0.100893578,-0.338517417,-0.559058433,0.160232899,0.325739354,-0.59192164,0.399073982,-0.335996568,0.018609822
-0.720785492,0.122519273,-0.267961077,-0.352064006,-0.60751366,0.310724979,0.146457123,-0.560639252,0.249746468,-0.177035106,0.00995937
-0.635590952,0.144500868,-0.070626038,-0.197485681,-0.565142306,0.202225227,0.372802664,-0.657688186,0.261749385,-0.241888815,0.018708639
-0.576019008,0.216584971,-0.138445204,-0.178018376,-0.590775391,0.118902146,0.467342273,-0.728719081,0.172001491,-0.235631836,0.01969702
-0.565790951,0.343770806,-0.146576144,-0.114349943,-0.572570043,0.161008768,0.430996855,-0.744797423,0.158165635,-0.221912592,0.019005195
-0.540201952,0.421625575,-0.141604274,-0.065779462,-0.569728452,0.18166504,0.432509523,-0.782222528,0.148966308,-0.224630794,0.019970621
-0.473493617,0.401316389,-0.107307376,-0.053712048,-0.568309511,0.09272101,0.541991523,-0.822346228,0.097736279,-0.256379128,0.022757423
-0.436304463,0.43969184,-0.112933414,-0.036047018,-0.552383853,0.045207825,0.581628064,-0.818964487,0.006530723,-0.239250473,0.022167945
-0.471982953,0.844370103,-0.316272672,-0.066643168,-0.46822679,-0.051632801,0.501297806,-0.677120995,0.002557864,-0.338527513,0.020855821
