,y1,y2,y3,y4,y5,y6,y7,y8,y9,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
0,-0.009999999999999901,-0.005,-0.0049999999999999,-0.015,0.0,-0.005,0.0,0.0,0.0,-0.0016526179150000136,-0.0029685454949999936,-0.0026410031349999837,-0.001555339369999991,0.00019672176499999127,0.0004230993799999878,0.0007673138949999883,-0.0011715863000000117,0.0013986329799999856
1,-0.005,-0.0149999999999999,0.0,-0.005,-0.005,-0.005,-0.005,0.0,0.0,-0.0003878111699999921,-0.0019378098399999949,-0.0016286473049999975,-0.001694696379999994,0.0012298862199999943,0.0009166847699999895,-0.0014717352199999831,-0.0018800615899999965,-0.002351936434999989
2,-0.014999999999999899,-0.0049999999999999,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.002036506504999997,-0.0029738263149999846,-0.001065886159999997,-0.002703615614999982,0.0019292941549999836,-0.0006731689750000132,0.0009811879000000095,0.00016607177000000405,-0.001599046780000002
3,-0.01,0.0,-0.005,0.0,0.0,-0.01,-0.014999999999999802,0.0,0.0,0.00228988447999999,-0.002305614454999989,-0.0016456796100000025,-0.001783491494999995,0.0010007922700000014,-0.0007837920900000026,0.0024426822599999706,0.0009805288350000006,-0.0027996632149999527
4,-0.005,-0.005,0.005,-0.0049999999999999,0.0,-0.014999999999999902,-0.015,0.0,0.0,0.0003045654750000147,-0.003231538154999984,-0.0010558846099999824,-0.0019456708399999965,0.0005811948900000066,-0.0021986056349999833,0.0007798301449999999,-0.0007933506049999926,-0.004140611390000001
5,-0.005,-0.005,-0.005,-0.005,-0.0049999999999999,9.974659986866641e-17,-0.015,0.0,0.0,0.0008902445299999817,-0.0015094336050000031,-0.0015295517399999826,-0.001009105314999999,0.00043640572999999606,0.0013374564850000172,0.0023176280000000078,-0.001155871509999986,-0.003259345749999992
6,-0.004999999999999901,0.005,-0.01,0.0,0.0,-0.0099999999999999,-0.02,0.0,0.0,0.0025432624549999857,-0.001637402594999984,-0.0022254730599999897,-0.0008633673749999845,7.229038499998846e-05,-0.000894415204999985,0.0039041766200000006,0.0017949858999999962,-0.004000279650000008
7,-0.005,-0.005,0.0,-0.009999999999999901,0.0,0.0,-0.02,0.0,0.0,-0.0006677172149999822,-0.00295432002499999,-0.0006753950699999924,-0.001391549575,-6.584148499999228e-05,0.0009329152949999999,0.003226271909999993,-0.001460618619999988,-0.004134451890000007
8,-0.009999999999999998,-0.005,-0.009999999999999901,0.0099999999999999,-0.005,-0.0049999999999999,-0.015,0.0,0.0,0.0044130769499999755,-0.000583895895000008,-0.0016775269849999821,-0.001643114349999999,0.0021026370799999924,0.0010652135900000078,0.00146492220500001,0.0014633785499999711,-0.0037126797399999905
9,-0.02,-0.015,0.005,-0.0049999999999999,0.0,-0.0049999999999999,0.0,0.0,0.0,9.449269500001441e-05,-0.0038350876249999837,-0.0005725998249999822,-0.0036306972299999965,0.002755559585000007,0.0007631321200000168,-0.0013525487149999996,-0.0016353915599999927,0.0008066564199999996
10,-0.0199999999999999,0.01,-0.005,0.005,-0.005,-0.01,-0.014999999999999899,0.0,0.0,0.0058218166149999855,-0.0018369749899999842,-0.0014114747100000009,-0.002246868849999986,0.00198155201499999,-0.001581074940000004,0.004468869489999978,0.000947619030000001,-0.0007685703199999884
11,-0.015,-0.0049999999999999,0.0,-0.0049999999999999,0.0,0.0,-0.015,0.0,0.0,0.0010681042850000256,-0.0031776006699999844,-0.0003893317949999896,-0.002466438904999994,0.0014030779100000018,0.0011200387399999895,0.00283382132500001,-0.0009001557149999845,-0.0019441874649999947
12,-0.014999999999999902,-0.01,0.005,-0.005,0.0,-0.015,0.0,0.0,0.0,0.00027248560999998937,-0.0036634514699999897,-0.0014218097349999997,-0.0030873286149999883,0.00203552743999999,-0.0016121046950000025,-0.0016119609350000068,-0.0009780574399999996,0.00017561249999998733
13,-0.0299999999999998,0.0,0.0,-0.009999999999999901,0.0,-0.009999999999999901,0.0099999999999998,0.0,0.0,0.0013369403600000025,-0.004157348189999975,-0.002029639769999979,-0.003720184519999977,0.0025681334799999844,-0.001059130949999986,0.0005848187700000161,-0.0008695590899999923,0.006295111609999926
14,-0.014999999999999802,-0.01,-0.005,0.0,-0.005,0.005,-0.01,0.0,0.0,0.002064363474999978,-0.0016908229049999795,-0.0008755873749999993,-0.002208506949999976,0.002154005694999979,0.002909651164999995,0.001454498214999986,-0.0009998604349999987,-0.0013605992750000257
15,-0.024999999999999804,-0.005,9.974659986866641e-17,0.0,0.004999999999999901,-0.005,-0.01,0.0,0.0,0.0022104857899999902,-0.004161000894999974,-0.00022173103999999084,-0.0038440046499999764,0.0027751462049999836,0.0004477264949999853,0.002091189564999981,0.0008207470349999701,6.741168999997152e-05
16,-0.0050000000000001,-0.02,-0.005,0.0050000000000001,0.0,0.0,-0.015,0.0,0.0,0.0007070323700000285,-0.001705164,-0.0007664571499999926,-0.0020400501650000118,0.0019627296100000182,0.0028994200400000027,-0.0008956611449999997,0.00043999476500001123,-0.005464028899999993
17,-0.005,-0.005,-0.0049999999999999,-0.009999999999999901,0.0049999999999999,-0.005,-0.014999999999999902,0.0,0.0,-0.0013443032099999751,-0.0032490303399999787,-0.0016554036999999852,-0.0014370923849999979,-0.00019586310499998733,0.00048549233499998903,0.0023428008349999736,0.0003406172199999811,-0.0030409442749999857
18,0.0,0.0,-0.005,-0.01,0.0,-0.009999999999999901,-0.014999999999999902,0.0,0.0,-0.0005728703000000078,-0.0023172746049999883,-0.0023861510899999914,-0.0005910473549999941,-0.0008190441500000005,-0.0010303087899999844,0.0024335697899999934,-0.00016248850500000402,-0.003493322924999971
19,-0.005,-0.01,0.0,-0.005,0.0,0.0,-0.0199999999999998,0.0,0.0,-0.00018175202000000955,-0.0026930711049999887,-0.00041856706000000264,-0.0016934276399999952,0.0006214057200000014,0.0014510792999999974,0.0020300575249999693,-0.0010406794899999994,-0.005001701854999953
20,-0.005,-0.015,0.005,0.0,0.0,-0.02,-0.0049999999999999,0.0,0.0,7.029705499999513e-05,-0.002959564329999995,-0.0015621180800000013,-0.0024916831099999976,0.0016924218850000007,-0.0021479713650000014,-0.003141259920000015,-0.00029419025499999974,-0.0034576339049999768
21,-0.009999999999999901,-0.01,-0.005,-0.005,0.0,0.0,-0.009999999999999901,0.0,0.0,3.9546089999984574e-05,-0.002456772559999984,-0.001364285635000001,-0.0019149612949999856,0.0011472363849999905,0.0019269571249999962,0.0010997608049999777,-0.00041092925999999916,-0.0018860943999999891
22,-0.014999999999999902,-0.015,0.0,-0.0049999999999999,0.0,-0.005,0.0,0.0,0.0,-0.0002930974149999929,-0.0031405676399999796,-0.0013499734699999918,-0.0028948963649999882,0.0021633878799999975,0.0011112797549999972,-0.0014888317950000139,-0.0009835497999999875,0.00023539473499998128
