,y1,y2,y3,y4,y5,y6,y7,y8,y9,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
0,0.295,0.18000000000000022,0.06499999999999999,0.24,0.07500000000000001,0.14500000000000005,-0.23000000000000012,0.0,0.0,0.01786096599500002,0.051002635595000005,0.05827789496500001,0.042533795440000015,-0.02813079987500001,-0.00510791059500001,0.03552528160500007,0.035249493725000004,-0.078184387485
1,-0.05000000000000012,-0.44999999999999996,0.014999999999999902,0.185,0.1799999999999998,-0.18,0.06999999999999991,0.0,0.0,-0.02300518541999995,-0.033110505289999995,-0.0005286005050000285,-0.04293414018500001,0.04396533183500002,0.014991975125000005,-0.10927980925499997,0.04596149551999997,-0.04574916081000001
2,0.07500000000000008,0.19000000000000017,0.0949999999999998,-0.39,0.6249999999999999,0.15500000000000008,0.02000000000000013,0.0,0.0,-0.16535693436499999,-0.07339368125499994,0.053186336444999975,0.008514607690000033,-0.06869430744500002,-0.003963286004999987,0.06157040450500001,0.058404768045,0.05981625877500005
3,-0.009999999999999884,0.08000000000000021,0.085,0.16499999999999987,0.3699999999999999,-0.07500000000000002,0.15499999999999992,0.0,0.0,-0.02678269695,-0.012446011729999991,0.04731476265999999,-0.006577329024999974,0.0005348436649999684,-0.03138787298000003,-0.02829218516499995,0.08486029843499997,0.03985825403999999
4,0.06500000000000052,0.2499999999999996,0.06499999999999989,-0.13499999999999981,0.3,-0.0399999999999999,0.2649999999999997,0.0,0.0,-0.06975172329000004,-0.011606046239999952,0.022284505810000004,0.018770286725000036,-0.03850364114000002,-0.04431160301999994,0.0027732559649999433,0.043611521005000015,0.09464107110999981
5,0.3249999999999999,-0.305,-0.024999999999999696,0.065,0.98,-0.060000000000000206,-0.21,0.0,0.0,-0.183394360605,-0.08031636619500004,0.06593119746500004,-0.010141631610000024,-0.04154093925999997,0.01847133480999994,-0.046320053355000015,0.18686950485999998,-0.11417789907
6,0.30500000000000005,0.13000000000000006,-0.029999999999999995,-1.15,0.27999999999999997,-0.155,0.39,0.0,0.0,-0.28179508078,-0.09324870664999997,-0.08894617686999999,0.04157581502000001,-0.13285969578499998,-0.04894093981000001,0.013406745719999983,-0.06700286619999997,0.13480972569
7,0.45499999999999985,1.942890293094024e-16,-0.1899999999999999,-0.21500000000000036,0.24000000000000005,0.11500000000000007,0.365,0.0,0.0,-0.13919082159000004,0.03697433210499995,-0.020072739905000005,0.06665338609999999,-0.07309872288000004,0.021620751714999983,-0.05415483719499993,0.04118187809499996,0.055794806665000043
8,1.08,0.24499999999999977,-0.02500000000000009,-0.5300000000000002,0.01000000000000012,0.03499999999999989,-0.04499999999999978,0.0,0.0,-0.19170810090500007,0.06816363918999999,-0.029677011260000042,0.14465401335,-0.17057776882,-0.04407693539499999,0.012290447269999935,-0.045702816895,-0.08785579567499999
9,0.6649999999999998,-0.019999999999999917,-0.0500000000000001,-0.1900000000000001,0.1,0.07999999999999999,0.18500000000000028,0.0,0.0,-0.13273656584000001,0.05558339494,-0.007407379465000027,0.08461415938,-0.086768525095,0.0011777929049999998,-0.05657509354,0.0019377860350000067,-0.02498271856999989
10,0.3250000000000001,0.08500000000000019,-0.3049999999999998,0.18499999999999991,0.24500000000000022,0.10000000000000028,0.1350000000000004,0.0,0.0,-0.032888483940000074,0.05927860593500003,-0.003614689899999926,0.053428922475000036,-0.036893416970000044,0.026997857965000004,-0.020059798990000016,0.10664592397,0.004219754020000122
11,-0.4200000000000002,0.3649999999999999,-0.19499999999999995,0.2600000000000003,0.7050000000000003,0.19,-0.135,0.0,0.0,0.021223841170000007,-0.05126388541000003,0.07198263074000005,-0.036257684125000036,0.015005018030000046,0.02547418375500002,0.11978168339499998,0.1889058146900001,0.075477562915
12,0.17000000000000007,0.0950000000000001,0.06999999999999987,0.2249999999999999,0.1699999999999999,0.16999999999999982,-0.12999999999999973,0.0,0.0,0.0019049702750000008,0.03048359933000002,0.06363380447999994,0.02321376034500002,-0.013401499285000014,0.009599560564999965,0.018163410794999973,0.04606471057,-0.04367743615499993
13,-0.04999999999999993,-0.40500000000000014,-0.025000000000000005,0.5099999999999999,0.5700000000000002,0.25999999999999995,-0.0899999999999999,0.0,0.0,-0.025848052085000073,-0.01401446934000003,0.095644252445,-0.03644765037,0.04786185161999999,0.09152294948,-0.06388491373000003,0.14383310126,-0.065304770215
14,-0.13999999999999985,-0.3,0.02499999999999989,0.0850000000000002,0.060000000000000095,0.0599999999999999,-0.019999999999999934,0.0,0.0,-0.004523589889999999,-0.025036509229999972,0.012933280414999993,-0.03548392746499998,0.037206284065,0.04322420197499999,-0.040002584155000034,0.004053817330000058,-0.021873210840000015
15,-0.7749999999999999,-0.22000000000000008,-0.19500000000000017,0.3250000000000002,0.24999999999999992,7.979727989493313e-17,0.38500000000000006,0.0,0.0,0.07434085885000001,-0.05127871516999996,-0.0004908368700000179,-0.09760086873499997,0.11224343434000002,0.05639942979000003,-0.05305007062500002,0.09921945117500003,0.15557991371
16,-0.24999999999999986,0.405,-0.009999999999999908,0.45999999999999974,0.024999999999999814,0.06000000000000027,0.07999999999999982,0.0,0.0,0.13202104276999996,0.049344684305,0.05098160493000001,-0.0012499284899999733,0.035943312959999967,-0.02641356101499996,0.04689110821500007,0.07153271685499991,0.07431121830999995
17,-0.06999999999999981,0.6449999999999994,0.020000000000000212,-0.1999999999999998,0.030000000000000065,-0.05499999999999966,0.39999999999999947,0.0,0.0,0.0012339242749999715,0.02142228927499998,-0.0038759941599999185,0.037185525084999976,-0.04461516219999997,-0.08228373283499989,0.06292374453999997,0.0054747810399999736,0.18773786498999978
18,-0.19499999999999984,0.010000000000000002,-0.1000000000000001,-0.009999999999999908,-0.044999999999999984,-0.029999999999999992,0.13999999999999993,0.0,0.0,0.024445818495000004,-0.006661708779999977,-0.025481110450000004,-0.01663576633499998,0.02045834735499999,0.006577208500000007,-0.002872430125000004,0.004028216165000029,0.059290392609999965
19,-0.22000000000000014,0.25000000000000017,-0.024999999999999897,-0.02000000000000012,-0.2550000000000001,0.010000000000000002,0.03,0.0,0.0,0.07795728233500003,0.014874119934999989,-0.018654686025,-0.0031246437200000065,0.013953061330000002,-0.016821356995000022,0.05541834447500004,-0.03951455845500004,0.06102276675500005
20,0.010000000000000104,0.23000000000000007,-0.25499999999999995,-0.1250000000000001,-0.4,0.1750000000000001,0.135,0.0,0.0,0.05142548802999998,0.06409931575000001,-0.05904942855999999,0.04147041389500002,-0.016852690445000023,0.028410095810000004,0.048989035915000013,-0.05703404345500003,0.07018864929000002
21,-0.2449999999999999,-0.05500000000000001,-0.20499999999999982,-0.020000000000000004,0.09499999999999989,0.24999999999999994,-0.04999999999999998,0.0,0.0,0.005199726590000002,-0.019281455139999994,-0.0037091849749999878,-0.02163454574499999,0.018947838534999997,0.07545840143999996,0.04525536020499998,0.026273414134999958,0.033259255714999984
22,0.03,-0.3249999999999997,-0.25499999999999967,0.3849999999999999,-0.039999999999999994,0.1449999999999999,-0.16999999999999993,0.0,0.0,0.056511294055,0.03819980435499999,-0.0055020400649999565,-0.006910568169999992,0.041279337884999975,0.08439276301999991,-0.036641361794999966,0.051970851309999955,-0.09362189030999996
23,0.004999999999999786,0.11,-0.4249999999999995,-0.30499999999999994,-0.06500000000000042,0.1699999999999999,0.2800000000000001,0.0,0.0,-0.04157881866499991,0.021968127080000004,-0.08014201285499994,0.03321070713999997,-0.03425647347999995,0.05490837532499994,0.02858358906999997,0.0016555065949998768,0.11152007440000003
24,-0.02499999999999982,0.054999999999999785,-0.2899999999999997,0.5799999999999998,-0.13999999999999968,0.16999999999999968,0.4199999999999999,0.0,0.0,0.11455511359499988,0.11811026409499993,0.0012869359900000293,0.02829603804499998,0.04505606372499998,0.04549668564499994,-0.06815682863000004,0.07487827398000002,0.08676021716999993
25,-0.2599999999999996,0.11500000000000027,-0.24999999999999967,0.06500000000000015,0.05999999999999961,0.035,0.004999999999999671,0.0,0.0,0.04650632903500007,-0.008138910589999927,-0.02471777785499995,-0.01735959877499994,0.019917108914999967,0.024470616709999938,0.046512091765000034,0.05140853389499992,0.05069306562499988
26,-0.1299999999999999,-0.12000000000000022,-0.03500000000000011,-0.09499999999999995,-0.0849999999999997,-0.034999999999999906,0.2699999999999999,0.0,0.0,-0.010219962715000058,-0.007102864470000017,-0.030190424934999988,-0.014666688910000003,0.017965199254999994,0.009847932095000048,-0.04648979290000002,-0.025396950184999937,0.07031017580999994
27,-0.1099999999999999,0.049999999999999635,-0.04499999999999978,-0.20500000000000002,0.17499999999999993,-0.25500000000000017,0.16000000000000025,0.0,0.0,-0.044828403925000045,-0.05072032920000001,-0.036492281934999996,-0.01864524215000002,-0.009230001274999976,-0.04376861193500002,-0.009670934850000128,0.027049727404999956,0.06035044988999999
28,-0.05999999999999989,0.015000000000000006,-0.07500000000000011,-0.015,-0.3550000000000001,-0.010000000000000203,0.27000000000000013,0.0,0.0,0.048351471280000016,0.043159572615000016,-0.04461078964500005,0.010601362355000015,0.015932366334999993,0.0018342079299999707,-0.03195104717000003,-0.05721821922499999,0.0685119081
29,-0.04499999999999981,0.07000000000000012,-0.00499999999999981,-0.010000000000000021,0.1599999999999998,0.0449999999999998,-0.44499999999999984,0.0,0.0,0.004691716100000007,-0.03923910317499998,0.022594390569999998,-0.014009727784999974,-0.008596683735000018,0.007963728649999929,0.08710368511999995,0.02817103711499995,-0.086630333575
30,0.03999999999999972,0.13500000000000018,2.0122792321330962e-16,-0.53,-0.010000000000000002,0.1499999999999997,-0.01499999999999978,0.0,0.0,-0.09012265584499995,-0.03494399464500003,-0.023126573225,0.018005840344999968,-0.05450181396999997,0.011503998189999913,0.07064852278999997,-0.067064723055,0.04627034874000009
31,0.1549999999999998,-0.14999999999999977,-0.02500000000000001,0.14499999999999974,0.1750000000000001,-0.46499999999999997,-0.0650000000000002,0.0,0.0,-0.010713903815000016,-0.023595412690000053,-0.028429804269999998,-0.012418238590000016,0.0029743005699999804,-0.06519777541,-0.06963622361999991,0.06950330127,-0.08335176050999997
32,0.2249999999999999,-0.28,-0.385,0.6300000000000001,-0.19,-0.125,-0.10499999999999995,0.0,0.0,0.11460951658000001,0.092005686075,-0.04452184133,0.01839782495499999,0.04305192099500002,0.039369518000000006,-0.08513786347,0.08457210982500002,-0.12872390241499998
33,-0.13499999999999993,0.3449999999999999,-0.9049999999999998,0.2449999999999998,-0.05500000000000011,0.029999999999999905,0.24500000000000008,0.0,0.0,0.10980397743999995,0.082913919055,-0.12087553516999998,0.038064576295,0.0030897317299999876,0.055418168874999965,0.05553412684999996,0.14319517721999994,0.11464400708
34,-0.30999999999999994,0.5149999999999997,-0.8049999999999996,0.4550000000000001,-0.17499999999999988,0.014999999999999694,0.07499999999999989,0.0,0.0,0.20334894451,0.09238201867499996,-0.09321267221999993,0.023147577054999962,0.031312438405000025,0.031925847274999954,0.10146746313999991,0.13866789208000002,0.09861682917999991
35,-0.3199999999999999,0.2550000000000003,0.4050000000000001,-0.09500000000000003,0.3349999999999999,-0.6950000000000004,-0.1150000000000002,0.0,0.0,0.0030846628200000316,-0.12333623580500001,0.020151640339999978,-0.06995530236499999,0.012973175424999978,-0.1750451420250001,0.021670832920000042,0.03907451123999999,0.01040187625999995
36,-0.37999999999999995,-0.5749999999999997,0.7600000000000002,-0.055000000000000084,0.5099999999999999,-0.5299999999999999,0.04000000000000006,0.0,0.0,-0.100124221515,-0.17842747349,0.08545483702000004,-0.13202042417499996,0.07132448066499998,-0.09399239034500004,-0.14286187742499995,-0.004717747860000052,-0.034173761004999956
37,-0.3999999999999999,0.035000000000000156,-0.20500000000000002,-0.17999999999999958,0.3899999999999999,0.2699999999999999,-0.14000000000000012,0.0,0.0,-0.0399061767449999,-0.07824085150999995,0.011332881835000017,-0.04348347692999999,0.007757446900000017,0.07492998656999997,0.09920462474,0.06344657877000004,0.05841246173499996
