time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
20161021,-0.454184496,-0.133273537,0.676558794,-1.110276501,0.198854129,-0.020670488,-0.183478276,-0.401744615,-0.285967492,0.605089647,-0.519385537,0.13791499,-0.256485942,-0.085590098,-0.43925434,-0.208730507,0.6133646,-0.517349533,0.192625817,-0.23907862,-0.146538442,-0.406315012,-0.069649041,0.783083636,-0.799218185,0.417312398,0.012660473,-0.169441492,-0.431475324,-0.204006111,-0.214945185,-1.870030833,0.108783738,0.109258248,-0.182906165,-0.155562346,-0.231788385,0.285467314,-0.209039878,0.037026308,-0.101463711,-0.043588976,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622
20161028,-0.401744615,-0.285967492,0.605089647,-0.519385537,0.13791499,-0.256485942,-0.085590098,-0.43925434,-0.208730507,0.6133646,-0.517349533,0.192625817,-0.23907862,-0.146538442,-0.406315012,-0.069649041,0.783083636,-0.799218185,0.417312398,0.012660473,-0.169441492,-0.431475324,-0.204006111,-0.214945185,-1.870030833,0.108783738,0.109258248,-0.182906165,-0.155562346,-0.231788385,0.285467314,-0.209039878,0.037026308,-0.101463711,-0.043588976,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925
20161104,-0.43925434,-0.208730507,0.6133646,-0.517349533,0.192625817,-0.23907862,-0.146538442,-0.406315012,-0.069649041,0.783083636,-0.799218185,0.417312398,0.012660473,-0.169441492,-0.431475324,-0.204006111,-0.214945185,-1.870030833,0.108783738,0.109258248,-0.182906165,-0.155562346,-0.231788385,0.285467314,-0.209039878,0.037026308,-0.101463711,-0.043588976,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902
20161111,-0.406315012,-0.069649041,0.783083636,-0.799218185,0.417312398,0.012660473,-0.169441492,-0.431475324,-0.204006111,-0.214945185,-1.870030833,0.108783738,0.109258248,-0.182906165,-0.155562346,-0.231788385,0.285467314,-0.209039878,0.037026308,-0.101463711,-0.043588976,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209
20161118,-0.431475324,-0.204006111,-0.214945185,-1.870030833,0.108783738,0.109258248,-0.182906165,-0.155562346,-0.231788385,0.285467314,-0.209039878,0.037026308,-0.101463711,-0.043588976,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292
20161125,-0.155562346,-0.231788385,0.285467314,-0.209039878,0.037026308,-0.101463711,-0.043588976,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876
20161202,-0.138678133,-0.235061049,0.281179548,-0.217668332,0.049101758,-0.095189892,-0.067070336,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238
20161209,-0.118384721,-0.320091609,0.280099787,-0.228228603,-0.040583647,-0.106421591,-0.02177873,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175
20161216,-0.104483034,-0.285080959,0.27507115,-0.25510193,-0.062033565,-0.044670599,-0.046596584,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937
20161223,-0.336715373,0.453061158,0.253835805,-0.136979136,0.065233387,-0.099445741,-0.01092195,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175
20161230,-0.29486268,0.522736455,0.218880501,-0.124364,0.029656176,-0.054425566,0.003869271,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473
20170109,-0.710616886,0.508897403,0.506818511,-0.135107103,0.308347368,-0.498151822,0.021936622,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173
20170116,-0.223456617,-0.112970127,0.307793363,-0.201314241,0.16835253,-0.090411845,-0.036135925,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615
20170123,-0.433072917,-0.201876987,0.546812863,-0.431372883,0.211355599,-0.171871426,-0.11973902,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892
20170206,-0.383560512,-0.112310367,0.570990899,-0.410237653,0.398788317,-0.112047403,-0.170291209,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309
20170213,-0.470313489,-0.1081414,0.512907977,-0.461860054,0.333582893,-0.168238495,-0.25784292,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047
20170220,-0.406873686,-0.080474829,0.517763767,-0.324465165,0.365912116,-0.142425247,-0.132207876,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504
20170410,-0.626298012,-0.087525039,0.885096648,-0.767444323,0.638920846,-0.192583588,-0.237444238,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315
20170417,-0.821768062,0.310451673,1.149233316,-0.819660998,0.787705618,-0.281342768,-0.315739175,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315,-0.346301899,-0.182962513,0.265314171,-0.144927381,0.039652,-0.153985817,-0.035983186
20170424,-0.988641015,-0.176722695,1.402818083,-1.322697988,0.203687167,-0.459034692,-0.260845937,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315,-0.346301899,-0.182962513,0.265314171,-0.144927381,0.039652,-0.153985817,-0.035983186,-0.580516005,0.239313147,0.471064387,-0.269609754,0.138248084,-0.264170119,-0.039913718
20170502,-0.85813689,-0.379828828,1.419846496,-1.521376005,-0.104629594,-0.24264371,-0.245703175,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315,-0.346301899,-0.182962513,0.265314171,-0.144927381,0.039652,-0.153985817,-0.035983186,-0.580516005,0.239313147,0.471064387,-0.269609754,0.138248084,-0.264170119,-0.039913718,-0.569715824,0.229437848,0.462489025,-0.291278151,0.1107881,-0.250079515,-0.058824611
20170509,-0.474862972,0.516499756,0.518900717,-0.386650816,0.283136512,-0.14694246,-0.116067473,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315,-0.346301899,-0.182962513,0.265314171,-0.144927381,0.039652,-0.153985817,-0.035983186,-0.580516005,0.239313147,0.471064387,-0.269609754,0.138248084,-0.264170119,-0.039913718,-0.569715824,0.229437848,0.462489025,-0.291278151,0.1107881,-0.250079515,-0.058824611,-0.55338743,0.163673747,0.47853448,-0.325431641,0.088371009,-0.233045807,-0.058667008
20170516,-0.535052906,0.565757687,0.6885973,-0.716647301,0.063265816,0.102744404,-0.218578173,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315,-0.346301899,-0.182962513,0.265314171,-0.144927381,0.039652,-0.153985817,-0.035983186,-0.580516005,0.239313147,0.471064387,-0.269609754,0.138248084,-0.264170119,-0.039913718,-0.569715824,0.229437848,0.462489025,-0.291278151,0.1107881,-0.250079515,-0.058824611,-0.55338743,0.163673747,0.47853448,-0.325431641,0.088371009,-0.233045807,-0.058667008,-0.497468352,0.41150122,0.398875588,-0.270561114,0.074311843,-0.118250382,-0.089436697
20170523,-0.246180253,0.668515087,0.630539117,-0.796476685,0.013965515,0.438528791,-0.100566615,-0.923415162,0.723103838,0.690006376,-0.372912049,0.422070889,-0.462270979,-0.155237892,-0.304958464,-0.132052754,0.287359424,-0.185320643,0.086826734,-0.114867389,-0.081857309,-0.326065997,-0.084423415,0.287686071,-0.181497004,0.12244409,-0.104336007,-0.118239047,-0.518398734,-0.148303836,0.489156849,-0.451088254,0.11097315,-0.030334034,-0.235786504,-0.361805004,-0.145071802,0.267386983,-0.132742751,0.060124357,-0.138426252,-0.054409315,-0.346301899,-0.182962513,0.265314171,-0.144927381,0.039652,-0.153985817,-0.035983186,-0.580516005,0.239313147,0.471064387,-0.269609754,0.138248084,-0.264170119,-0.039913718,-0.569715824,0.229437848,0.462489025,-0.291278151,0.1107881,-0.250079515,-0.058824611,-0.55338743,0.163673747,0.47853448,-0.325431641,0.088371009,-0.233045807,-0.058667008,-0.497468352,0.41150122,0.398875588,-0.270561114,0.074311843,-0.118250382,-0.089436697,-0.172720453,0.534668887,0.332954827,-0.540171503,-0.309407026,0.448863795,-0.166895677
