0,1,2,3,4,5,6,7,8
-0.983885323,1.576614824,0.081242601,2.189434888,-2.014591672,-0.496325243,-0.95129133,0.077065175,-1.357983793
0.72355645,0.7936375,0.547144227,1.11378936,-1.162702335,-2.004049465,2.257223996,0.521590788,1.204584558
-0.283886372,-0.552411315,3.274848944,-0.499462769,0.250924485,-1.82553037,-0.587136553,-1.834666943,-0.152217015
1.601223645,1.594486707,1.602245034,0.010611506,1.466551352,-0.025732849,-0.93911685,1.753195109,-0.62592714
-1.362664408,-1.408065423,1.571887738,-0.447321535,-0.581836833,0.002793019,0.063846637,2.738764737,0.212164938
-0.290894615,0.922053921,2.05855545,0.658773799,-0.211306236,3.284062803,0.999547124,-0.664592126,0.589275205
-0.434050452,0.874284113,-0.264554732,0.44020173,0.124021514,-0.25249245,-2.01211214,0.044669968,2.532968851
-1.660820845,1.731992747,-0.404194046,-0.426738571,2.634124369,-0.803152928,1.04007817,0.042784355,-0.18641131
0.076629437,-1.663489318,0.036933484,3.313339891,2.041447897,0.004061013,-0.004499331,-0.006973345,0.02243043
